,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Basidiomycota,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q4P411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,8,1,-0.0,0.222222222222,0.0625,False
Q4P412,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0909090909091,Eukaryota,11,1,0.304636097349,1.19696969697,0.310599078341,False
Q4P413,0.0,0.0,0.0,0.8,0.0,0.2,0.0,Eukaryota,10,0,0.500402423538,1.71111111111,-0.440476190476,False
Q4P414,0.14285714285700002,0.0,0.0,0.14285714285700002,0.5714285714289999,0.14285714285700002,0.0,Opisthokonta,7,1,1.1537419427,2.60714285714,-0.589743589744,False
Q4P415,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.974358974359,0.15873015873,False
Q4P416,0.181818181818,0.0909090909091,0.7272727272730001,0.0,0.0,0.0,0.0,Euk+Bac,11,0,0.7595473914749999,0.181818181818,-0.0793650793651,False
Q4P419,0.0,0.0,0.0,0.14285714285700002,0.5714285714289999,0.28571428571400004,0.0,Opisthokonta,7,0,0.955699891113,1.04761904762,-0.281818181818,False
Q4P420,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
Q4P421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,8,1,-0.0,0.888888888889,0.25,False
Q4P422,0.538461538462,0.0769230769231,0.153846153846,0.23076923076900002,0.0,0.0,0.0,Cellular_organisms,13,0,1.15698764435,0.846153846154,-0.0793650793651,False
Q4P423,0.0,0.0,0.0,0.0,0.0,0.75,0.25,Dikarya,8,1,0.562335144619,0.388888888889,0.0,False
Q4P424,0.5,0.416666666667,0.0,0.08333333333330001,0.0,0.0,0.0,Cellular_organisms,12,1,0.918427784993,0.692307692308,-0.0555555555556,False
Q4P425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,2,1,-0.0,0.0,,False
Q4P426,0.25,0.5,0.0,0.25,0.0,0.0,0.0,Euk_Archaea,12,1,1.0397207708399998,0.846153846154,-0.0793650793651,False
Q4P427,0.0,0.0,0.0,0.0,0.0,0.888888888889,0.111111111111,Dikarya,9,0,0.34883209584299996,0.222222222222,-0.111111111111,False
Q4P429,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.923076923077,-0.14285714285700002,False
Q4P431,0.0,0.0,0.692307692308,0.0769230769231,0.0,0.0769230769231,0.153846153846,Euk+Bac,13,0,0.937155853066,2.82051282051,2.19444444444,True
Q4P432,0.23076923076900002,0.0,0.769230769231,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.5402041423889999,0.0,0.0,True
Q4P433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
Q4P436,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,1.0,-0.154761904762,False
Q4P437,0.363636363636,0.0,0.0909090909091,0.45454545454499995,0.0909090909091,0.0,0.0,Eukaryota,11,0,1.16222554492,1.63636363636,0.36,False
Q4P438,0.615384615385,0.0769230769231,0.0,0.307692307692,0.0,0.0,0.0,Cellular_organisms,13,0,0.8587409130060001,1.12820512821,-0.123015873016,False
Q4P441,0.46153846153800004,0.0,0.46153846153800004,0.0,0.0,0.0769230769231,0.0,Cellular_organisms,13,0,0.911017539713,0.923076923077,0.166666666667,True
Q4P442,0.45454545454499995,0.0,0.181818181818,0.363636363636,0.0,0.0,0.0,Cellular_organisms,11,0,1.03619878482,1.01818181818,0.253968253968,False
Q4P443,0.7272727272730001,0.0909090909091,0.181818181818,0.0,0.0,0.0,0.0,Cellular_organisms,11,0,0.7595473914749999,0.181818181818,-0.0793650793651,False
Q4P446,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,Dikarya,6,1,0.636514168295,1.52380952381,-0.444444444444,False
Q4P447,0.0,0.0,0.625,0.0,0.375,0.0,0.0,Euk+Bac,8,0,0.661563238158,2.67857142857,0.692307692308,False
Q4P448,0.0,0.0,0.0,0.45454545454499995,0.0909090909091,0.45454545454499995,0.0,Dikarya,11,0,0.9347698978579999,2.18181818182,2.24867724868,False
Q4P449,0.0769230769231,0.0,0.46153846153800004,0.0,0.0,0.46153846153800004,0.0,Euk+Bac,13,0,0.911017539713,3.23076923077,2.59523809524,False
Q4P450,0.38461538461499994,0.0,0.615384615385,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.666278442415,0.0,0.0,True
Q4P451,0.45454545454499995,0.272727272727,0.0,0.272727272727,0.0,0.0,0.0,Cellular_organisms,11,0,1.0670895187799998,0.981818181818,-0.108465608466,False
Q4P452,0.25,0.0,0.75,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.562335144619,0.0,0.0,False
Q4P453,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.769230769231,0.138888888889,False
Q4P454,0.538461538462,0.0769230769231,0.153846153846,0.0,0.0769230769231,0.153846153846,0.0,Cellular_organisms,13,0,1.30387552934,2.28205128205,-0.14682539682499998,False
Q4P455,0.307692307692,0.692307692308,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,0.61724176973,0.461538461538,-0.07142857142860001,False
Q4P456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,7,2,-0.0,0.388888888889,0.25,False
Q4P457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,8,2,-0.0,1.06666666667,0.928571428571,False
Q4P458,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,0.74358974359,-0.11507936507899999,False
Q4P459,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Euk+Bac,2,1,0.6931471805600001,2.66666666667,-2.0,False
Q4P460,0.615384615385,0.0,0.38461538461499994,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.666278442415,0.0,0.0,True
Q4P461,0.0,0.0,0.0,0.25,0.5,0.0,0.25,Opisthokonta,8,0,1.0397207708399998,1.71428571429,-0.24615384615400002,False
Q4P463,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,0.0,Opisthokonta,13,0,0.61724176973,0.461538461538,0.08333333333330001,False
Q4P464,0.0,0.0769230769231,0.0,0.615384615385,0.0,0.0,0.307692307692,Eukaryota,13,0,0.8587409130060001,2.53846153846,1.0,False
Q4P465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,1,1,-0.0,6.0,,False
Q4P466,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,Dikarya,3,1,0.636514168295,2.16666666667,1.0,False
Q4P467,0.1,0.0,0.7,0.1,0.1,0.0,0.0,Euk+Bac,10,0,0.940447988655,1.31111111111,0.22619047619000002,False
Q4P471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,1,1,-0.0,3.0,,False
Q4P472,0.0,0.583333333333,0.0,0.416666666667,0.0,0.0,0.0,Euk_Archaea,12,1,0.6791932659919999,1.12820512821,0.599206349206,False
Q4P473,0.0769230769231,0.0769230769231,0.615384615385,0.23076923076900002,0.0,0.0,0.0,Euk+Bac,13,0,1.03176711135,0.846153846154,-0.0793650793651,False
Q4P474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,9,1,-0.0,1.2,0.642857142857,False
Q4P476,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,Dikarya,6,1,0.636514168295,1.52380952381,-0.444444444444,False
Q4P477,0.08333333333330001,0.0,0.0,0.75,0.166666666667,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.58974358974,0.166666666667,False
Q4P478,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,0.0,Opisthokonta,13,0,0.6901856760189999,1.28205128205,0.265873015873,False
Q4P479,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.769230769231,-0.119047619048,True
Q4P481,0.0,0.0,0.3,0.0,0.0,0.7,0.0,Dikarya,10,0,0.610864302055,2.8,-0.36,False
Q4P484,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,0.0,0.0,Eukaryota,7,1,0.410116318288,0.857142857143,2.0,False
Q4P485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,12,0,-0.0,0.0,0.0,True
Q4P486,0.307692307692,0.0,0.153846153846,0.153846153846,0.153846153846,0.23076923076900002,0.0,Cellular_organisms,13,0,1.56495725024,3.02564102564,-0.107142857143,False
Q4P487,0.615384615385,0.0,0.38461538461499994,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.666278442415,0.0,0.0,True
Q4P488,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,0.0,Euk+Bac,11,0,0.304636097349,0.545454545455,-0.23809523809500002,False
Q4P489,0.111111111111,0.0,0.111111111111,0.666666666667,0.111111111111,0.0,0.0,Eukaryota,9,0,1.0027182645200001,1.94444444444,0.222222222222,False
Q4P490,0.0,0.0,0.0,0.46153846153800004,0.0,0.538461538462,0.0,Dikarya,13,0,0.6901856760189999,1.61538461538,-0.0952380952381,False
Q4P491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,2,1,-0.0,0.0,0.0,False
Q4P493,0.0,0.0,0.375,0.125,0.125,0.375,0.0,Euk+Bac,8,0,1.25548232518,3.28571428571,-0.5714285714289999,False
Q4P494,0.222222222222,0.111111111111,0.33333333333299997,0.0,0.111111111111,0.222222222222,0.0,Euk+Bac,9,0,1.5229550675299999,2.94444444444,0.441558441558,False
Q4P495,0.416666666667,0.0,0.583333333333,0.0,0.0,0.0,0.0,Euk+Bac,12,0,0.6791932659919999,0.0,0.0,True
Q4P496,0.307692307692,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.538461538462,Basidiomycota,13,0,1.09059947378,3.61538461538,2.84523809524,False
Q4P498,0.0,0.0,0.0,0.45454545454499995,0.0,0.545454545455,0.0,Dikarya,11,1,0.689009238477,2.36363636364,0.320737327189,False
Q4P499,0.0,0.45454545454499995,0.0,0.545454545455,0.0,0.0,0.0,Eukaryota,11,1,0.689009238477,0.712121212121,0.022222222222199998,False
Q4P4A0,0.0,0.0,0.0,0.0909090909091,0.363636363636,0.545454545455,0.0,Dikarya,11,0,0.9164648855390001,1.09090909091,-0.126666666667,False
Q4P4A1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,-0.0436507936508,False
Q4P4A2,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.461538461538,-0.07142857142860001,False
Q4P4A3,0.0,0.0,0.46153846153800004,0.38461538461499994,0.153846153846,0.0,0.0,Euk+Bac,13,0,1.0123308390999999,2.17948717949,0.0238095238095,False
Q4P4A4,0.25,0.08333333333330001,0.5,0.08333333333330001,0.0,0.08333333333330001,0.0,Euk+Bac,12,0,1.31437384301,1.51515151515,0.05898617511519999,False
Q4P4A5,0.0,0.0,0.2,0.1,0.1,0.6,0.0,Dikarya,10,0,1.08889997535,2.53333333333,-0.3,False
Q4P4A6,0.4,0.0,0.0,0.0,0.4,0.2,0.0,Cellular_organisms,5,1,1.05492016799,3.33333333333,-1.25,False
Q4P4A7,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,Dikarya,11,0,0.304636097349,0.181818181818,-0.0793650793651,False
Q4P4A9,0.0,0.0,0.0,0.14285714285700002,0.5714285714289999,0.14285714285700002,0.14285714285700002,Opisthokonta,7,1,1.1537419427,2.28571428571,-0.615384615385,False
Q4P4B0,0.0,0.0,0.7272727272730001,0.0909090909091,0.181818181818,0.0,0.0,Euk+Bac,11,0,0.7595473914749999,1.96363636364,0.446666666667,True
Q4P4B1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,6,0,-0.0,0.0,0.0,False
Q4P4B2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,1,-0.0,0.636363636364,0.348387096774,False
Q4P4B3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,1,0,-0.0,None,,False
Q4P4B4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,1,1,-0.0,6.0,,False
Q4P4B5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,4,0,-0.0,0.0,0.0,False
Q4P4B6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Dikarya,10,1,0.500402423538,0.327272727273,-0.06,False
Q4P4B8,0.0,0.08333333333330001,0.0,0.75,0.166666666667,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.53846153846,0.17460317460299998,False
Q4P4B9,0.0,0.0,0.0,0.307692307692,0.46153846153800004,0.153846153846,0.0769230769231,Opisthokonta,13,0,1.2047933096899999,1.46153846154,-0.123015873016,False
Q4P4C1,0.0,0.0,0.0,0.9,0.1,0.0,0.0,Eukaryota,10,0,0.325082973391,0.911111111111,-0.166666666667,False
Q4P4C2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,-0.0,0.0,0.0,False
Q4P4C3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q4P4C4,0.0,0.0,0.0,0.25,0.625,0.125,0.0,Opisthokonta,8,0,0.900256051269,0.678571428571,-0.16923076923099997,False
Q4P4C5,0.538461538462,0.0769230769231,0.0,0.153846153846,0.0,0.23076923076900002,0.0,Cellular_organisms,13,0,1.15698764435,2.84615384615,3.01587301587,False
Q4P4C6,0.0,0.0,0.875,0.0,0.125,0.0,0.0,Euk+Bac,8,0,0.37677016125600005,1.25,-0.729166666667,False
Q4P4C7,0.0,0.0,0.0769230769231,0.538461538462,0.0,0.23076923076900002,0.153846153846,Eukaryota,13,0,1.15698764435,2.28205128205,-0.35317460317500005,False
Q4P4C8,0.153846153846,0.0,0.46153846153800004,0.0,0.0,0.38461538461499994,0.0,Euk+Bac,13,0,1.0123308390999999,3.07692307692,1.38095238095,False
Q4P4C9,0.0,0.08333333333330001,0.5,0.08333333333330001,0.0,0.25,0.08333333333330001,Euk+Bac,12,0,1.31437384301,3.18181818182,-0.0333333333333,False
Q4P4D0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
Q4P4D1,0.46153846153800004,0.0,0.0769230769231,0.38461538461499994,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,1.11896886688,1.53846153846,-0.08333333333330001,False
Q4P4D2,0.153846153846,0.615384615385,0.0,0.23076923076900002,0.0,0.0,0.0,Euk_Archaea,13,0,0.925129083572,0.666666666667,-0.0515873015873,False
Q4P4D3,0.153846153846,0.0769230769231,0.46153846153800004,0.307692307692,0.0,0.0,0.0,Euk+Bac,13,0,1.2047933096899999,0.974358974359,0.313492063492,False
Q4P4D4,0.0,0.08333333333330001,0.0,0.08333333333330001,0.0,0.583333333333,0.25,Dikarya,12,1,1.07513932401,1.76923076923,-0.222222222222,False
Q4P4D5,0.363636363636,0.181818181818,0.181818181818,0.0909090909091,0.0909090909091,0.0909090909091,0.0,Cellular_organisms,11,0,1.64173471219,2.25454545455,0.32,False
Q4P4D7,0.0,0.0,0.0,0.0,0.25,0.0,0.75,Basidiomycota,4,1,0.562335144619,2.4,0.25,False
Q4P4D8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,10,1,-0.0,0.0,0.0,False
Q4P4D9,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,Eukaryota,9,0,0.636514168295,0.888888888889,0.1375,False
Q4P4E0,0.0,0.0,0.38461538461499994,0.23076923076900002,0.0769230769231,0.23076923076900002,0.0769230769231,Euk+Bac,13,0,1.4388829502200002,3.20512820513,2.03174603175,False
Q4P4E1,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,Eukaryota,12,0,0.45056120886600004,1.19696969697,0.188940092166,False
Q4P4E2,0.692307692308,0.0,0.0,0.0,0.0,0.307692307692,0.0,Cellular_organisms,13,0,0.61724176973,2.76923076923,0.5,False
Q4P4E4,0.0,0.0,0.692307692308,0.307692307692,0.0,0.0,0.0,Euk+Bac,13,0,0.61724176973,0.923076923077,-0.0396825396825,False
Q4P4E5,0.0,0.0,0.307692307692,0.0,0.0,0.538461538462,0.153846153846,Dikarya,13,0,0.983961446001,3.05128205128,0.45634920634900006,False
Q4P4E6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,4,2,-0.0,1.06666666667,-0.444444444444,False
Q4P4E9,0.0,0.0,0.2,0.4,0.2,0.0,0.2,Eukaryota,5,0,1.33217904021,3.4,-1.5,False
Q4P4F0,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0909090909091,Eukaryota,11,0,0.304636097349,1.23636363636,-0.335978835979,False
Q4P4F1,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.0,0.33333333333299997,Opisthokonta,3,1,1.09861228867,2.83333333333,2.0,False
Q4P4F2,0.0,0.0,0.0,0.0,0.0,0.7,0.3,Dikarya,10,1,0.610864302055,0.436363636364,-0.00666666666667,False
Q4P4F5,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,0.0,Eukaryota,11,1,0.304636097349,1.18181818182,0.52534562212,False
Q4P4F6,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.45454545454499995,0.272727272727,Dikarya,11,1,1.2406842919499999,1.71212121212,-0.222222222222,False
Q4P4F7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,4,0,-0.0,0.0,0.0,False
Q4P4F8,0.3,0.0,0.4,0.0,0.0,0.0,0.3,Euk+Bac,10,0,1.08889997535,3.26666666667,-0.5,False
Q4P4G0,0.0,0.0,0.0,0.0,0.538461538462,0.38461538461499994,0.0769230769231,Opisthokonta,13,0,0.898137003188,0.692307692308,-0.0555555555556,False
Q4P4G1,0.0,0.0,0.6,0.0,0.0,0.4,0.0,Euk+Bac,10,0,0.6730116670090001,3.2,-0.428571428571,False
Q4P4G2,0.0,0.0909090909091,0.0,0.7272727272730001,0.0909090909091,0.0909090909091,0.0,Eukaryota,11,1,0.885574151577,1.4696969697,0.459907834101,False
Q4P4G4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,3,2,-0.0,0.0,0.0,False
Q4P4G5,0.0,0.0,0.3,0.3,0.0,0.4,0.0,Dikarya,10,0,1.08889997535,3.0,1.0714285714299998,False
Q4P4G6,0.0,0.0,0.583333333333,0.33333333333299997,0.0,0.08333333333330001,0.0,Euk+Bac,12,0,0.887694275799,1.72727272727,0.0940092165899,False
Q4P4G7,0.38461538461499994,0.23076923076900002,0.0,0.307692307692,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,1.2658567518700001,1.71794871795,0.198412698413,False
Q4P4G8,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,Eukaryota,11,1,0.304636097349,1.19696969697,0.17777777777800002,False
Q4P4G9,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,1.12820512821,0.34126984127,False
Q4P4H0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,1,0,-0.0,None,,False
Q4P4H1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,1,1,-0.0,0.0,,False
Q4P4H2,0.0,0.0,0.153846153846,0.692307692308,0.0,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.937155853066,2.20512820513,0.32936507936500004,False
Q4P4H4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,9,1,-0.0,1.2,0.0,False
Q4P4H5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,0.00793650793651,False
Q4P4H6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,3,1,-0.0,0.5,-0.33333333333299997,False
Q4P4H7,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,0.769230769231,0.138888888889,False
Q4P4H8,0.0,0.0,0.0,0.846153846154,0.0,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.46153846154,0.805555555556,False
Q4P4H9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,1,0,-0.0,None,,False
Q4P4I0,0.0769230769231,0.0,0.23076923076900002,0.692307692308,0.0,0.0,0.0,Eukaryota,13,0,0.790267968075,0.923076923077,-0.14285714285700002,False
Q4P4I1,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.02564102564,-0.00396825396825,False
Q4P4I2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,7,0,-0.0,0.0,0.0,False
Q4P4I4,0.636363636364,0.0,0.0,0.272727272727,0.0,0.0,0.0909090909091,Cellular_organisms,11,0,0.859967281036,2.32727272727,-0.15740740740700002,False
Q4P4I5,0.0,0.0,0.0,0.9,0.1,0.0,0.0,Eukaryota,10,1,0.325082973391,1.05454545455,-0.256613756614,False
Q4P4I7,0.0,0.23076923076900002,0.0,0.769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.5402041423889999,0.538461538462,0.0198412698413,False
Q4P4I8,0.0,0.0,0.0,0.1,0.0,0.9,0.0,Dikarya,10,1,0.325082973391,1.30909090909,-0.047619047619,False
Q4P4J0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
Q4P4J1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,False
Q4P4J2,0.153846153846,0.0,0.46153846153800004,0.38461538461499994,0.0,0.0,0.0,Euk+Bac,13,0,1.0123308390999999,1.02564102564,-0.0555555555556,True
Q4P4J3,0.46153846153800004,0.0,0.0769230769231,0.23076923076900002,0.0769230769231,0.153846153846,0.0,Cellular_organisms,13,0,1.37781950804,2.66666666667,-0.154761904762,False
Q4P4J4,0.692307692308,0.0,0.153846153846,0.0,0.0,0.153846153846,0.0,Cellular_organisms,13,0,0.8305178252869999,1.69230769231,0.666666666667,True
Q4P4J6,0.23076923076900002,0.0,0.769230769231,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.5402041423889999,0.0,0.0,False
Q4P4J7,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.0769230769231,0.153846153846,Eukaryota,13,0,0.937155853066,2.10256410256,0.448412698413,False
Q4P4J8,0.0,0.0,0.0,0.7,0.2,0.0,0.1,Eukaryota,10,0,0.8018185525429999,1.86666666667,0.66,False
Q4P4J9,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,0,0.286835983056,0.909090909091,0.254377880184,False
Q4P4K0,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,Eukaryota,11,0,0.304636097349,1.12727272727,-0.133333333333,False
Q4P4K1,0.0,0.0,0.0,0.75,0.08333333333330001,0.166666666667,0.0,Eukaryota,12,0,0.7214636866930001,1.66666666667,-0.263594470046,False
Q4P4K2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,8,0,-0.0,0.0,0.0,False
Q4P4K3,0.08333333333330001,0.0,0.833333333333,0.0,0.0,0.08333333333330001,0.0,Euk+Bac,12,1,0.56608573896,0.923076923077,0.166666666667,False
Q4P4K4,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.23076923076900002,0.0,Eukaryota,13,0,0.790267968075,1.87179487179,0.380952380952,False
Q4P4K6,0.0,0.0,0.583333333333,0.0,0.08333333333330001,0.166666666667,0.166666666667,Euk+Bac,12,0,1.1187433359899999,3.43939393939,2.3493087557599996,False
Q4P4K7,0.0,0.0,0.08333333333330001,0.833333333333,0.08333333333330001,0.0,0.0,Eukaryota,12,0,0.56608573896,1.33333333333,0.0811059907834,False
Q4P4K8,0.0,0.0,0.0,0.7272727272730001,0.0909090909091,0.181818181818,0.0,Eukaryota,11,1,0.7595473914749999,1.43939393939,0.011111111111099999,False
Q4P4L2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,0.111111111111,False
Q4P4L3,0.0,0.0,0.0909090909091,0.636363636364,0.272727272727,0.0,0.0,Eukaryota,11,1,0.859967281036,1.9696969697,0.42949308755800003,False
Q4P4L5,0.153846153846,0.0,0.38461538461499994,0.38461538461499994,0.0,0.0769230769231,0.0,Euk+Bac,13,0,1.22028216627,1.92307692308,-0.0912698412698,False
Q4P4L6,0.0,0.0,0.3,0.4,0.3,0.0,0.0,Eukaryota,10,0,1.08889997535,2.42222222222,-0.369047619048,False
Q4P4L8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Opisthokonta,1,2,-0.0,3.33333333333,-2.5,False
Q4P4L9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,1,-0.0,0.409090909091,-0.0801843317972,False
Q4P4M0,0.0,0.692307692308,0.0,0.307692307692,0.0,0.0,0.0,Euk_Archaea,13,0,0.61724176973,0.461538461538,-0.07142857142860001,False
Q4P4M1,0.0,0.0,0.0,0.5,0.0,0.0,0.5,Basidiomycota,2,1,0.6931471805600001,4.66666666667,1.0,False
Q4P4M2,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,0.0,Eukaryota,9,1,0.34883209584299996,1.42222222222,-0.190476190476,False
Q4P4M3,0.166666666667,0.0,0.08333333333330001,0.666666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.983087758575,1.38461538462,0.5595238095239999,False
Q4P4M4,0.307692307692,0.0,0.38461538461499994,0.307692307692,0.0,0.0,0.0,Euk+Bac,13,0,1.0928305535299998,0.923076923077,0.47619047618999993,False
Q4P4M5,0.0,0.0,0.28571428571400004,0.14285714285700002,0.28571428571400004,0.28571428571400004,0.0,Opisthokonta,7,0,1.3517839942899998,3.14285714286,-0.916666666667,False
Q4P4M7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,5,0,-0.0,0.0,0.0,False
Q4P4M8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,8,1,-0.0,0.0,0.0,False
Q4P4M9,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.615384615385,0.111111111111,False
Q4P4N1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.666666666667,0.0,False
Q4P4N2,0.0,0.0,0.0,0.75,0.08333333333330001,0.08333333333330001,0.08333333333330001,Eukaryota,12,1,0.836988216786,1.71794871795,0.0436507936508,False
Q4P4N3,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.307692307692,-0.047619047619,False
Q4P4N5,0.0,0.0,0.0,0.555555555556,0.111111111111,0.33333333333299997,0.0,Eukaryota,9,0,0.9368883075390001,1.55555555556,0.775,False
Q4P4N6,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,Eukaryota,9,1,0.636514168295,1.93333333333,-0.035714285714300006,False
Q4P4N7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
Q4P4N8,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.02564102564,0.20238095238099998,False
