,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Teleostei,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
E7F675,0.0,0.0,0.0,0.1,0.0,0.6,0.3,0.0,Eumetazoa,10,3,0.897945724857,3.10256410256,0.603174603175,False
E7F680,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.846153846154,0.17857142857099997,False
E7F683,0.0,0.0,0.14285714285700002,0.8571428571430001,0.0,0.0,0.0,0.0,Eukaryota,7,5,0.410116318288,4.98484848485,2.72222222222,False
E7F686,0.0,0.0,0.0,0.428571428571,0.0,0.428571428571,0.14285714285700002,0.0,Eumetazoa,7,6,1.0042424730500001,3.10256410256,1.48015873016,False
E7F690,0.0,0.0,0.14285714285700002,0.8571428571430001,0.0,0.0,0.0,0.0,Eukaryota,7,0,0.410116318288,0.571428571429,,False
E7F6A0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,Opisthokonta,4,9,1.0397207708399998,2.28205128205,1.29761904762,False
E7F6A1,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,0.0,0.0,0.0,Eukaryota,7,2,0.410116318288,1.44444444444,-0.7272727272730001,False
E7F6A5,0.0,0.0,0.0,0.615384615385,0.0769230769231,0.23076923076900002,0.0769230769231,0.0,Eukaryota,13,0,1.03176711135,3.38461538462,0.714285714286,False
E7F6A6,0.28571428571400004,0.28571428571400004,0.14285714285700002,0.0,0.14285714285700002,0.14285714285700002,0.0,0.0,Cellular_organisms,7,4,1.54982604588,4.25454545455,0.686666666667,False
E7F6A7,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,0.0,Vertebrata,11,2,0.585952618304,2.61538461538,-0.40476190476199997,False
E7F6B2,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,12,1,0.636514168295,2.41025641026,0.19444444444400003,False
E7F6B4,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,0.0,Eukaryota,11,0,0.304636097349,0.8,0.07333333333330001,False
E7F6B6,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,Eukaryota,2,4,0.6931471805600001,3.93333333333,-0.2,False
E7F6B7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,8,-0.0,3.61538461538,2.5873015873,False
E7F6C1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,8,4,-0.0,0.409090909091,-0.044444444444399996,False
E7F6C3,0.0,0.0,0.0,0.0,0.5,0.125,0.25,0.125,Opisthokonta,8,5,1.21300756598,3.5641025641,5.12301587302,False
E7F6C4,0.0,0.0,0.0,0.538461538462,0.0,0.46153846153800004,0.0,0.0,Eukaryota,13,0,0.6901856760189999,2.15384615385,-0.33333333333299997,False
E7F6C5,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,Eukaryota,9,4,0.529706199058,2.53846153846,0.6904761904760001,False
E7F6C6,0.0,0.0,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,Eumetazoa,9,1,0.34883209584299996,1.06666666667,0.14285714285700002,False
E7F6C7,0.0,0.0,0.0,0.0,0.25,0.583333333333,0.166666666667,0.0,Eumetazoa,12,1,0.9596147939120001,2.15384615385,1.52380952381,False
E7F6D0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,11,-0.0,1.75757575758,0.637788018433,False
E7F6D1,0.0,0.0,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,0.0,Eumetazoa,7,3,0.410116318288,1.42222222222,0.190476190476,False
E7F6D2,0.0,0.0,0.0,0.125,0.0,0.875,0.0,0.0,Eumetazoa,8,2,0.37677016125600005,1.95555555556,0.7976190476189999,False
E7F6D7,0.0,0.0,0.0,0.777777777778,0.222222222222,0.0,0.0,0.0,Eukaryota,9,4,0.529706199058,2.0,0.77380952381,False
E7F6D9,0.0,0.0,0.0,0.636363636364,0.0,0.272727272727,0.0909090909091,0.0,Eukaryota,11,2,0.859967281036,3.53846153846,2.96031746032,False
E7F6E0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
E7F6E1,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,Eukaryota,10,3,0.325082973391,2.20512820513,0.07142857142860001,False
E7F6E8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,3,1,-0.0,1.0,,False
E7F6F7,0.45454545454499995,0.0,0.545454545455,0.0,0.0,0.0,0.0,0.0,Euk+Bac,11,2,0.689009238477,0.564102564103,0.015873015873,False
E7F6F9,0.0,0.0,0.0,0.25,0.08333333333330001,0.33333333333299997,0.33333333333299997,0.0,Eumetazoa,12,1,1.2860573368700001,4.48717948718,3.27777777778,False
E7F6G1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,2,2,-0.0,4.5,,False
E7F6G2,0.0,0.0,0.0,0.0,0.33333333333299997,0.5,0.166666666667,0.0,Eumetazoa,12,1,1.0114042647100001,1.84615384615,0.642857142857,False
E7F6G4,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,Eumetazoa,5,8,0.500402423538,1.53846153846,0.380952380952,False
E7F6G6,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.0,0.33333333333299997,0.0,Opisthokonta,3,2,1.09861228867,4.4,1.4166666666699999,False
E7F6H7,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,Eukaryota,6,3,0.636514168295,4.27777777778,4.92207792208,False
E7F6I4,0.0,0.0,0.0,0.875,0.0,0.125,0.0,0.0,Eukaryota,8,0,0.37677016125600005,1.78571428571,-0.20833333333299997,False
E7F6I5,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,3,1,0.636514168295,1.83333333333,-0.33333333333299997,False
E7F6J3,0.0,0.0,0.0,0.45454545454499995,0.45454545454499995,0.0909090909091,0.0,0.0,Opisthokonta,11,0,0.9347698978579999,2.18181818182,1.0119047619,False
E7F6J7,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,Eukaryota,5,5,0.500402423538,2.82222222222,1.04761904762,False
E7F6J8,0.0,0.0,0.0,0.0,0.428571428571,0.14285714285700002,0.28571428571400004,0.14285714285700002,Opisthokonta,7,4,1.2770342594700002,3.34545454545,1.0,False
E7F6K0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,12,0,0.6931471805600001,1.78787878788,-0.15668202765,False
E7F6K1,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,Eumetazoa,8,5,1.0397207708399998,3.23076923077,0.480158730159,False
E7F6K2,0.0,0.0,0.0,0.0,0.25,0.375,0.375,0.0,Eumetazoa,8,1,1.08219553004,2.55555555556,-0.666666666667,False
E7F6K3,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,Opisthokonta,4,7,0.6931471805600001,2.21818181818,0.501322751323,False
E7F6K4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,10,-0.0,2.61538461538,0.52380952381,False
E7F6K5,0.1,0.0,0.3,0.1,0.3,0.2,0.0,0.0,Opisthokonta,10,0,1.50478828368,3.62222222222,0.27380952380999996,False
E7F6K7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,10,-0.0,1.68181818182,-0.0333333333333,False
E7F6K8,0.0,0.0,0.0,0.0,0.0,0.714285714286,0.0,0.28571428571400004,Eumetazoa,7,0,0.598269588585,1.90476190476,,False
E7F6L1,0.0,0.0,0.0,0.0,0.125,0.625,0.0,0.25,Eumetazoa,8,1,0.900256051269,2.83333333333,3.0,False
E7F6L4,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,12,1,0.636514168295,0.923076923077,0.166666666667,False
E7F6L5,0.0,0.0,0.0,0.666666666667,0.0,0.111111111111,0.222222222222,0.0,Eukaryota,9,1,0.848685557726,4.11111111111,0.02,False
E7F6L6,0.0,0.0,0.1,0.4,0.1,0.3,0.1,0.0,Eukaryota,10,3,1.4184836619499999,4.71794871795,-0.265873015873,False
E7F6L7,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,Eumetazoa,5,2,0.500402423538,2.95238095238,0.8545454545450001,False
E7F6L8,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,6,6,0.636514168295,4.27272727273,1.8525345622099998,False
E7F6M0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,0.0,Opisthokonta,3,10,0.636514168295,3.07692307692,0.0396825396825,False
E7F6M4,0.0,0.111111111111,0.0,0.444444444444,0.0,0.444444444444,0.0,0.0,Eumetazoa,9,4,0.9649629230069999,2.46153846154,0.547619047619,False
E7F6M7,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,0.0,0.0,Euk+Bac,9,4,0.636514168295,4.17948717949,-0.440476190476,False
E7F6M9,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.33333333333299997,0.25,Eumetazoa,12,1,1.07755632707,3.53846153846,2.1349206349200003,False
E7F6N0,0.0,0.0,0.0,0.2,0.0,0.2,0.3,0.3,Teleostei,10,1,1.36615884757,4.43636363636,1.00264550265,False
E7F6N1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,6,3,0.6931471805600001,3.0,-0.33333333333299997,False
E7F6N3,0.28571428571400004,0.0,0.0,0.0,0.14285714285700002,0.428571428571,0.14285714285700002,0.0,Eumetazoa,7,3,1.2770342594700002,5.57777777778,1.08333333333,False
E7F6N5,0.0,0.0,0.538461538462,0.153846153846,0.0,0.0,0.0,0.307692307692,Euk+Bac,13,0,0.983961446001,5.82051282051,5.08333333333,True
E7F6N6,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,Eumetazoa,11,2,0.304636097349,1.38461538462,0.0952380952381,False
E7F6N8,0.0,0.0,0.0,0.38461538461499994,0.38461538461499994,0.153846153846,0.0769230769231,0.0,Opisthokonta,13,0,1.22028216627,2.38461538462,-0.111111111111,False
E7F6N9,0.0,0.0,0.0,0.625,0.25,0.125,0.0,0.0,Eukaryota,8,0,0.900256051269,1.96428571429,-0.52380952381,False
E7F6P0,0.125,0.0,0.625,0.0,0.0,0.25,0.0,0.0,Euk+Bac,8,5,0.900256051269,5.69230769231,1.75,False
E7F6P1,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,Eukaryota,4,8,0.562335144619,4.04545454545,3.2,False
E7F6P2,0.0,0.0,0.0,0.375,0.0,0.125,0.5,0.0,Vertebrata,8,4,0.9743147528689999,4.59090909091,4.93333333333,False
E7F6P4,0.0,0.0,0.0,0.0,0.0909090909091,0.45454545454499995,0.45454545454499995,0.0,Eumetazoa,11,2,0.9347698978579999,3.07692307692,1.38095238095,False
E7F6P5,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,Vertebrata,4,9,0.562335144619,0.153846153846,-0.0238095238095,False
E7F6P6,0.38461538461499994,0.0,0.0769230769231,0.46153846153800004,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,1.11896886688,1.66666666667,0.0,False
E7F6P7,0.33333333333299997,0.0,0.111111111111,0.0,0.0,0.555555555556,0.0,0.0,Eumetazoa,9,3,0.9368883075390001,5.31818181818,1.26912442396,False
E7F6R3,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,Eukaryota,5,7,0.6730116670090001,4.56060606061,1.45555555556,False
E7F6S4,0.0,0.0,0.0,0.5,0.0,0.25,0.125,0.125,Eukaryota,8,2,1.21300756598,4.91111111111,1.79761904762,False
E7F6S7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Teleostei,6,0,-0.0,0.0,0.0,False
E7F6S9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,9,0,-0.0,0.0,0.0,False
E7F6T0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.777777777778,0.0,Vertebrata,9,0,0.529706199058,1.55555555556,-0.35,False
E7F6T1,0.0,0.0,0.5,0.2,0.1,0.2,0.0,0.0,Euk+Bac,10,3,1.22060726455,4.30769230769,2.27380952381,False
E7F6T2,0.0,0.0,0.0,0.08333333333330001,0.25,0.416666666667,0.166666666667,0.08333333333330001,Eumetazoa,12,0,1.4241299173500002,3.0303030303,1.9428571428599999,False
E7F6T6,0.0,0.0,0.0,0.111111111111,0.0,0.888888888889,0.0,0.0,Eumetazoa,9,1,0.34883209584299996,1.0,-0.535714285714,False
E7F6T9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,6,7,-0.0,3.38461538462,0.869047619048,True
E7F6U0,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,Eukaryota,6,7,0.636514168295,2.94871794872,0.162698412698,False
E7F6U1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,9,0,-0.0,0.0,0.0,False
E7F6U6,0.0,0.0,0.08333333333330001,0.166666666667,0.0,0.166666666667,0.583333333333,0.0,Vertebrata,12,1,1.1187433359899999,4.84615384615,1.31349206349,False
E7F6V3,0.0,0.0,0.0,0.636363636364,0.0,0.0909090909091,0.0,0.272727272727,Eukaryota,11,2,0.859967281036,4.53846153846,2.1349206349200003,False
E7F6V6,0.0,0.307692307692,0.0,0.692307692308,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.61724176973,0.974358974359,-0.0992063492063,False
E7F6W0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,Eumetazoa,8,0,0.37677016125600005,1.17857142857,1.0512820512799999,False
E7F6W1,0.0,0.0,0.0,0.272727272727,0.0,0.363636363636,0.272727272727,0.0909090909091,Eumetazoa,11,1,1.29454516584,4.31818181818,3.64147465438,False
E7F6W3,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.2,Eukaryota,5,1,1.33217904021,5.4,1.2857142857100001,False
E7F6X2,0.0,0.0,0.0,0.416666666667,0.25,0.08333333333330001,0.25,0.0,Eukaryota,12,1,1.26500137527,4.61538461538,3.0515873015900006,False
E7F6X3,0.0,0.0,0.0,0.08333333333330001,0.0,0.916666666667,0.0,0.0,Eumetazoa,12,1,0.286835983056,1.28205128205,0.00793650793651,False
E7F6X7,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,Eumetazoa,12,1,0.45056120886600004,2.0,0.980158730159,False
E7F6Y0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Eumetazoa,2,4,0.6931471805600001,5.4,-1.8,False
E7F6Y1,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,Eumetazoa,3,4,0.636514168295,2.47619047619,3.2909090909099996,False
E7F6Y5,0.625,0.0,0.375,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,8,3,0.661563238158,2.18181818182,0.939153439153,True
E7F6Y6,0.0,0.0,0.0,0.0,0.166666666667,0.666666666667,0.0,0.166666666667,Eumetazoa,6,5,0.8675632284810001,2.32727272727,1.37037037037,False
E7F6Y9,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,Eukaryota,10,0,0.500402423538,2.42222222222,2.13095238095,False
E7F6Z2,0.4,0.0,0.2,0.0,0.0,0.0,0.4,0.0,Cellular_organisms,5,8,1.05492016799,5.46153846154,3.02380952381,False
E7F6Z3,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,Eukaryota,9,2,0.529706199058,3.38181818182,4.53306878307,False
E7F6Z4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,10,3,0.6931471805600001,2.84615384615,1.05555555556,False
E7F6Z6,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.271189373042,0.0,0.0,True
E7F6Z8,0.0,0.0,0.0,0.625,0.0,0.125,0.25,0.0,Eukaryota,8,5,0.900256051269,4.66666666667,4.6428571428600005,False
E7F6Z9,0.08333333333330001,0.0,0.916666666667,0.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.286835983056,0.0,0.0,False
E7F700,0.0,0.0,0.08333333333330001,0.5,0.166666666667,0.25,0.0,0.0,Eukaryota,12,1,1.1988493129100002,3.33333333333,-0.0515873015873,False
E7F701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,5,5,-0.0,2.13333333333,2.4285714285699997,False
E7F703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,11,0,-0.0,0.0,0.0,False
E7F705,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,0.0,Eukaryota,3,7,0.636514168295,4.04444444444,0.988095238095,False
E7F706,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,Eumetazoa,12,1,0.45056120886600004,1.35897435897,0.305555555556,False
E7F707,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,0.0,0.0,Opisthokonta,13,0,0.61724176973,0.461538461538,0.08333333333330001,False
E7F708,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,Eumetazoa,8,0,0.37677016125600005,0.75,-0.4375,False
E7F711,0.0,0.0,0.0,0.0,0.111111111111,0.777777777778,0.111111111111,0.0,Eumetazoa,9,0,0.6837389058490001,1.27777777778,0.777777777778,False
E7F713,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Teleostei,10,3,0.6931471805600001,2.20512820513,2.75396825397,False
E7F714,0.5,0.33333333333299997,0.166666666667,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,6,7,1.0114042647100001,1.12820512821,0.496031746032,False
E7F715,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0909090909091,0.0,Eukaryota,11,2,0.304636097349,1.89743589744,0.583333333333,False
E7F716,0.0,0.0,0.0,0.375,0.0,0.5,0.125,0.0,Eumetazoa,8,5,0.9743147528689999,3.94871794872,1.5039682539700001,False
E7F717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,9,1,-0.0,0.2,0.25,False
E7F718,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,9,0,0.636514168295,2.05555555556,-0.111111111111,False
E7F719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,5,-0.0,2.5,0.29166666666700003,False
E7F721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,4,-0.0,2.6,,False
E7F725,0.0,0.0,0.0,0.666666666667,0.0,0.111111111111,0.222222222222,0.0,Eukaryota,9,4,0.848685557726,4.76923076923,3.75,False
E7F726,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,Eumetazoa,10,2,0.6730116670090001,2.10606060606,1.1732718894,False
E7F737,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,Eumetazoa,12,1,0.45056120886600004,1.23076923077,0.583333333333,False
E7F738,0.0,0.0,0.666666666667,0.111111111111,0.111111111111,0.111111111111,0.0,0.0,Euk+Bac,9,0,1.0027182645200001,2.94444444444,1.72727272727,False
E7F741,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,Opisthokonta,4,3,0.6931471805600001,2.38095238095,3.9,False
E7F743,0.0,0.0,0.0909090909091,0.0,0.0,0.363636363636,0.45454545454499995,0.0909090909091,Vertebrata,11,1,1.16222554492,4.27272727273,3.0666666666699998,False
E7F760,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,10,1,-0.0,0.181818181818,0.138888888889,False
E7F762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,10,0,-0.0,0.0,0.0,False
E7F765,0.0,0.0,0.0,0.625,0.125,0.25,0.0,0.0,Eukaryota,8,1,0.900256051269,3.0,0.35064935064900005,False
E7F770,0.0,0.0,0.08333333333330001,0.5,0.08333333333330001,0.0,0.33333333333299997,0.0,Eukaryota,12,1,1.1269287948,4.66666666667,1.54761904762,False
E7F784,0.2,0.1,0.4,0.1,0.0,0.0,0.2,0.0,Euk+Bac,10,0,1.47080847632,4.42222222222,-0.72619047619,True
E7F790,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.777777777778,0.0,Vertebrata,9,0,0.6837389058490001,1.72222222222,-0.777777777778,False
E7F798,0.363636363636,0.0,0.181818181818,0.181818181818,0.181818181818,0.0909090909091,0.0,0.0,Cellular_organisms,11,2,1.5157079520899999,3.30769230769,1.9126984127000002,False
E7F7A1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,1,-0.0,2.86666666667,-1.6,False
E7F7B3,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,Euk+Bac,5,7,0.6730116670090001,5.60606060606,0.108755760369,False
E7F7B7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,Eumetazoa,5,1,0.500402423538,3.26666666667,,False
E7F7B8,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714289999,0.428571428571,Vertebrata,7,1,0.6829081047,0.535714285714,0.13846153846200002,False
E7F7C2,0.0,0.0,0.0,0.538461538462,0.23076923076900002,0.23076923076900002,0.0,0.0,Eukaryota,13,0,1.01009975935,2.38461538462,-0.00793650793651,False
E7F7C3,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,0.0,Opisthokonta,13,0,0.666278442415,0.512820512821,-0.0793650793651,False
E7F7C9,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,Eukaryota,8,5,0.562335144619,3.97435897436,2.94444444444,False
E7F7D0,0.0,0.0,0.0,0.46153846153800004,0.0,0.23076923076900002,0.307692307692,0.0,Eukaryota,13,0,1.0579054247,4.20512820513,-0.599206349206,False
E7F7D2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,9,4,-0.0,5.07692307692,0.916666666667,True
E7F7D8,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.0,0.166666666667,Eukaryota,6,4,0.45056120886600004,4.33333333333,5.3571428571399995,False
E7F7D9,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,Eukaryota,4,9,0.562335144619,4.61538461538,2.43253968254,False
E7F7E0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,5,-0.0,1.62222222222,0.08333333333330001,False
E7F7E1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,9,-0.0,2.23076923077,1.8730158730200002,False
E7F7E2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,False
E7F7E3,0.0909090909091,0.0,0.545454545455,0.363636363636,0.0,0.0,0.0,0.0,Euk+Bac,11,2,0.9164648855390001,1.51282051282,0.281746031746,False
E7F7E5,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,Opisthokonta,5,5,0.500402423538,2.57777777778,3.38095238095,False
E7F7E8,0.0,0.0,0.0,0.875,0.0,0.0,0.125,0.0,Eukaryota,8,5,0.37677016125600005,4.51282051282,5.698412698409999,False
E7F7E9,0.0,0.0,0.0,0.33333333333299997,0.0,0.5,0.0,0.166666666667,Eumetazoa,6,3,1.0114042647100001,2.83333333333,1.20779220779,False
E7F7F1,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,Eukaryota,6,7,0.45056120886600004,4.48717948718,4.67063492063,False
E7F7F3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,4,-0.0,4.53333333333,1.0,False
E7F7F4,0.0,0.0,0.0,0.111111111111,0.0,0.444444444444,0.444444444444,0.0,Eumetazoa,9,2,0.9649629230069999,2.90909090909,1.52,False
E7F7F5,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eumetazoa,12,1,0.286835983056,1.87179487179,0.742063492063,False
E7F7F6,0.0,0.0,0.0,0.846153846154,0.0,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,1.74358974359,-0.0634920634921,False
E7F7F7,0.0,0.0,0.0,0.888888888889,0.0,0.0,0.111111111111,0.0,Eukaryota,9,3,0.34883209584299996,3.69696969697,2.59170506912,False
E7F7F9,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,0.0,Vertebrata,12,1,0.286835983056,1.64102564103,-0.150793650794,False
E7F7G2,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,Eumetazoa,10,3,0.500402423538,1.33333333333,0.0515873015873,False
E7F7G5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,11,2,-0.0,1.92307692308,0.47619047618999993,False
E7F7G6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,11,1,-0.0,0.0,0.0,False
E7F7G9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,2.0,,False
E7F7H0,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,0.0,Vertebrata,12,1,0.6791932659919999,2.20512820513,-0.23809523809500002,False
E7F7H1,0.0,0.0,0.0,0.416666666667,0.08333333333330001,0.25,0.166666666667,0.08333333333330001,Eukaryota,12,1,1.4241299173500002,3.94871794872,0.988095238095,False
E7F7H4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,Eukaryota,5,5,0.500402423538,4.8,2.6071428571400004,False
E7F7H7,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.08333333333330001,0.5,Teleostei,12,0,0.918427784993,2.66666666667,3.66666666667,False
E7F7H8,0.0,0.0,0.0,0.75,0.125,0.125,0.0,0.0,Eukaryota,8,3,0.7356219397589999,3.92727272727,-0.5733333333330001,False
E7F7H9,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,Eumetazoa,3,3,0.636514168295,4.2,3.3214285714300003,False
E7F7I0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,3,-0.0,5.16666666667,,False
E7F7I1,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,Opisthokonta,5,2,0.6730116670090001,2.85714285714,-0.3,False
E7F7I2,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,Eumetazoa,3,4,0.636514168295,2.66666666667,0.0636363636364,False
E7F7I3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,4,9,-0.0,4.89743589744,6.20634920635,False
E7F7I4,0.0,0.0,0.0,0.1,0.0,0.5,0.3,0.1,Eumetazoa,10,1,1.16828245018,4.25454545455,1.08201058201,False
E7F7I6,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,Eumetazoa,3,3,0.636514168295,2.93333333333,0.4,False
E7F7I7,0.0,0.0,0.0,0.45454545454499995,0.0,0.0,0.0,0.545454545455,Teleostei,11,1,0.689009238477,5.24242424242,3.98888888889,False
E7F7I9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,5,3,-0.0,1.42857142857,4.57142857143,False
E7F7J1,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,Euk+Bac,10,3,0.950270539233,2.94871794872,2.38095238095,True
E7F7J2,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,0.0,Vertebrata,11,0,0.304636097349,0.181818181818,0.04,False
E7F7J3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,3,-0.0,3.8,3.10714285714,False
