,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Teleostei,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
H2SF13,0.0,0.0,0.0,0.0,0.38461538461499994,0.538461538462,0.0769230769231,0.0,Eumetazoa,13,0,0.898137003188,1.94871794872,0.00793650793651,False
H2SF16,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,0.0,Eumetazoa,11,0,0.689009238477,2.14545454545,1.36666666667,False
H2SF17,0.0,0.0,0.0,0.0,0.0,0.5714285714289999,0.428571428571,0.0,Eumetazoa,7,1,0.6829081047,3.14285714286,-0.33333333333299997,False
H2SF18,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.5,Teleostei,12,1,1.0114042647100001,2.61538461538,0.575396825397,False
H2SF19,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,Eumetazoa,13,0,0.6870920273800001,1.69230769231,0.8730158730159999,False
H2SF22,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.5359610497089999,1.51282051282,0.17857142857099997,False
H2SF23,0.0,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,0.0,0.33333333333299997,Teleostei,12,0,1.09861228867,4.22727272727,1.6451612903200001,False
H2SF25,0.0,0.0,0.0,0.769230769231,0.0,0.23076923076900002,0.0,0.0,Eukaryota,13,0,0.5402041423889999,2.20512820513,-0.18650793650800002,False
H2SF26,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,0.0,0.0,Opisthokonta,13,0,0.6901856760189999,0.538461538462,-0.031746031746,False
H2SF27,0.0,0.0,0.0,0.125,0.25,0.625,0.0,0.0,Eumetazoa,8,0,0.900256051269,2.64285714286,0.33333333333299997,False
H2SF28,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Vertebrata,11,1,0.585952618304,0.409090909091,0.0414746543779,False
H2SF30,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.07692307692,0.452380952381,False
H2SF32,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,12,1,0.6931471805600001,2.0,1.65079365079,False
H2SF35,0.0,0.0,0.0,0.25,0.08333333333330001,0.166666666667,0.5,0.0,Vertebrata,12,0,1.1988493129100002,4.07575757576,1.6666666666699999,False
H2SF40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,6,1,-0.0,0.857142857143,-0.5,False
H2SF42,0.0,0.0,0.3,0.1,0.2,0.0,0.4,0.0,Vertebrata,10,1,1.2798542258299999,5.67272727273,-0.35185185185199996,False
H2SF45,0.0,0.0,0.692307692308,0.153846153846,0.0,0.0769230769231,0.0769230769231,0.0,Euk+Bac,13,0,0.937155853066,3.12820512821,0.805555555556,False
H2SF46,0.0,0.0,0.0,0.181818181818,0.0,0.45454545454499995,0.181818181818,0.181818181818,Eumetazoa,11,1,1.28825230502,4.42424242424,2.6248847926299996,False
H2SF48,0.45454545454499995,0.0909090909091,0.0909090909091,0.181818181818,0.0,0.181818181818,0.0,0.0,Cellular_organisms,11,0,1.41427906512,2.98181818182,0.328042328042,False
H2SF54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.538461538462,-0.031746031746,False
H2SF57,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.166666666667,0.0,0.166666666667,Opisthokonta,6,0,1.32966134885,4.33333333333,5.2,False
H2SF58,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,Vertebrata,8,1,0.562335144619,0.388888888889,-0.0875,False
H2SF59,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.222222222222,0.111111111111,Eumetazoa,9,1,0.848685557726,2.66666666667,-0.06,False
H2SF60,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,8,0,0.562335144619,1.35714285714,0.33333333333299997,False
H2SF61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,6,0,-0.0,0.6,,False
H2SF62,0.0,0.0,0.0,0.222222222222,0.111111111111,0.111111111111,0.555555555556,0.0,Vertebrata,9,1,1.1490596969700002,4.66666666667,2.85714285714,False
H2SF67,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.23076923076900002,0.0,0.0,Eukaryota,13,0,0.790267968075,1.69230769231,-0.261904761905,False
H2SF68,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.05128205128,-0.162698412698,False
H2SF71,0.615384615385,0.0,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.23076923076900002,Cellular_organisms,13,0,1.03176711135,4.76923076923,2.66666666667,False
H2SF72,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,Eumetazoa,4,1,1.0397207708399998,5.4,-2.75,False
H2SF75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,2,-0.0,3.33333333333,,False
H2SF76,0.111111111111,0.0,0.111111111111,0.222222222222,0.0,0.33333333333299997,0.222222222222,0.0,Eumetazoa,9,0,1.5229550675299999,5.11111111111,2.85714285714,False
H2SF81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,0,-0.0,None,,False
H2SF85,0.0769230769231,0.0,0.307692307692,0.38461538461499994,0.0,0.0769230769231,0.153846153846,0.0,Eukaryota,13,0,1.4127446368599998,4.30769230769,1.39682539683,False
H2SF87,0.0,0.0,0.0,0.363636363636,0.0,0.181818181818,0.0,0.45454545454499995,Teleostei,11,0,1.03619878482,4.58181818182,1.57936507937,False
H2SF88,0.0,0.0,0.0,0.0,0.0,0.45454545454499995,0.545454545455,0.0,Vertebrata,11,2,0.689009238477,1.07692307692,0.452380952381,False
H2SF89,0.1,0.1,0.4,0.0,0.1,0.0,0.1,0.2,Euk+Bac,10,0,1.60943791243,5.84444444444,5.02380952381,False
H2SF90,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.923076923077,0.0,Vertebrata,13,0,0.271189373042,0.307692307692,-0.047619047619,False
H2SF91,0.38461538461499994,0.0769230769231,0.153846153846,0.0,0.0,0.0769230769231,0.307692307692,0.0,Cellular_organisms,13,0,1.4127446368599998,5.5641025641,2.4404761904799996,True
H2SF93,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,Eukaryota,12,1,0.562335144619,3.92307692308,-0.14285714285700002,False
H2SF95,0.0,0.0,0.08333333333330001,0.666666666667,0.0,0.25,0.0,0.0,Eukaryota,12,1,0.8239592165009999,2.38461538462,0.869047619048,False
H2SF96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
H2SF99,0.0,0.0,0.0,0.0,0.08333333333330001,0.166666666667,0.666666666667,0.08333333333330001,Vertebrata,12,1,0.983087758575,2.28205128205,0.162698412698,False
H2SFA0,0.0,0.0,0.25,0.416666666667,0.0,0.166666666667,0.166666666667,0.0,Eukaryota,12,1,1.3086053872499999,4.5641025641,1.09920634921,False
H2SFA1,0.0,0.0,0.0,0.5,0.08333333333330001,0.08333333333330001,0.33333333333299997,0.0,Eukaryota,12,0,1.1269287948,4.68181818182,6.2,False
H2SFA3,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.25,0.583333333333,0.0,Vertebrata,12,1,1.07513932401,3.46153846154,2.40476190476,False
H2SFA5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
H2SFA7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,7,0,-0.0,0.285714285714,,False
H2SFA9,0.0,0.0,0.0,0.0,0.0,0.777777777778,0.111111111111,0.111111111111,Eumetazoa,9,1,0.6837389058490001,1.37777777778,0.27380952380999996,False
H2SFB2,0.615384615385,0.0,0.153846153846,0.153846153846,0.0,0.0,0.0,0.0769230769231,Cellular_organisms,13,0,1.07201696856,2.5641025641,0.944444444444,True
H2SFB3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,0,-0.0,0.47619047619,,False
H2SFB4,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.5,0.08333333333330001,Vertebrata,12,0,0.918427784993,1.93939393939,0.12903225806500002,False
H2SFB7,0.0,0.833333333333,0.0,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,Euk_Archaea,12,1,0.56608573896,0.74358974359,0.0396825396825,False
H2SFB8,0.0,0.0,0.0,0.75,0.08333333333330001,0.0,0.166666666667,0.0,Eukaryota,12,0,0.7214636866930001,3.19696969697,1.4,False
H2SFC2,0.0,0.0,0.0,0.5,0.166666666667,0.166666666667,0.166666666667,0.0,Eukaryota,12,0,1.2424533248899998,3.93939393939,4.14377880184,False
H2SFC6,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,Eumetazoa,11,0,0.585952618304,1.70909090909,0.86,False
H2SFC9,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Teleostei,12,1,0.6931471805600001,3.30769230769,4.59523809524,False
H2SFD1,0.0,0.0,0.0,0.0,0.28571428571400004,0.428571428571,0.0,0.28571428571400004,Eumetazoa,7,1,1.0789922078799998,4.42857142857,2.52307692308,False
H2SFE1,0.0,0.0,0.0,0.181818181818,0.0,0.0909090909091,0.272727272727,0.45454545454499995,Teleostei,11,1,1.2406842919499999,4.5,2.9333333333300002,False
H2SFE2,0.0,0.0,0.0,0.666666666667,0.222222222222,0.0,0.111111111111,0.0,Eukaryota,9,0,0.848685557726,3.16666666667,0.777777777778,False
H2SFE7,0.0,0.0,0.0,0.0,0.307692307692,0.692307692308,0.0,0.0,Eumetazoa,13,0,0.61724176973,0.461538461538,-0.0198412698413,False
H2SFE8,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,1.58974358974,-0.246031746032,False
H2SFE9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Teleostei,10,0,-0.0,0.0,0.0,False
H2SFF0,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,Eumetazoa,13,0,0.5402041423889999,1.53846153846,1.0,False
H2SFF1,0.0,0.0,0.0,0.0,0.125,0.375,0.5,0.0,Vertebrata,8,0,0.9743147528689999,2.78571428571,-0.791666666667,False
H2SFF2,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,1.30769230769,0.468253968254,False
H2SFF5,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.636363636364,0.0,Vertebrata,11,1,0.655481773901,2.51515151515,0.11981566820299999,False
H2SFF7,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,Eukaryota,9,0,0.529706199058,1.88888888889,3.33766233766,False
H2SFF8,0.0,0.0,0.0,0.153846153846,0.0769230769231,0.46153846153800004,0.153846153846,0.153846153846,Eumetazoa,13,0,1.41806936525,3.5641025641,1.71825396825,False
H2SFF9,0.45454545454499995,0.0,0.0909090909091,0.272727272727,0.0,0.181818181818,0.0,0.0,Cellular_organisms,11,0,1.2406842919499999,3.01818181818,1.72,False
H2SFG2,0.0,0.0,0.0,0.5,0.0,0.1,0.4,0.0,Eukaryota,10,1,0.9433483923289999,4.65454545455,1.8677248677200002,False
H2SFG4,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.461538461538,-0.07142857142860001,False
H2SFG7,0.0,0.0,0.0,0.666666666667,0.0,0.222222222222,0.111111111111,0.0,Eukaryota,9,0,0.848685557726,4.22222222222,5.12987012987,False
H2SFG8,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Eumetazoa,8,0,0.6931471805600001,2.67857142857,0.854166666667,False
H2SFG9,0.0,0.0,0.0,0.692307692308,0.153846153846,0.0,0.153846153846,0.0,Eukaryota,13,0,0.8305178252869999,2.61538461538,1.55555555556,False
H2SFH0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
H2SFH1,0.0,0.0,0.0,0.272727272727,0.0,0.545454545455,0.181818181818,0.0,Eumetazoa,11,1,0.994923632572,3.68181818182,0.373271889401,False
H2SFH3,0.0,0.0,0.0,0.545454545455,0.272727272727,0.0909090909091,0.0909090909091,0.0,Eukaryota,11,0,1.12095039267,2.87272727273,2.1507936507900003,False
H2SFH6,0.307692307692,0.0,0.23076923076900002,0.153846153846,0.153846153846,0.153846153846,0.0,0.0,Cellular_organisms,13,0,1.56495725024,3.10256410256,2.40873015873,True
H2SFI0,0.0769230769231,0.0,0.23076923076900002,0.0,0.0,0.0,0.0,0.692307692308,Teleostei,13,0,0.790267968075,5.53846153846,2.85714285714,False
H2SFI4,0.0,0.0,0.0,0.25,0.0,0.33333333333299997,0.33333333333299997,0.08333333333330001,Eumetazoa,12,0,1.2860573368700001,3.93939393939,3.90046082949,False
H2SFI7,0.0,0.0,0.0,0.0769230769231,0.307692307692,0.23076923076900002,0.38461538461499994,0.0,Vertebrata,13,0,1.2658567518700001,3.28205128205,3.56746031746,False
H2SFJ0,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,Eumetazoa,13,0,0.42932302193099997,0.948717948718,0.214285714286,False
H2SFJ1,0.0,0.0,0.0,0.0,0.222222222222,0.33333333333299997,0.444444444444,0.0,Vertebrata,9,1,1.06085694716,3.22222222222,3.4523809523800004,False
H2SFJ2,0.0,0.0,0.0,0.615384615385,0.0,0.38461538461499994,0.0,0.0,Eukaryota,13,0,0.666278442415,2.28205128205,0.575396825397,False
H2SFJ5,0.0,0.0,0.615384615385,0.0769230769231,0.0,0.23076923076900002,0.0769230769231,0.0,Euk+Bac,13,0,1.03176711135,4.92307692308,5.222222222219999,True
H2SFJ9,0.111111111111,0.0,0.0,0.444444444444,0.111111111111,0.33333333333299997,0.0,0.0,Eukaryota,9,0,1.21488965395,3.44444444444,-0.49350649350599995,False
H2SFK4,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,Eukaryota,12,1,0.562335144619,3.15384615385,1.8333333333300001,False
H2SFK5,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,Eumetazoa,5,1,0.6730116670090001,4.6,,False
H2SFL0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,Eumetazoa,10,0,0.610864302055,2.46666666667,1.0,False
H2SFL4,0.0,0.0,0.0,0.08333333333330001,0.0,0.25,0.666666666667,0.0,Vertebrata,12,1,0.8239592165009999,3.02564102564,0.047619047619,False
H2SFL6,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,0.0,0.0,Eumetazoa,11,0,0.304636097349,1.30909090909,0.126666666667,False
H2SFL7,0.0,0.0769230769231,0.38461538461499994,0.23076923076900002,0.0,0.0,0.307692307692,0.0,Euk+Bac,13,0,1.2658567518700001,5.25641025641,4.0873015873,False
H2SFL8,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Vertebrata,11,1,0.585952618304,0.409090909091,-0.0801843317972,False
H2SFM2,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,Eumetazoa,10,2,0.325082973391,3.25757575758,0.044444444444399996,False
H2SFM5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,13,0,-0.0,0.0,0.0,False
H2SFM7,0.166666666667,0.0,0.583333333333,0.25,0.0,0.0,0.0,0.0,Euk+Bac,12,0,0.9596147939120001,0.984848484848,-0.08940092165899999,True
H2SFM9,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1,Eumetazoa,10,1,0.6390318596500001,2.07272727273,1.37962962963,False
H2SFN9,0.0,0.0,0.0,0.615384615385,0.153846153846,0.0769230769231,0.0769230769231,0.0769230769231,Eukaryota,13,0,1.17865499634,3.71794871795,1.79761904762,False
H2SFP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.615384615385,-0.0436507936508,False
H2SFP2,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.33333333333299997,0.416666666667,0.0,Vertebrata,12,1,1.2366848691399999,4.38461538462,0.5079365079370001,False
H2SFP5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
H2SFP7,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,0.0,Eumetazoa,12,1,0.6791932659919999,2.02564102564,0.511904761905,False
H2SFP9,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,Opisthokonta,5,1,0.500402423538,1.73333333333,-0.8,False
H2SFQ0,0.0,0.0,0.0,0.0,0.714285714286,0.28571428571400004,0.0,0.0,Opisthokonta,7,1,0.598269588585,1.42857142857,3.8095238095199995,False
H2SFQ3,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.153846153846,0.153846153846,Eumetazoa,13,0,0.8305178252869999,1.82051282051,0.234126984127,False
H2SFR5,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,12,1,0.636514168295,2.51282051282,0.5912698412699999,False
H2SFS4,0.0,0.08333333333330001,0.0,0.0,0.0,0.25,0.666666666667,0.0,Vertebrata,12,1,0.8239592165009999,3.74358974359,-0.11507936507899999,False
H2SFS6,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.5,0.0,0.0,Eumetazoa,6,0,1.0114042647100001,3.26666666667,2.1071428571400004,False
H2SFT1,0.0,0.0,0.0,0.0,0.0,0.714285714286,0.14285714285700002,0.14285714285700002,Eumetazoa,7,0,0.7963116401739999,2.47619047619,-0.5277777777780001,False
H2SFT2,0.0,0.0,0.5,0.0,0.0,0.375,0.125,0.0,Euk+Bac,8,0,0.9743147528689999,5.0,-1.4583333333300001,False
H2SFT5,0.0,0.0,0.0,0.583333333333,0.0,0.416666666667,0.0,0.0,Eukaryota,12,0,0.6791932659919999,3.25757575758,-0.2,False
H2SFT9,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.0,0.33333333333299997,0.0,Eukaryota,12,0,0.887694275799,4.5303030303,3.84444444444,False
H2SFU0,0.0,0.0,0.0,0.166666666667,0.0,0.5,0.33333333333299997,0.0,Eumetazoa,12,1,1.0114042647100001,3.61538461538,1.03968253968,False
H2SFU8,0.416666666667,0.0,0.416666666667,0.08333333333330001,0.0,0.0,0.08333333333330001,0.0,Cellular_organisms,12,0,1.14370838943,2.24242424242,0.457142857143,True
H2SFV1,0.0,0.153846153846,0.0,0.846153846154,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.42932302193099997,0.74358974359,-0.011904761904799999,False
H2SFV3,0.0,0.0,0.0,0.545454545455,0.0909090909091,0.181818181818,0.181818181818,0.0,Eukaryota,11,1,1.16851840574,3.51515151515,0.33333333333299997,False
H2SFV6,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Vertebrata,3,2,0.636514168295,0.4,-0.25,False
H2SFV8,0.0,0.0,0.0,0.545454545455,0.0,0.272727272727,0.181818181818,0.0,Eukaryota,11,0,0.994923632572,4.18181818182,5.466666666669999,False
H2SFW7,0.0,0.0,0.0,0.0,0.08333333333330001,0.75,0.0,0.166666666667,Eumetazoa,12,0,0.7214636866930001,2.18181818182,1.92442396313,False
H2SFW8,0.0,0.0,0.0,0.38461538461499994,0.153846153846,0.307692307692,0.153846153846,0.0,Eukaryota,13,0,1.30610660909,3.4358974359,2.0992063492099997,False
H2SFW9,0.0,0.0,0.0,0.692307692308,0.0,0.0,0.307692307692,0.0,Eukaryota,13,0,0.61724176973,4.15384615385,0.646825396825,False
H2SFX1,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,Eumetazoa,12,0,0.8675632284810001,2.34848484848,2.53333333333,False
H2SFX9,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Teleostei,10,0,0.6931471805600001,1.66666666667,1.78571428571,False
H2SFY0,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,0.0,0.0,Opisthokonta,3,2,1.09861228867,2.2,-1.16666666667,False
H2SFY1,0.153846153846,0.0769230769231,0.38461538461499994,0.23076923076900002,0.0,0.0,0.153846153846,0.0,Euk+Bac,13,0,1.47913280743,3.87179487179,1.5158730158700002,True
H2SFY3,0.0,0.0,0.0,0.153846153846,0.0,0.769230769231,0.0769230769231,0.0,Eumetazoa,13,0,0.6870920273800001,2.5641025641,0.789682539683,False
H2SFY5,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0909090909091,0.0,Eukaryota,11,0,0.304636097349,1.63636363636,1.25,False
H2SFY6,0.0,0.0,0.0,0.0,0.1,0.4,0.3,0.2,Eumetazoa,10,1,1.2798542258299999,2.69090909091,1.48666666667,False
H2SFY7,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.56608573896,1.53846153846,-0.08333333333330001,False
H2SFY8,0.0,0.0,0.0,0.0769230769231,0.0,0.23076923076900002,0.692307692308,0.0,Vertebrata,13,0,0.790267968075,2.46153846154,0.547619047619,False
H2SFZ3,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,12,1,0.636514168295,2.05128205128,1.53968253968,False
H2SFZ5,0.0,0.0,0.0,0.307692307692,0.0,0.307692307692,0.38461538461499994,0.0,Vertebrata,13,0,1.0928305535299998,4.12820512821,3.90079365079,False
H2SFZ6,0.0,0.0,0.0,0.0909090909091,0.0,0.0909090909091,0.8181818181820001,0.0,Vertebrata,11,1,0.60016607316,3.0,0.733333333333,False
H2SG00,0.0,0.0,0.0,0.3,0.0,0.1,0.6,0.0,Vertebrata,10,1,0.897945724857,4.98181818182,3.70666666667,False
H2SG02,0.0,0.0,0.08333333333330001,0.25,0.166666666667,0.416666666667,0.0,0.08333333333330001,Eumetazoa,12,1,1.4241299173500002,4.38461538462,1.59126984127,False
H2SG04,0.0,0.0,0.0,0.0,0.28571428571400004,0.714285714286,0.0,0.0,Eumetazoa,7,0,0.598269588585,1.04761904762,-0.305555555556,False
H2SG05,0.0,0.0,0.0,0.38461538461499994,0.153846153846,0.46153846153800004,0.0,0.0,Eumetazoa,13,0,1.0123308390999999,3.15384615385,2.4007936507900003,False
H2SG08,0.0,0.0,0.0,0.846153846154,0.0,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,1.87179487179,0.638888888889,False
H2SG12,0.0,0.0,0.0,0.46153846153800004,0.0,0.0769230769231,0.46153846153800004,0.0,Vertebrata,13,0,0.911017539713,4.61538461538,2.27777777778,False
H2SG17,0.0,0.0,0.0,0.28571428571400004,0.0,0.5714285714289999,0.14285714285700002,0.0,Eumetazoa,7,1,0.955699891113,3.64285714286,0.769230769231,False
H2SG19,0.0,0.0,0.0,0.0,0.33333333333299997,0.416666666667,0.25,0.0,Eumetazoa,12,1,1.07755632707,2.46153846154,2.04365079365,False
H2SG23,0.615384615385,0.0,0.0,0.23076923076900002,0.0769230769231,0.0,0.0,0.0769230769231,Cellular_organisms,13,0,1.03176711135,3.12820512821,2.25,False
H2SG26,0.0,0.0,0.08333333333330001,0.166666666667,0.0,0.583333333333,0.166666666667,0.0,Eumetazoa,12,1,1.1187433359899999,4.17948717949,1.6746031746,False
H2SG32,0.0,0.0,0.0,0.307692307692,0.0,0.38461538461499994,0.23076923076900002,0.0769230769231,Eumetazoa,13,0,1.2658567518700001,3.92307692308,1.86904761905,False
H2SG40,0.0,0.0,0.0,0.5,0.0,0.33333333333299997,0.08333333333330001,0.08333333333330001,Eukaryota,12,0,1.1269287948,4.21212121212,2.46820276498,False
H2SG43,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.562335144619,0.666666666667,0.361111111111,False
H2SG44,0.0,0.0,0.0,0.416666666667,0.33333333333299997,0.25,0.0,0.0,Eukaryota,12,1,1.07755632707,3.53846153846,1.36111111111,False
H2SG53,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.0,0.363636363636,0.45454545454499995,Teleostei,11,2,1.16222554492,4.92307692308,1.81746031746,False
H2SG58,0.0,0.0,0.0,0.0,0.08333333333330001,0.33333333333299997,0.583333333333,0.0,Vertebrata,12,1,0.887694275799,3.02564102564,2.1111111111099996,False
H2SG60,0.0,0.0,0.833333333333,0.0,0.08333333333330001,0.0,0.08333333333330001,0.0,Euk+Bac,12,0,0.56608573896,2.65151515152,1.5935483871,True
H2SG61,0.307692307692,0.0,0.23076923076900002,0.0,0.0,0.153846153846,0.307692307692,0.0,Cellular_organisms,13,0,1.3516811946899998,5.69230769231,0.357142857143,True
H2SG64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,13,0,-0.0,0.0,0.0,False
H2SG65,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Eumetazoa,8,1,0.562335144619,2.83333333333,1.3875,False
H2SG70,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,0.384615384615,-0.00793650793651,False
H2SG74,0.1,0.0,0.2,0.0,0.2,0.1,0.4,0.0,Vertebrata,10,0,1.47080847632,5.6,2.3571428571400004,False
H2SG76,0.0,0.0769230769231,0.0,0.923076923077,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.307692307692,-0.047619047619,False
H2SG79,0.0,0.0,0.0,0.769230769231,0.0,0.153846153846,0.0769230769231,0.0,Eukaryota,13,0,0.6870920273800001,2.61538461538,-0.0952380952381,False
H2SG83,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,1.53846153846,1.3095238095200001,False
H2SG91,0.0,0.0,0.0,0.666666666667,0.0,0.08333333333330001,0.08333333333330001,0.166666666667,Eukaryota,12,0,0.983087758575,4.48484848485,5.780645161290001,False
H2SG93,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eumetazoa,12,1,0.286835983056,0.615384615385,0.111111111111,False
H2SG95,0.0,0.0,0.0,0.33333333333299997,0.25,0.33333333333299997,0.08333333333330001,0.0,Eumetazoa,12,0,1.2860573368700001,2.9696969697,0.0036866359446999994,False
H2SG99,0.0,0.0,0.0,0.08333333333330001,0.0,0.666666666667,0.25,0.0,Eumetazoa,12,1,0.8239592165009999,2.82051282051,0.388888888889,False
H2SGA0,0.0,0.0,0.0,0.692307692308,0.0,0.307692307692,0.0,0.0,Eukaryota,13,0,0.61724176973,2.12820512821,-0.17460317460299998,False
H2SGA1,0.0,0.0,0.0,0.23076923076900002,0.307692307692,0.23076923076900002,0.23076923076900002,0.0,Opisthokonta,13,0,1.37781950804,3.64102564103,1.0357142857100001,False
H2SGA2,0.0,0.0,0.166666666667,0.0,0.08333333333330001,0.416666666667,0.33333333333299997,0.0,Eumetazoa,12,1,1.2366848691399999,4.69230769231,2.1111111111099996,False
H2SGB4,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eumetazoa,12,1,0.286835983056,1.20512820513,0.535714285714,False
H2SGC0,0.0,0.0,0.0,0.33333333333299997,0.166666666667,0.5,0.0,0.0,Eumetazoa,6,1,1.0114042647100001,3.80952380952,-0.433333333333,False
H2SGC2,0.0,0.0,0.0,0.0,0.0,0.5,0.166666666667,0.33333333333299997,Eumetazoa,12,1,1.0114042647100001,2.46153846154,0.960317460317,False
