,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Basidiomycota,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q5K7M8,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.0,0.0,False
Q5K7M9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,4,2,-0.0,0.533333333333,0.33333333333299997,False
Q5K7N0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
Q5K7N1,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.45454545454499995,0.181818181818,Dikarya,11,2,1.2406842919499999,1.48717948718,-0.07539682539680001,False
Q5K7N3,0.0,0.0,0.0,0.0,0.125,0.125,0.75,Basidiomycota,8,1,0.7356219397589999,1.55555555556,-0.2375,False
Q5K7N4,0.0,0.1,0.0,0.9,0.0,0.0,0.0,Eukaryota,10,1,0.325082973391,0.727272727273,-0.0992063492063,False
Q5K7N5,0.0,0.636363636364,0.0,0.272727272727,0.0,0.0909090909091,0.0,Euk_Archaea,11,1,0.859967281036,1.19696969697,-0.06666666666669999,False
Q5K7N6,0.0,0.0,0.615384615385,0.153846153846,0.0769230769231,0.153846153846,0.0,Euk+Bac,13,0,1.07201696856,2.58974358974,0.5277777777780001,False
Q5K7N7,0.0,0.0,0.538461538462,0.153846153846,0.0,0.307692307692,0.0,Euk+Bac,13,0,0.983961446001,3.02564102564,-0.468253968254,False
Q5K7N8,0.0,0.0,0.0,0.25,0.0,0.0,0.75,Basidiomycota,8,1,0.562335144619,1.77777777778,-0.175,False
Q5K7N9,0.25,0.583333333333,0.0,0.166666666667,0.0,0.0,0.0,Euk_Archaea,12,1,0.9596147939120001,0.74358974359,-0.0634920634921,False
Q5K7P0,0.38461538461499994,0.0769230769231,0.23076923076900002,0.0,0.23076923076900002,0.0769230769231,0.0,Cellular_organisms,13,0,1.4388829502200002,2.51282051282,0.5912698412699999,True
Q5K7P1,0.0,0.08333333333330001,0.0,0.916666666667,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.307692307692,0.0555555555556,False
Q5K7P2,0.166666666667,0.08333333333330001,0.08333333333330001,0.583333333333,0.08333333333330001,0.0,0.0,Eukaryota,12,0,1.23426786608,1.63636363636,0.04423963133640001,False
Q5K7P3,0.272727272727,0.0,0.272727272727,0.181818181818,0.272727272727,0.0,0.0,Opisthokonta,11,0,1.3730039128799998,2.50909090909,-0.455026455026,False
Q5K7P5,0.2,0.0,0.4,0.1,0.1,0.2,0.0,Euk+Bac,10,0,1.47080847632,2.95555555556,2.7619047619,False
Q5K7P6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,False
Q5K7P7,0.769230769231,0.0,0.23076923076900002,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.5402041423889999,0.0,0.0,True
Q5K7P9,0.38461538461499994,0.0,0.38461538461499994,0.23076923076900002,0.0,0.0,0.0,Cellular_organisms,13,0,1.07339428128,1.15384615385,-0.17857142857099997,False
Q5K7Q0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,7,1,-0.0,0.25,-0.10769230769200001,False
Q5K7Q1,0.272727272727,0.636363636364,0.0,0.0909090909091,0.0,0.0,0.0,Euk_Archaea,11,0,0.859967281036,0.618181818182,0.05026455026459999,False
Q5K7Q2,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,0.56608573896,1.51282051282,-0.0793650793651,False
Q5K7Q5,0.0,0.0,0.0,0.2,0.0,0.0,0.8,Basidiomycota,5,1,0.500402423538,2.66666666667,1.6666666666699999,False
Q5K7Q6,0.0,0.0,0.0,0.538461538462,0.153846153846,0.153846153846,0.153846153846,Eukaryota,13,0,1.19723750156,2.30769230769,1.13888888889,False
Q5K7R0,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Basidiomycota,3,1,0.636514168295,0.666666666667,0.0,False
Q5K7R1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.538461538462,0.07142857142860001,False
Q5K7R2,0.0,0.0,0.0,0.0,0.625,0.375,0.0,Opisthokonta,8,1,0.661563238158,0.5,0.0,False
Q5K7R3,0.08333333333330001,0.33333333333299997,0.0,0.583333333333,0.0,0.0,0.0,Eukaryota,12,1,0.887694275799,0.820512820513,-0.0238095238095,False
Q5K7R5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,9,1,-0.0,0.0,0.0,False
Q5K7R6,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Euk+Bac,12,1,0.286835983056,0.307692307692,0.0555555555556,False
Q5K7R7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,5,0,-0.0,0.0,0.0,False
Q5K7R8,0.0,0.0,0.0,0.0,0.0,0.7,0.3,Dikarya,10,0,0.610864302055,0.466666666667,-0.06,False
Q5K7R9,0.0,0.0,0.0,0.0,0.0,0.5714285714289999,0.428571428571,Dikarya,7,1,0.6829081047,0.785714285714,0.317948717949,False
Q5K7S0,0.0,0.0,0.0,0.14285714285700002,0.14285714285700002,0.0,0.714285714286,Basidiomycota,7,1,0.7963116401739999,2.17857142857,-0.604166666667,False
Q5K7S1,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,Eukaryota,9,0,0.636514168295,1.0,0.444444444444,False
Q5K7S3,0.0,0.0,0.416666666667,0.5,0.0,0.08333333333330001,0.0,Eukaryota,12,0,0.918427784993,2.04545454545,-0.40092165898599996,False
Q5K7S4,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.74358974359,0.0396825396825,False
Q5K7S5,0.0,0.0,0.692307692308,0.307692307692,0.0,0.0,0.0,Euk+Bac,13,0,0.61724176973,1.20512820513,-0.18650793650800002,False
Q5K7S6,0.0,0.0,0.769230769231,0.153846153846,0.0,0.0,0.0769230769231,Euk+Bac,13,0,0.6870920273800001,1.53846153846,0.123015873016,True
Q5K7S8,0.0,0.0,0.0,0.5,0.166666666667,0.33333333333299997,0.0,Eukaryota,12,1,1.0114042647100001,1.46153846154,-0.0198412698413,False
Q5K7S9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,4,1,-0.0,0.8,-0.33333333333299997,False
Q5K7T2,0.1,0.0,0.7,0.1,0.0,0.1,0.0,Euk+Bac,10,0,0.940447988655,1.51111111111,1.0952380952399998,False
Q5K7T3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
Q5K7T5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.564102564103,0.222222222222,False
Q5K7T8,0.0,0.0,0.0,0.5,0.5,0.0,0.0,Opisthokonta,12,0,0.6931471805600001,1.57575757576,-0.044444444444399996,False
Q5K7U0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.286835983056,0.282051282051,-0.0436507936508,False
Q5K7U1,0.25,0.0,0.666666666667,0.08333333333330001,0.0,0.0,0.0,Euk+Bac,12,0,0.8239592165009999,0.333333333333,-0.101382488479,True
Q5K7U2,0.0,0.0,0.0909090909091,0.0909090909091,0.0,0.8181818181820001,0.0,Dikarya,11,1,0.60016607316,1.9696969697,0.0645161290323,False
Q5K7U3,0.0,0.0,0.666666666667,0.25,0.08333333333330001,0.0,0.0,Euk+Bac,12,0,0.8239592165009999,1.78787878788,-0.0350230414747,False
Q5K7U4,0.14285714285700002,0.0,0.0,0.14285714285700002,0.14285714285700002,0.5714285714289999,0.0,Dikarya,7,1,1.1537419427,3.03571428571,1.8571428571400002,False
Q5K7U5,0.307692307692,0.0,0.0769230769231,0.38461538461499994,0.0,0.23076923076900002,0.0,Eukaryota,13,0,1.2658567518700001,2.71794871795,1.12698412698,False
Q5K7U7,0.0,0.0,0.0,0.7,0.2,0.1,0.0,Eukaryota,10,0,0.8018185525429999,1.68888888889,-0.22619047619000002,False
Q5K7U8,0.0,0.0,0.181818181818,0.545454545455,0.0909090909091,0.181818181818,0.0,Eukaryota,11,0,1.16851840574,2.36363636364,-0.37698412698399997,False
Q5K7U9,0.0,0.0,0.0,0.46153846153800004,0.0,0.46153846153800004,0.0769230769231,Dikarya,13,0,0.911017539713,2.25641025641,-0.246031746032,False
Q5K7V1,0.0,0.0,0.23076923076900002,0.769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.5402041423889999,1.51282051282,0.384920634921,False
Q5K7V2,0.0,0.0,0.0,0.3,0.0,0.7,0.0,Dikarya,10,1,0.610864302055,1.52727272727,-0.06,False
Q5K7V3,0.615384615385,0.0769230769231,0.153846153846,0.0,0.0,0.153846153846,0.0,Cellular_organisms,13,0,1.07201696856,1.79487179487,-0.277777777778,False
Q5K7V4,0.0,0.0,0.0,0.25,0.375,0.375,0.0,Opisthokonta,8,1,1.08219553004,1.33333333333,-0.33333333333299997,False
Q5K7V6,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Opisthokonta,2,1,0.6931471805600001,3.33333333333,5.0,False
Q5K7V7,0.0,0.0,0.166666666667,0.833333333333,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.923076923077,-0.0912698412698,False
Q5K7V8,0.08333333333330001,0.0,0.75,0.08333333333330001,0.08333333333330001,0.0,0.0,Euk+Bac,12,0,0.836988216786,1.24242424242,-0.21198156682,False
Q5K7V9,0.0,0.0,0.0,0.0,0.8571428571430001,0.0,0.14285714285700002,Opisthokonta,7,0,0.410116318288,0.571428571429,0.222222222222,False
Q5K7W0,0.0,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,Dikarya,13,0,0.6901856760189999,0.538461538462,0.07142857142860001,False
Q5K7W1,0.0,0.0,0.0,0.875,0.125,0.0,0.0,Eukaryota,8,1,0.37677016125600005,1.11111111111,1.22077922078,False
Q5K7W2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,0,-0.0,0.575757575758,-0.00921658986175,False
Q5K7W3,0.0,0.0,0.0,0.538461538462,0.153846153846,0.153846153846,0.153846153846,Eukaryota,13,0,1.19723750156,1.82051282051,-0.0238095238095,False
Q5K7W5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,False
Q5K7W6,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Basidiomycota,3,1,0.636514168295,0.666666666667,0.0,False
Q5K7W7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q5K7W8,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.435897435897,-0.015873015873,False
Q5K7X0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
Q5K7X1,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.33333333333299997,0.0,Eukaryota,12,0,0.887694275799,2.10606060606,0.321658986175,False
Q5K7X3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,7,0,-0.0,0.0,0.0,False
Q5K7X5,0.0,0.0,0.75,0.25,0.0,0.0,0.0,Euk+Bac,12,0,0.562335144619,0.818181818182,0.0829493087558,False
Q5K7X6,0.0,0.0,0.0,0.0,0.0,0.875,0.125,Dikarya,8,1,0.37677016125600005,0.222222222222,-0.05,False
Q5K7Y0,0.0,0.0,0.692307692308,0.0,0.0,0.153846153846,0.153846153846,Euk+Bac,13,0,0.8305178252869999,3.05128205128,0.611111111111,False
Q5K7Y1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.794871794872,-0.07142857142860001,False
Q5K7Y2,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,Euk_Archaea,12,1,0.45056120886600004,0.282051282051,0.111111111111,False
Q5K7Y3,0.153846153846,0.0,0.307692307692,0.38461538461499994,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,1.4127446368599998,2.33333333333,0.928571428571,False
Q5K7Y4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.692307692308,-0.107142857143,False
Q5K7Y5,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0,0.0769230769231,Eukaryota,13,0,0.6870920273800001,1.53846153846,0.07142857142860001,False
Q5K7Y6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,1,2,-0.0,0.0,0.0,False
Q5K7Y7,0.0,0.0,0.538461538462,0.307692307692,0.153846153846,0.0,0.0,Euk+Bac,13,0,0.983961446001,2.17948717949,-0.18253968254,True
Q5K7Y8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
Q5K7Y9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,8,1,-0.0,1.33333333333,-0.666666666667,False
Q5K7Z0,0.3,0.0,0.5,0.0,0.0,0.2,0.0,Euk+Bac,10,0,1.02965301406,2.13333333333,0.28571428571400004,False
Q5K7Z1,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Basidiomycota,6,1,0.636514168295,0.571428571429,-0.166666666667,False
Q5K7Z2,0.0,0.0,0.0,0.0,0.875,0.125,0.0,Opisthokonta,8,0,0.37677016125600005,0.25,0.179487179487,False
Q5K7Z3,0.08333333333330001,0.08333333333330001,0.25,0.0,0.08333333333330001,0.5,0.0,Dikarya,12,0,1.31437384301,3.15151515152,-0.505069124424,False
Q5K7Z4,0.0,0.0,0.33333333333299997,0.33333333333299997,0.0,0.33333333333299997,0.0,Euk+Bac,12,0,1.09861228867,2.95454545455,-0.389861751152,False
Q5K7Z5,0.0,0.0,0.0,0.538461538462,0.153846153846,0.23076923076900002,0.0769230769231,Eukaryota,13,0,1.15698764435,1.82051282051,0.646825396825,False
Q5K7Z6,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,Eukaryota,3,2,0.636514168295,1.8,2.0,False
Q5K7Z7,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.564102564103,-0.0873015873016,False
Q5K800,0.0,0.0,0.0,0.615384615385,0.0769230769231,0.307692307692,0.0,Eukaryota,13,0,0.8587409130060001,1.64102564103,0.00396825396825,False
Q5K801,0.25,0.0,0.33333333333299997,0.166666666667,0.0,0.166666666667,0.08333333333330001,Euk+Bac,12,0,1.51710639706,2.93939393939,-0.17511520737300001,False
Q5K802,0.0,0.0,0.0,0.75,0.166666666667,0.0,0.08333333333330001,Eukaryota,12,0,0.7214636866930001,1.15151515152,-0.0888888888889,False
Q5K804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,11,0,-0.0,0.0,0.0,False
Q5K805,0.153846153846,0.0,0.0,0.615384615385,0.0,0.0769230769231,0.153846153846,Eukaryota,13,0,1.07201696856,2.28205128205,0.162698412698,False
Q5K806,0.0,0.0,0.0909090909091,0.0,0.0909090909091,0.8181818181820001,0.0,Dikarya,11,1,0.60016607316,1.92424242424,-0.14285714285700002,False
Q5K808,0.0,0.0,0.636363636364,0.363636363636,0.0,0.0,0.0,Euk+Bac,11,0,0.655481773901,1.2,0.101851851852,False
Q5K809,0.166666666667,0.08333333333330001,0.75,0.0,0.0,0.0,0.0,Euk+Bac,12,0,0.7214636866930001,0.166666666667,0.0709677419355,True
Q5K810,0.0,0.0,0.0769230769231,0.923076923077,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.461538461538,-0.0198412698413,False
Q5K811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.666666666667,0.103174603175,False
Q5K813,0.08333333333330001,0.0,0.5,0.25,0.0,0.166666666667,0.0,Euk+Bac,12,0,1.1988493129100002,2.45454545455,-0.116129032258,False
Q5K815,0.1,0.2,0.4,0.0,0.0,0.1,0.2,Euk+Bac,10,0,1.47080847632,3.24444444444,0.190476190476,False
Q5K816,0.545454545455,0.0909090909091,0.181818181818,0.0,0.0,0.181818181818,0.0,Cellular_organisms,11,0,1.16851840574,2.07272727273,0.0701058201058,True
Q5K817,0.166666666667,0.0,0.0,0.08333333333330001,0.0,0.75,0.0,Dikarya,12,0,0.7214636866930001,2.13636363636,-0.3,False
Q5K818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.615384615385,0.00793650793651,False
Q5K820,0.0,0.0,0.0,0.5714285714289999,0.428571428571,0.0,0.0,Eukaryota,7,0,0.6829081047,1.42857142857,0.1,False
Q5K821,0.0,0.0,0.0,0.75,0.0,0.125,0.125,Eukaryota,8,0,0.7356219397589999,1.53571428571,2.7142857142900003,False
Q5K822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,1,0,-0.0,None,,False
Q5K823,0.0,0.0,0.307692307692,0.38461538461499994,0.0769230769231,0.23076923076900002,0.0,Eukaryota,13,0,1.2658567518700001,2.74358974359,-0.321428571429,False
Q5K825,0.46153846153800004,0.0,0.307692307692,0.0,0.0,0.23076923076900002,0.0,Cellular_organisms,13,0,1.0579054247,2.30769230769,-0.357142857143,True
Q5K826,0.0,0.0,0.8,0.2,0.0,0.0,0.0,Euk+Bac,10,0,0.500402423538,0.911111111111,0.34523809523800003,False
Q5K827,0.0,0.0,0.0,0.5,0.25,0.25,0.0,Eukaryota,12,1,1.0397207708399998,1.82051282051,-0.230158730159,False
Q5K829,0.08333333333330001,0.0,0.583333333333,0.0,0.166666666667,0.166666666667,0.0,Euk+Bac,12,0,1.1187433359899999,2.72727272727,-0.331797235023,False
Q5K830,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,Eukaryota,12,1,0.45056120886600004,1.41025641026,0.14285714285700002,False
Q5K831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,11,1,-0.0,1.0,0.0,False
Q5K832,0.0,0.0,0.0,0.181818181818,0.8181818181820001,0.0,0.0,Opisthokonta,11,0,0.474139313058,0.690909090909,-0.126666666667,False
Q5K833,0.272727272727,0.0,0.545454545455,0.0909090909091,0.0,0.0909090909091,0.0,Euk+Bac,11,0,1.12095039267,1.52727272727,-0.27380952380999996,False
Q5K836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,6,0,-0.0,0.0,0.0,False
Q5K837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,12,1,-0.0,0.0,0.0,False
Q5K840,0.3,0.0,0.6,0.0,0.0,0.1,0.0,Euk+Bac,10,0,0.897945724857,1.2,-0.642857142857,False
Q5K843,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,0.0,Euk+Bac,13,0,0.271189373042,0.923076923077,-0.14285714285700002,True
Q5K844,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.45056120886600004,0.0,0.0,False
Q5K845,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.794871794872,0.08333333333330001,False
Q5K846,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Opisthokonta,4,0,0.562335144619,1.0,0.0,False
Q5K847,0.0,0.0909090909091,0.0,0.8181818181820001,0.0,0.0,0.0909090909091,Eukaryota,11,0,0.60016607316,1.56363636364,-0.275132275132,False
Q5K848,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,Eukaryota,6,1,0.636514168295,2.0,-0.388888888889,False
Q5K850,0.08333333333330001,0.0,0.75,0.166666666667,0.0,0.0,0.0,Euk+Bac,12,1,0.7214636866930001,0.564102564103,-0.0873015873016,False
Q5K851,0.0,0.46153846153800004,0.0,0.538461538462,0.0,0.0,0.0,Eukaryota,13,0,0.6901856760189999,0.692307692308,0.047619047619,False
Q5K852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,2,0,-0.0,0.0,,False
Q5K853,0.0,0.0,0.0,0.181818181818,0.0,0.7272727272730001,0.0909090909091,Dikarya,11,1,0.7595473914749999,1.39393939394,-0.133333333333,False
Q5K854,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,0.0,Eukaryota,11,0,0.585952618304,1.49090909091,0.68,False
Q5K856,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,0.0,Eukaryota,11,0,0.585952618304,1.30909090909,0.170634920635,False
Q5K858,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.833333333333,0.0,Dikarya,12,1,0.56608573896,1.53846153846,0.07142857142860001,False
Q5K860,0.375,0.0,0.25,0.0,0.0,0.375,0.0,Cellular_organisms,8,0,1.08219553004,3.21428571429,-0.5,False
Q5K861,0.33333333333299997,0.0,0.555555555556,0.111111111111,0.0,0.0,0.0,Euk+Bac,9,0,0.9368883075390001,0.666666666667,1.36363636364,True
Q5K862,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,Euk+Bac,9,0,0.636514168295,0.0,0.0,True
Q5K863,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Basidiomycota,3,0,0.636514168295,0.666666666667,-0.5,False
Q5K864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.512820512821,0.230158730159,False
Q5K865,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,1.0,0.0515873015873,False
Q5K866,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Euk+Bac,4,1,0.6931471805600001,2.2,-0.75,False
Q5K867,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Dikarya,5,1,0.500402423538,0.333333333333,0.0,False
Q5K868,0.0,0.0,0.0,0.0909090909091,0.0,0.909090909091,0.0,Dikarya,11,1,0.304636097349,0.80303030303,-0.188940092166,False
Q5K870,0.545454545455,0.0,0.181818181818,0.181818181818,0.0,0.0909090909091,0.0,Cellular_organisms,11,0,1.16851840574,1.85454545455,-0.5039682539679999,False
Q5K871,0.181818181818,0.181818181818,0.0,0.45454545454499995,0.0909090909091,0.0,0.0909090909091,Eukaryota,11,0,1.41427906512,2.4,0.56746031746,False
Q5K872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,7,0,-0.0,0.0,0.0,False
Q5K873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,8,0,-0.0,0.0,0.0,True
Q5K874,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.5,0.0,Dikarya,6,1,1.2424533248899998,3.14285714286,-0.916666666667,False
Q5K875,0.833333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0,Cellular_organisms,6,0,0.45056120886600004,2.0,,False
Q5K876,0.0,0.0,0.0,0.6,0.2,0.2,0.0,Eukaryota,5,0,0.950270539233,2.2,,False
Q5K877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Opisthokonta,2,1,-0.0,0.0,,False
Q5K878,0.0,0.0,0.0,0.583333333333,0.166666666667,0.166666666667,0.08333333333330001,Eukaryota,12,1,1.1187433359899999,1.97435897436,-0.0992063492063,False
Q5K879,0.0,0.0,0.769230769231,0.0,0.0,0.0,0.23076923076900002,Euk+Bac,13,0,0.5402041423889999,2.69230769231,-0.0555555555556,True
Q5K880,0.0,0.25,0.0,0.33333333333299997,0.416666666667,0.0,0.0,Opisthokonta,12,1,1.07755632707,2.15384615385,2.29761904762,False
Q5K881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,2,2,-0.0,0.666666666667,0.0,False
Q5K882,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,Eukaryota,6,0,0.636514168295,1.6,1.0,False
Q5K883,0.444444444444,0.0,0.444444444444,0.0,0.0,0.111111111111,0.0,Cellular_organisms,9,0,0.9649629230069999,1.33333333333,-0.779220779221,False
Q5K886,0.75,0.0,0.0,0.0,0.0,0.25,0.0,Cellular_organisms,8,0,0.562335144619,2.57142857143,0.75,False
Q5K887,0.0,0.0,0.0,0.5,0.25,0.25,0.0,Eukaryota,4,1,1.0397207708399998,1.6,-0.25,False
Q5K888,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,0.0,Eukaryota,11,1,0.304636097349,0.666666666667,0.283870967742,False
Q5K889,0.0,0.0769230769231,0.0,0.846153846154,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.5359610497089999,0.846153846154,0.0238095238095,False
Q5K890,0.08333333333330001,0.0,0.0,0.666666666667,0.08333333333330001,0.166666666667,0.0,Eukaryota,12,1,0.983087758575,1.89743589744,-0.035714285714300006,False
Q5K891,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,4,1,-0.0,0.8,-0.5,False
Q5K892,0.0,0.1,0.1,0.2,0.2,0.2,0.2,Basidiomycota,10,0,1.7480673485499998,2.91111111111,-0.166666666667,False
Q5K893,0.0,0.0,0.0,0.375,0.0,0.25,0.375,Basidiomycota,8,0,1.08219553004,1.60714285714,0.128205128205,False
Q5K894,0.0,0.0,0.909090909091,0.0,0.0,0.0909090909091,0.0,Euk+Bac,11,0,0.304636097349,1.09090909091,-0.2,True
Q5K895,0.8181818181820001,0.0,0.181818181818,0.0,0.0,0.0,0.0,Cellular_organisms,11,0,0.474139313058,0.0,0.0,True
Q5K896,0.0,0.0,0.23076923076900002,0.46153846153800004,0.0,0.307692307692,0.0,Eukaryota,13,0,1.0579054247,2.66666666667,0.25793650793699996,False
Q5K897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,10,1,-0.0,0.181818181818,-0.0333333333333,False
Q5K898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,1,-0.0,0.666666666667,0.0,False
Q5K899,0.769230769231,0.0,0.23076923076900002,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.5402041423889999,0.0,0.0,False
Q5K8A0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Opisthokonta,2,1,-0.0,0.0,0.0,False
Q5K8A1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,-0.0436507936508,False
Q5K8A2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.435897435897,-0.015873015873,False
Q5K8A3,0.0,0.0,0.615384615385,0.23076923076900002,0.0,0.153846153846,0.0,Euk+Bac,13,0,0.925129083572,2.33333333333,-0.361111111111,False
Q5K8A4,0.0,0.0,0.0,0.375,0.5,0.0,0.125,Opisthokonta,8,0,0.9743147528689999,2.10714285714,0.2,False
Q5K8A5,0.0,0.0,0.23076923076900002,0.538461538462,0.153846153846,0.0769230769231,0.0,Eukaryota,13,0,1.15698764435,2.20512820513,-0.031746031746,False
Q5K8A6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.0198412698413,False
Q5K8A7,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,Dikarya,11,0,0.304636097349,0.181818181818,-0.0333333333333,False
Q5K8A9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.974358974359,0.107142857143,False
Q5K8B0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,Euk+Bac,10,0,0.325082973391,0.6,-0.321428571429,True
Q5K8B1,0.125,0.0,0.875,0.0,0.0,0.0,0.0,Euk+Bac,8,0,0.37677016125600005,0.0,0.0,False
