,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
ENSCINP00000015097,0.0,0.0,0.0,0.25,0.08333333333330001,0.666666666667,Eumetazoa,12,0,0.8239592165009999,3.01515151515,-0.4,False
ENSCINP00000015105,0.444444444444,0.0,0.33333333333299997,0.0,0.111111111111,0.111111111111,Cellular_organisms,9,0,1.21488965395,2.38888888889,0.649350649351,False
ENSCINP00000015107,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.846153846154,0.33333333333299997,True
ENSCINP00000015109,0.0,0.0,1.0,0.0,0.0,0.0,Euk+Bac,4,0,-0.0,0.0,,False
ENSCINP00000015111,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,1.33333333333,-1.0,False
ENSCINP00000015132,0.0,0.0,0.0,0.2,0.0,0.8,Eumetazoa,5,1,0.500402423538,4.73333333333,-1.55555555556,False
ENSCINP00000015133,0.0,0.0,0.0,0.222222222222,0.222222222222,0.555555555556,Eumetazoa,9,0,0.99502699018,3.94444444444,2.825,False
ENSCINP00000015135,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,Eukaryota,9,0,0.34883209584299996,0.666666666667,1.36363636364,False
ENSCINP00000015137,0.0,0.0,0.28571428571400004,0.14285714285700002,0.0,0.5714285714289999,Eumetazoa,7,0,0.955699891113,4.95238095238,-1.44444444444,False
ENSCINP00000015139,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,Eukaryota,12,1,0.56608573896,1.35897435897,0.666666666667,False
ENSCINP00000015142,0.4,0.1,0.2,0.1,0.0,0.2,Cellular_organisms,10,0,1.47080847632,3.91111111111,0.166666666667,False
ENSCINP00000015168,0.428571428571,0.0,0.28571428571400004,0.0,0.0,0.28571428571400004,Cellular_organisms,7,0,1.0789922078799998,4.28571428571,4.5,False
ENSCINP00000015190,0.75,0.0,0.08333333333330001,0.166666666667,0.0,0.0,Cellular_organisms,12,1,0.7214636866930001,0.564102564103,-0.0873015873016,False
ENSCINP00000015205,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,10,0,-0.0,0.466666666667,-0.06,False
ENSCINP00000015210,0.25,0.0,0.625,0.125,0.0,0.0,Euk+Bac,8,0,0.900256051269,0.5,-0.28571428571400004,False
ENSCINP00000015218,0.0909090909091,0.0,0.545454545455,0.181818181818,0.0909090909091,0.0909090909091,Euk+Bac,11,0,1.29454516584,3.05454545455,1.63492063492,False
ENSCINP00000015256,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,1.35897435897,-0.00396825396825,False
ENSCINP00000015261,0.0,0.0,0.0,0.8571428571430001,0.0,0.14285714285700002,Eukaryota,7,0,0.410116318288,2.0,2.8636363636400004,False
ENSCINP00000015265,0.769230769231,0.153846153846,0.0769230769231,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.282051282051,0.111111111111,True
ENSCINP00000015269,0.0,0.0,0.153846153846,0.538461538462,0.0769230769231,0.23076923076900002,Eukaryota,13,0,1.15698764435,3.07692307692,2.05158730159,False
ENSCINP00000015300,0.23076923076900002,0.0,0.538461538462,0.153846153846,0.0769230769231,0.0,Euk+Bac,13,0,1.15698764435,1.23076923077,-0.035714285714300006,True
ENSCINP00000015304,0.0,0.0,0.0,0.5,0.0,0.5,Eumetazoa,4,1,0.6931471805600001,2.8,-0.916666666667,False
ENSCINP00000015309,0.0,0.0,0.0,0.25,0.25,0.5,Eumetazoa,4,1,1.0397207708399998,4.0,2.91666666667,False
ENSCINP00000015315,0.0,0.0,0.0,0.363636363636,0.0909090909091,0.545454545455,Eumetazoa,11,1,0.9164648855390001,2.89393939394,-0.37777777777800003,False
ENSCINP00000015332,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,Eukaryota,12,0,0.45056120886600004,1.65151515152,1.0460829493100001,False
ENSCINP00000015333,0.307692307692,0.153846153846,0.0,0.0,0.0,0.538461538462,Eumetazoa,13,0,0.983961446001,4.76923076923,-0.015873015873,False
ENSCINP00000015334,0.0,0.0,0.0,0.111111111111,0.0,0.888888888889,Eumetazoa,9,0,0.34883209584299996,2.22222222222,-0.05,False
ENSCINP00000015336,0.0,0.0,0.0,0.583333333333,0.0,0.416666666667,Eukaryota,12,1,0.6791932659919999,3.92307692308,0.166666666667,False
ENSCINP00000015339,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,Opisthokonta,12,1,0.45056120886600004,1.53846153846,-0.23809523809500002,False
ENSCINP00000015346,0.0,0.0,1.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,False
ENSCINP00000015349,0.0,0.0,0.0,0.5714285714289999,0.0,0.428571428571,Eukaryota,7,1,0.6829081047,2.92857142857,2.1904761904799996,False
ENSCINP00000015362,0.0,0.0,0.0,0.6,0.3,0.1,Eukaryota,10,0,0.897945724857,2.04444444444,-0.0952380952381,False
ENSCINP00000015369,0.23076923076900002,0.0769230769231,0.0,0.538461538462,0.0769230769231,0.0769230769231,Eukaryota,13,0,1.26362567212,2.28205128205,0.472222222222,False
ENSCINP00000015390,0.111111111111,0.111111111111,0.222222222222,0.111111111111,0.0,0.444444444444,Eumetazoa,9,0,1.42706104338,4.44444444444,-0.2125,False
ENSCINP00000015394,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,1,-0.0,2.86666666667,-1.3214285714299998,False
ENSCINP00000015401,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,0,-0.0,0.0,0.0,False
ENSCINP00000015407,0.0,0.0909090909091,0.0909090909091,0.8181818181820001,0.0,0.0,Eukaryota,11,1,0.60016607316,1.12121212121,-0.07557603686639999,False
ENSCINP00000015415,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.74358974359,0.19444444444400003,False
ENSCINP00000015420,0.0,0.0,0.0,0.769230769231,0.0,0.23076923076900002,Eukaryota,13,0,0.5402041423889999,2.4358974359,0.9126984126980001,False
ENSCINP00000015423,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,10,0,-0.0,1.17777777778,0.5,False
ENSCINP00000015425,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,Eumetazoa,11,1,0.474139313058,2.5,-0.12222222222200001,False
ENSCINP00000015428,0.23076923076900002,0.0,0.769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.5402041423889999,0.0,0.0,True
ENSCINP00000015460,0.0,0.0,0.0,0.875,0.0,0.125,Eukaryota,8,0,0.37677016125600005,1.42857142857,1.875,False
ENSCINP00000015466,0.0,0.0,0.0,0.375,0.0,0.625,Eumetazoa,8,1,0.661563238158,4.72222222222,1.525,False
ENSCINP00000015468,0.0,0.0,0.5,0.0,0.5,0.0,Opisthokonta,2,1,0.6931471805600001,4.66666666667,-0.5,False
ENSCINP00000015476,0.538461538462,0.0769230769231,0.0,0.153846153846,0.23076923076900002,0.0,Cellular_organisms,13,0,1.15698764435,2.58974358974,-0.14285714285700002,False
ENSCINP00000015478,0.0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,4,1,0.6931471805600001,3.2,1.33333333333,False
ENSCINP00000015493,0.7272727272730001,0.0,0.0,0.272727272727,0.0,0.0,Cellular_organisms,11,0,0.585952618304,1.30909090909,-0.265873015873,False
ENSCINP00000015495,0.0,0.0,0.0,0.4,0.1,0.5,Eumetazoa,10,0,0.9433483923289999,4.04444444444,0.261904761905,False
ENSCINP00000015499,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,Eukaryota,12,1,0.636514168295,2.82051282051,2.55555555556,False
ENSCINP00000015506,0.0769230769231,0.0769230769231,0.23076923076900002,0.615384615385,0.0,0.0,Eukaryota,13,0,1.03176711135,0.974358974359,0.0555555555556,False
ENSCINP00000015526,0.7,0.0,0.2,0.1,0.0,0.0,Cellular_organisms,10,0,0.8018185525429999,0.8,1.0,True
ENSCINP00000015535,0.0,0.0,0.0,0.08333333333330001,0.166666666667,0.75,Eumetazoa,12,1,0.7214636866930001,2.69230769231,-0.0555555555556,False
ENSCINP00000015536,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,Eukaryota,9,1,0.34883209584299996,1.66666666667,1.96428571429,False
ENSCINP00000015545,0.08333333333330001,0.0,0.166666666667,0.75,0.0,0.0,Eukaryota,12,0,0.7214636866930001,1.12121212121,-0.14444444444399998,False
ENSCINP00000015547,0.0,0.0,0.0,0.692307692308,0.23076923076900002,0.0769230769231,Eukaryota,13,0,0.790267968075,2.05128205128,-0.05952380952380001,False
ENSCINP00000015557,0.0,0.777777777778,0.0,0.0,0.0,0.222222222222,Euk_Archaea,9,0,0.529706199058,3.5,9.0,False
ENSCINP00000015570,0.0,0.0,0.0,0.583333333333,0.0,0.416666666667,Eukaryota,12,0,0.6791932659919999,2.95454545455,1.43502304147,False
ENSCINP00000015596,0.14285714285700002,0.0,0.14285714285700002,0.714285714286,0.0,0.0,Eukaryota,7,1,0.7963116401739999,1.64285714286,-0.25,False
ENSCINP00000015604,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,6,0,-0.0,1.06666666667,-0.4,False
ENSCINP00000015609,0.0,0.0,0.0,0.416666666667,0.166666666667,0.416666666667,Eumetazoa,12,1,1.02818385933,2.71794871795,0.40476190476199997,False
ENSCINP00000015619,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.384615384615,0.25,False
ENSCINP00000015625,0.75,0.0,0.0,0.25,0.0,0.0,Cellular_organisms,12,1,0.562335144619,0.923076923077,0.5277777777780001,False
ENSCINP00000015628,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Opisthokonta,6,0,0.636514168295,2.26666666667,-1.0,False
ENSCINP00000015633,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,Euk+Bac,6,1,0.636514168295,1.2380952381,-0.5666666666669999,False
ENSCINP00000015638,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,0,-0.0,0.0,,False
ENSCINP00000015640,0.14285714285700002,0.14285714285700002,0.5714285714289999,0.0,0.14285714285700002,0.0,Euk+Bac,7,0,1.1537419427,1.61904761905,4.5,False
ENSCINP00000015642,0.0,0.0,0.0,0.416666666667,0.0,0.583333333333,Eumetazoa,12,1,0.6791932659919999,3.38461538462,0.0436507936508,False
ENSCINP00000015647,0.153846153846,0.538461538462,0.0,0.23076923076900002,0.0,0.0769230769231,Euk_Archaea,13,0,1.15698764435,2.12820512821,-0.17460317460299998,False
ENSCINP00000015649,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,2,-0.0,1.0,,False
ENSCINP00000015650,0.0,0.0,0.0,0.615384615385,0.153846153846,0.23076923076900002,Eukaryota,13,0,0.925129083572,2.4358974359,3.02777777778,False
ENSCINP00000015656,0.153846153846,0.0,0.23076923076900002,0.615384615385,0.0,0.0,Eukaryota,13,0,0.925129083572,1.02564102564,0.150793650794,False
ENSCINP00000015661,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.0,0.0,False
ENSCINP00000015706,0.0,0.0,0.0,0.0,0.1,0.9,Eumetazoa,10,1,0.325082973391,2.0,0.0,False
ENSCINP00000015716,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,Eukaryota,12,1,0.636514168295,1.05128205128,-0.111111111111,False
ENSCINP00000015720,0.166666666667,0.166666666667,0.0,0.5,0.0,0.166666666667,Eukaryota,12,1,1.2424533248899998,2.97435897436,-0.253968253968,False
ENSCINP00000015723,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,0.0,,False
ENSCINP00000015734,0.08333333333330001,0.08333333333330001,0.0,0.666666666667,0.0,0.166666666667,Eukaryota,12,1,0.983087758575,2.4358974359,0.035714285714300006,False
ENSCINP00000015743,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Eumetazoa,9,0,0.636514168295,1.72222222222,0.45454545454499995,False
ENSCINP00000015745,0.0,0.0,0.0,0.0,0.1,0.9,Eumetazoa,10,1,0.325082973391,1.2,-0.07333333333330001,False
ENSCINP00000015750,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,13,0,-0.0,0.384615384615,-0.05952380952380001,False
ENSCINP00000015752,0.0,0.0,0.0,0.6,0.0,0.4,Eukaryota,5,0,0.6730116670090001,3.6,5.16666666667,False
ENSCINP00000015758,0.23076923076900002,0.0769230769231,0.23076923076900002,0.46153846153800004,0.0,0.0,Eukaryota,13,0,1.23093162305,1.23076923077,0.686507936508,False
ENSCINP00000015763,0.692307692308,0.0,0.23076923076900002,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,0.790267968075,0.461538461538,0.08333333333330001,True
ENSCINP00000015766,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Opisthokonta,6,0,0.636514168295,1.2,2.4,False
ENSCINP00000015770,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.79487179487,-0.123015873016,False
ENSCINP00000015777,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,13,0,-0.0,0.615384615385,-0.0436507936508,False
ENSCINP00000015780,0.833333333333,0.0,0.0,0.166666666667,0.0,0.0,Cellular_organisms,12,1,0.45056120886600004,1.0,0.361111111111,False
ENSCINP00000015789,0.769230769231,0.0,0.0769230769231,0.0,0.0,0.153846153846,Cellular_organisms,13,0,0.6870920273800001,2.82051282051,1.11111111111,False
ENSCINP00000015795,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Opisthokonta,9,0,0.636514168295,1.5,0.444444444444,False
ENSCINP00000015797,0.08333333333330001,0.0,0.0,0.833333333333,0.0,0.08333333333330001,Eukaryota,12,1,0.56608573896,1.89743589744,0.0674603174603,False
ENSCINP00000015805,0.0,0.0,0.0,0.1,0.8,0.1,Opisthokonta,10,0,0.6390318596500001,0.6,0.0,False
ENSCINP00000015807,0.0,0.0,0.0,0.5,0.5,0.0,Opisthokonta,2,1,0.6931471805600001,2.0,,False
ENSCINP00000015823,0.8181818181820001,0.0,0.181818181818,0.0,0.0,0.0,Cellular_organisms,11,0,0.474139313058,0.0,0.0,True
ENSCINP00000015825,0.7272727272730001,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.0,Cellular_organisms,11,0,0.885574151577,0.509090909091,0.49074074074100005,True
ENSCINP00000015831,0.0,0.0,0.0,0.2,0.2,0.6,Eumetazoa,10,0,0.950270539233,3.15555555556,0.154761904762,False
ENSCINP00000015836,0.0,0.0,0.0,0.9,0.0,0.1,Eukaryota,10,0,0.325082973391,1.26666666667,1.2857142857100001,False
ENSCINP00000015841,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,11,0,-0.0,0.436363636364,0.12962962963,False
ENSCINP00000015844,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,10,0,-0.0,0.0,0.0,False
ENSCINP00000015850,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.25,Eukaryota,12,0,0.8239592165009999,2.84848484848,-0.4,False
ENSCINP00000015873,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.589743589744,-0.0396825396825,False
ENSCINP00000015874,0.0,0.0,0.375,0.25,0.0,0.375,Euk+Bac,8,0,1.08219553004,4.42857142857,1.33333333333,False
ENSCINP00000015880,0.0,0.0,0.416666666667,0.25,0.0,0.33333333333299997,Euk+Bac,12,0,1.07755632707,4.69696969697,5.20737327189,False
ENSCINP00000015889,0.0,0.0,0.0,0.25,0.0,0.75,Eumetazoa,4,1,0.562335144619,3.2,-1.16666666667,False
ENSCINP00000015893,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,9,0,0.636514168295,2.55555555556,2.4625,False
ENSCINP00000015895,0.0,0.0,0.0,0.7,0.0,0.3,Eukaryota,10,0,0.610864302055,2.06666666667,2.5357142857099997,False
ENSCINP00000015896,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,1,-0.0,3.0,-2.0,False
ENSCINP00000015913,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.589743589744,-0.0912698412698,False
ENSCINP00000015924,0.0,0.166666666667,0.0,0.0,0.0,0.833333333333,Eumetazoa,12,1,0.45056120886600004,2.97435897436,-0.305555555556,False
ENSCINP00000015938,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,Cellular_organisms,9,0,0.636514168295,0.0,0.0,True
ENSCINP00000015939,0.0,0.0,0.0,0.23076923076900002,0.23076923076900002,0.538461538462,Eumetazoa,13,0,1.01009975935,3.07692307692,0.14285714285700002,False
ENSCINP00000015948,0.0,0.0,0.0,0.111111111111,0.0,0.888888888889,Eumetazoa,9,1,0.34883209584299996,2.04444444444,0.8,False
ENSCINP00000015968,0.0,0.0,0.0,0.181818181818,0.545454545455,0.272727272727,Opisthokonta,11,1,0.994923632572,3.30303030303,0.9972350230410001,False
ENSCINP00000015969,0.0,0.0,0.6,0.0,0.2,0.2,Euk+Bac,5,0,0.950270539233,4.6,0.25,False
ENSCINP00000015988,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,0,-0.0,None,,False
ENSCINP00000015996,0.0,0.0,0.0,0.1,0.4,0.5,Eumetazoa,10,1,0.9433483923289999,2.72727272727,-0.133333333333,False
ENSCINP00000016018,0.4,0.1,0.0,0.4,0.1,0.0,Cellular_organisms,10,1,1.1935496041,1.63636363636,0.30423280423300003,False
ENSCINP00000016021,0.3,0.0,0.4,0.2,0.1,0.0,Euk+Bac,10,0,1.2798542258299999,1.53333333333,-0.46428571428599996,False
ENSCINP00000016038,0.0,0.0,0.153846153846,0.23076923076900002,0.153846153846,0.46153846153800004,Eumetazoa,13,0,1.27118148026,3.5641025641,0.789682539683,False
ENSCINP00000016050,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,1,1,-0.0,3.0,,False
ENSCINP00000016053,0.0,0.0,0.0,0.5,0.0,0.5,Eumetazoa,2,1,0.6931471805600001,3.33333333333,,False
ENSCINP00000016055,0.0,0.0,0.0,0.416666666667,0.166666666667,0.416666666667,Eumetazoa,12,0,1.02818385933,2.54545454545,-0.0663594470046,False
ENSCINP00000016056,0.0,0.0,0.0,0.5,0.0,0.5,Eumetazoa,2,1,0.6931471805600001,3.33333333333,,False
ENSCINP00000016061,0.0,0.0,0.0,0.125,0.0,0.875,Eumetazoa,8,0,0.37677016125600005,1.32142857143,1.0,False
ENSCINP00000016069,0.3,0.0,0.5,0.0,0.1,0.1,Euk+Bac,10,0,1.16828245018,2.17777777778,0.738095238095,False
ENSCINP00000016086,0.0,0.0,0.1,0.0,0.5,0.4,Opisthokonta,10,1,0.9433483923289999,3.38181818182,-0.326666666667,False
ENSCINP00000016101,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,2.4,1.08333333333,False
ENSCINP00000016111,0.0,0.166666666667,0.166666666667,0.666666666667,0.0,0.0,Eukaryota,6,0,0.8675632284810001,1.4,-0.321428571429,False
ENSCINP00000016115,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,12,1,-0.0,0.820512820513,0.130952380952,False
ENSCINP00000016143,0.0,0.0,1.0,0.0,0.0,0.0,Euk+Bac,7,0,-0.0,0.0,0.0,False
ENSCINP00000016144,0.153846153846,0.0,0.615384615385,0.23076923076900002,0.0,0.0,Euk+Bac,13,0,0.925129083572,0.769230769231,-0.119047619048,False
ENSCINP00000016155,0.0,0.0,0.222222222222,0.0,0.222222222222,0.555555555556,Eumetazoa,9,1,0.99502699018,4.73333333333,-0.48,False
ENSCINP00000016156,0.538461538462,0.153846153846,0.0,0.307692307692,0.0,0.0,Cellular_organisms,13,0,0.983961446001,1.0,0.154761904762,False
ENSCINP00000016168,0.7272727272730001,0.0,0.272727272727,0.0,0.0,0.0,Cellular_organisms,11,0,0.585952618304,0.0,0.0,False
ENSCINP00000016175,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,0,-0.0,0.787878787879,0.1,False
ENSCINP00000016178,0.08333333333330001,0.25,0.08333333333330001,0.33333333333299997,0.0,0.25,Eukaryota,12,0,1.4735023850799998,3.34848484848,0.109677419355,False
ENSCINP00000016186,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,Eumetazoa,9,0,0.34883209584299996,1.22222222222,-0.012987012987,False
ENSCINP00000016194,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0909090909091,Eukaryota,11,1,0.60016607316,2.10606060606,0.929953917051,False
ENSCINP00000016223,0.0,0.1,0.7,0.0,0.1,0.1,Euk+Bac,10,0,0.940447988655,2.68888888889,1.47619047619,True
ENSCINP00000016229,0.166666666667,0.0,0.666666666667,0.0,0.166666666667,0.0,Euk+Bac,6,0,0.8675632284810001,1.66666666667,,False
ENSCINP00000016263,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,7,1,-0.0,1.82142857143,-0.6205128205129999,False
ENSCINP00000016266,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,6,1,-0.0,3.2380952381,-0.45454545454499995,False
ENSCINP00000016319,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,11,0,-0.0,0.727272727273,-0.06,False
ENSCINP00000016321,0.0,0.0,0.28571428571400004,0.5714285714289999,0.14285714285700002,0.0,Eukaryota,7,0,0.955699891113,2.28571428571,-0.35454545454499997,False
ENSCINP00000016322,0.272727272727,0.0,0.0,0.45454545454499995,0.0,0.272727272727,Eukaryota,11,0,1.0670895187799998,4.36363636364,0.373333333333,False
ENSCINP00000016328,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,Euk+Bac,3,0,0.636514168295,0.0,0.0,False
ENSCINP00000016340,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.25,Eukaryota,12,1,0.8239592165009999,2.53846153846,0.22619047619000002,False
ENSCINP00000016341,0.0,0.0,0.08333333333330001,0.75,0.0,0.166666666667,Eukaryota,12,1,0.7214636866930001,2.69230769231,0.357142857143,False
ENSCINP00000016358,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,Eukaryota,12,0,0.45056120886600004,2.09090909091,0.658064516129,False
ENSCINP00000016363,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.512820512821,-0.0793650793651,False
ENSCINP00000016370,0.0,0.0,0.0,0.45454545454499995,0.0909090909091,0.45454545454499995,Eumetazoa,11,1,0.9347698978579999,3.84848484848,0.822222222222,False
ENSCINP00000016381,0.307692307692,0.0,0.38461538461499994,0.0769230769231,0.153846153846,0.0769230769231,Euk+Bac,13,0,1.4127446368599998,3.05128205128,0.301587301587,False
ENSCINP00000016386,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,0,-0.0,None,,False
ENSCINP00000016389,0.0,0.0,0.0,0.444444444444,0.0,0.555555555556,Eumetazoa,9,0,0.6869615765970001,3.0,0.675,False
ENSCINP00000016390,0.153846153846,0.0769230769231,0.307692307692,0.38461538461499994,0.0,0.0769230769231,Eukaryota,13,0,1.4127446368599998,2.20512820513,-0.134920634921,False
ENSCINP00000016397,0.0,0.0,0.0,0.8,0.2,0.0,Eukaryota,5,0,0.500402423538,1.6,-0.583333333333,False
ENSCINP00000016428,0.0,0.0,0.0,0.08333333333330001,0.0,0.916666666667,Eumetazoa,12,0,0.286835983056,2.19696969697,0.736405529954,False
ENSCINP00000016429,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,0,-0.0,None,,False
ENSCINP00000016447,0.0,0.0,0.0,0.545454545455,0.272727272727,0.181818181818,Eukaryota,11,0,0.994923632572,2.72727272727,0.0866666666667,False
ENSCINP00000016456,0.0,0.0,0.0,0.615384615385,0.0769230769231,0.307692307692,Eukaryota,13,0,0.8587409130060001,2.92307692308,1.81746031746,False
ENSCINP00000016460,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,Eukaryota,12,1,0.7214636866930001,2.61538461538,1.45238095238,False
ENSCINP00000016467,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,Eukaryota,13,0,0.42932302193099997,2.20512820513,0.380952380952,False
ENSCINP00000016477,0.0,0.0,0.0,0.714285714286,0.0,0.28571428571400004,Eukaryota,7,0,0.598269588585,3.04761904762,1.44444444444,False
ENSCINP00000016483,0.0,0.0,0.0909090909091,0.45454545454499995,0.0,0.45454545454499995,Eumetazoa,11,1,0.9347698978579999,3.95454545455,-0.266666666667,False
ENSCINP00000016497,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,6,1,0.636514168295,3.42857142857,1.9166666666699999,False
ENSCINP00000016499,0.0,0.0,0.0,0.4,0.0,0.6,Eumetazoa,5,0,0.6730116670090001,3.4,,False
ENSCINP00000016522,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.5,Eumetazoa,6,0,1.2424533248899998,3.8,-1.1785714285700002,False
ENSCINP00000016525,0.0,0.0,0.0,0.666666666667,0.222222222222,0.111111111111,Eukaryota,9,0,0.848685557726,2.61111111111,2.27272727273,False
ENSCINP00000016531,0.538461538462,0.0,0.153846153846,0.307692307692,0.0,0.0,Cellular_organisms,13,0,0.983961446001,0.923076923077,-0.0396825396825,True
ENSCINP00000016541,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
ENSCINP00000016542,0.0,0.75,0.0,0.25,0.0,0.0,Euk_Archaea,12,1,0.562335144619,0.538461538462,0.0198412698413,False
ENSCINP00000016560,0.0,0.0,0.0,0.0,0.28571428571400004,0.714285714286,Eumetazoa,7,1,0.598269588585,1.78571428571,-0.4,False
ENSCINP00000016576,0.0,0.0,0.4,0.0,0.0,0.6,Eumetazoa,10,0,0.6730116670090001,5.4,1.26,False
ENSCINP00000016578,0.0,0.0,1.0,0.0,0.0,0.0,Euk+Bac,8,0,-0.0,0.0,0.0,True
ENSCINP00000016583,0.0,0.0,0.0,0.125,0.0,0.875,Eumetazoa,8,0,0.37677016125600005,1.0,-0.430769230769,False
ENSCINP00000016584,0.0,0.0,0.0,0.428571428571,0.14285714285700002,0.428571428571,Eumetazoa,7,0,1.0042424730500001,3.14285714286,2.83333333333,False
ENSCINP00000016597,0.0,0.0,0.0,0.375,0.125,0.5,Eumetazoa,8,0,0.9743147528689999,4.32142857143,-0.8358974358969999,False
ENSCINP00000016604,0.6,0.1,0.1,0.2,0.0,0.0,Cellular_organisms,10,0,1.08889997535,1.17777777778,-0.33333333333299997,False
ENSCINP00000016614,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,Eumetazoa,9,1,0.34883209584299996,1.84444444444,0.916666666667,False
ENSCINP00000016616,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,3.2,-0.5,False
ENSCINP00000016623,0.08333333333330001,0.0,0.25,0.0,0.0,0.666666666667,Eumetazoa,12,0,0.8239592165009999,4.89393939394,-0.7444444444439999,False
ENSCINP00000016624,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.512820512821,0.07539682539680001,False
ENSCINP00000016628,0.0,0.0,0.0,0.6,0.2,0.2,Eukaryota,10,0,0.950270539233,2.66666666667,3.9285714285699997,False
ENSCINP00000016643,0.0,0.0,0.25,0.583333333333,0.08333333333330001,0.08333333333330001,Eukaryota,12,0,1.07513932401,2.37878787879,-0.222222222222,False
ENSCINP00000016650,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,10,0,-0.0,1.06666666667,0.3,False
