,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Protostomia,Ecdysozoa,Arthropoda,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A7UUY4,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.0,0.0,0.272727272727,Eumetazoa,11,1,0.585952618304,2.12121212121,-0.266666666667,False
A7UUY7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,8,1,-0.0,1.77777777778,-0.555555555556,False
A7UUY8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,Arthropoda,5,0,0.500402423538,1.0,0.0,False
A7UUY9,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.4,Eumetazoa,10,0,1.05492016799,3.93333333333,-0.5714285714289999,False
A7UUZ5,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,Eumetazoa,12,0,0.636514168295,2.10606060606,0.133333333333,False
A7UUZ7,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Opisthokonta,2,1,0.6931471805600001,5.33333333333,0.5,False
A7UUZ9,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,Eukaryota,8,0,1.0397207708399998,2.39285714286,-0.395833333333,False
A7UV02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,2,1,-0.0,0.0,0.0,False
A7UV04,0.0,0.0,0.0,0.111111111111,0.0,0.555555555556,0.0,0.0,0.33333333333299997,Eumetazoa,9,1,0.9368883075390001,3.82222222222,-0.6904761904760001,False
A7UV05,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.5,0.0,0.0,0.0,Eumetazoa,6,0,1.0114042647100001,2.06666666667,-0.678571428571,False
A7UV06,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,Eumetazoa,5,0,0.500402423538,1.2,,False
A7UV08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Opisthokonta,1,1,-0.0,1.0,,False
A7UV09,0.111111111111,0.111111111111,0.111111111111,0.222222222222,0.111111111111,0.33333333333299997,0.0,0.0,0.0,Eumetazoa,9,0,1.6769877743200001,3.55555555556,0.325,False
A7UV10,0.0,0.0,0.0,0.692307692308,0.23076923076900002,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.790267968075,1.58974358974,-0.19444444444400003,False
A7UV11,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.5,Arthropoda,10,1,1.22060726455,5.16363636364,0.22666666666700003,False
A7UV12,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,0.0,Eumetazoa,9,0,0.636514168295,1.38888888889,0.7662337662340001,False
A7UV14,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,Eumetazoa,3,1,0.636514168295,3.5,0.0,False
A7UV18,0.0,0.0,0.0,0.08333333333330001,0.33333333333299997,0.416666666667,0.0,0.0,0.166666666667,Eumetazoa,12,1,1.2366848691399999,3.20512820513,0.380952380952,False
A7UV20,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,Eumetazoa,6,0,0.45056120886600004,1.2,0.642857142857,False
A7UV21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,-0.0,0.0,0.0,True
A7UV24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Opisthokonta,1,1,-0.0,2.0,,False
A7UV26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,4,0,-0.0,0.0,0.0,False
A7UV27,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,Eukaryota,5,0,0.6730116670090001,5.8,2.16666666667,False
A7UV28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,1,-0.0,3.0,,False
A7UV35,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.0,0.0,0.181818181818,Eumetazoa,11,2,0.474139313058,1.41025641026,0.555555555556,False
A7UV36,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.166666666667,Eumetazoa,12,0,0.45056120886600004,1.07575757576,0.2,False
A7UV37,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,Eumetazoa,4,1,1.0397207708399998,3.8,0.75,False
A7UV38,0.111111111111,0.0,0.111111111111,0.0,0.0,0.111111111111,0.0,0.0,0.666666666667,Arthropoda,9,1,1.0027182645200001,5.93333333333,5.1,False
A7UV39,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,Eumetazoa,5,1,0.500402423538,4.2,-2.0357142857099997,False
A7UV40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
A7UV44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,2,2,-0.0,0.0,0.0,False
A7UV46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,3,0,-0.0,0.0,0.0,False
A7UV49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,3,1,-0.0,0.0,0.0,False
A7UV51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
A7UV52,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.7272727272730001,0.0,0.0,0.0909090909091,Eumetazoa,11,1,0.885574151577,3.01515151515,-0.0333333333333,False
A7UV53,0.0,0.0,0.0,0.555555555556,0.0,0.33333333333299997,0.0,0.111111111111,0.0,Eukaryota,9,0,0.9368883075390001,3.55555555556,-0.0909090909091,False
A7UV55,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.0,0.0,0.272727272727,Eumetazoa,11,1,0.585952618304,2.34848484848,-0.155555555556,False
A7UV56,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Eumetazoa,4,1,0.562335144619,3.0,0.416666666667,False
A7UV57,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,2.15384615385,0.337301587302,False
A7UV59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
A7UV60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,2,0,-0.0,0.0,,False
A7UV61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,2,1,-0.0,3.33333333333,-2.5,False
A7UV63,0.3,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.1,Cellular_organisms,10,0,1.50478828368,2.68888888889,-1.02380952381,True
A7UV64,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,1.46153846154,-0.123015873016,False
A7UV65,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,Eumetazoa,10,0,0.6730116670090001,2.42222222222,-0.32,False
A7UV66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ecdysozoa,2,1,-0.0,1.33333333333,-1.0,False
A7UV68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,7,0,-0.0,0.0,0.0,False
A7UV69,0.0,0.0,0.0,0.38461538461499994,0.0,0.38461538461499994,0.0,0.0,0.23076923076900002,Eumetazoa,13,0,1.07339428128,3.76923076923,-0.583333333333,False
A7UV70,0.0,0.0,0.0,0.0,0.0,0.28571428571400004,0.0,0.14285714285700002,0.5714285714289999,Arthropoda,7,1,0.955699891113,1.89285714286,0.374358974359,False
A7UV75,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.0,0.0,0.636363636364,Arthropoda,11,0,0.655481773901,2.03636363636,-0.08,False
A7UV77,0.0,0.0,0.0,0.0909090909091,0.363636363636,0.363636363636,0.0,0.0,0.181818181818,Opisthokonta,11,0,1.26365443188,3.27272727273,-0.337301587302,False
A7UV78,0.0,0.0,0.0,0.1,0.2,0.4,0.0,0.0,0.3,Eumetazoa,10,0,1.2798542258299999,3.75555555556,-0.7023809523810001,False
A7UV79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
A7UV80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,1,-0.0,8.0,,False
A7UV85,0.166666666667,0.166666666667,0.0,0.166666666667,0.0,0.5,0.0,0.0,0.0,Eumetazoa,6,1,1.2424533248899998,3.90476190476,1.3272727272700002,False
A7UV86,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,10,0,1.02965301406,0.355555555556,0.047619047619,True
A7UV87,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,Eumetazoa,3,1,0.636514168295,5.66666666667,1.0,False
A7UV88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,3,0,-0.0,0.0,,False
A7UV95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,6,0,-0.0,0.0,0.0,False
A7UV96,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.923076923077,0.166666666667,False
A7UV97,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,Arthropoda,4,1,0.562335144619,3.8,-1.5833333333300001,False
A7UV98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,1,1,-0.0,2.0,,False
A7UVA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,7,1,-0.0,1.42857142857,-0.125,False
A7UVA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,9,0,-0.0,0.0,0.0,False
A7UVA4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,1,-0.0,8.0,,False
A7UVA5,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,Eumetazoa,12,0,1.0397207708399998,3.87878787879,-0.46666666666699996,False
A7UVA8,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eumetazoa,12,1,0.286835983056,0.846153846154,-0.0277777777778,False
A7UVA9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,1,-0.0,8.0,,False
A7UVB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
A7UVB3,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.875,Arthropoda,8,2,0.37677016125600005,4.06666666667,-0.14285714285700002,False
A7UVB5,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0909090909091,Eumetazoa,11,1,0.304636097349,2.36363636364,-0.06666666666669999,False
A7UVC0,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Eumetazoa,12,1,0.286835983056,1.07692307692,0.0912698412698,False
A7UVC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
A7UVC4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,7,0,-0.0,0.47619047619,0.444444444444,False
A7UVC5,0.0,0.0,0.0,0.166666666667,0.166666666667,0.666666666667,0.0,0.0,0.0,Eumetazoa,6,1,0.8675632284810001,3.2380952381,-0.1,False
A7UVC6,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,Eumetazoa,8,0,0.562335144619,2.25,-0.39487179487199997,False
A7UVC8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,2,1,-0.0,0.666666666667,1.0,False
A7UVC9,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,0.948717948718,-0.0952380952381,False
A7UVD1,0.0,0.0,0.0,0.25,0.5,0.166666666667,0.0,0.0,0.08333333333330001,Opisthokonta,12,0,1.1988493129100002,2.5,0.366666666667,False
A7UVD2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,1,-0.0,0.0,,False
A7UVD7,0.0,0.0,0.0,0.272727272727,0.181818181818,0.45454545454499995,0.0,0.0,0.0909090909091,Eumetazoa,11,0,1.2406842919499999,3.05454545455,-0.19333333333299998,False
A7UVE1,0.0,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,0.0,0.0,0.33333333333299997,Eumetazoa,3,2,1.09861228867,3.4,-1.4166666666699999,False
A7UVE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,8,0,-0.0,0.0,0.0,False
A7UVE7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,3,1,-0.0,4.0,0.0,False
A7UVE8,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.1,0.2,Opisthokonta,10,0,1.08889997535,3.17777777778,1.4047619047600002,False
A7UVF2,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.888888888889,Arthropoda,9,1,0.34883209584299996,3.02222222222,0.4,False
A7UVF4,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.0,0.0,0.666666666667,Arthropoda,3,1,0.636514168295,3.0,-0.666666666667,False
A7UVF5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,Eumetazoa,4,1,0.6931471805600001,2.8,-0.916666666667,False
A7UVF6,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,Eumetazoa,3,1,0.636514168295,2.66666666667,,False
A7UVF7,0.0,0.0,0.33333333333299997,0.0,0.0,0.666666666667,0.0,0.0,0.0,Eumetazoa,3,1,0.636514168295,5.16666666667,-3.5,False
A7UVF9,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,Opisthokonta,4,0,1.3862943611200003,3.83333333333,2.0,False
A7UVG0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,Eukaryota,10,0,0.500402423538,1.53333333333,-0.07142857142860001,False
A7UVG1,0.08333333333330001,0.08333333333330001,0.0,0.583333333333,0.0,0.25,0.0,0.0,0.0,Eukaryota,12,1,1.07513932401,2.97435897436,-0.150793650794,False
A7UVG2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,Eumetazoa,10,0,0.325082973391,0.6,-0.214285714286,False
A7UVG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ecdysozoa,7,0,-0.0,0.0,0.0,False
A7UVG5,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,Eumetazoa,5,1,0.950270539233,3.13333333333,3.0,False
A7UVG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,8,1,-0.0,2.27777777778,0.3875,False
A7UVG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,1,-0.0,9.0,,False
A7UVG8,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,Eumetazoa,5,0,1.05492016799,4.4,-1.5,False
A7UVG9,0.0,0.0,0.0,0.2,0.3,0.4,0.0,0.0,0.1,Eumetazoa,10,0,1.2798542258299999,2.46666666667,0.12,False
A7UVH7,0.0,0.0,0.0,0.28571428571400004,0.14285714285700002,0.5714285714289999,0.0,0.0,0.0,Eumetazoa,7,0,0.955699891113,2.47619047619,-0.138888888889,False
A7UVH8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,1,-0.0,4.0,,False
A7UVH9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,1,-0.0,5.0,,False
A7UVI2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
A7UVI4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Arthropoda,3,2,0.636514168295,2.8,-1.16666666667,False
A7UVJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,6,0,-0.0,0.0,0.0,False
A7UVJ3,0.0,0.0,0.0,0.25,0.0,0.625,0.0,0.0,0.125,Eumetazoa,8,1,0.900256051269,3.16666666667,-0.111111111111,False
A7UVJ5,0.0,0.0,0.4,0.3,0.2,0.1,0.0,0.0,0.0,Euk+Bac,10,0,1.2798542258299999,3.11111111111,0.05952380952380001,False
A7UVJ6,0.0,0.0,0.46153846153800004,0.38461538461499994,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,1.11896886688,2.35897435897,-0.313492063492,True
A7UVJ7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,Eumetazoa,4,1,0.6931471805600001,2.8,3.83333333333,False
A7UVJ8,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.833333333333,Arthropoda,6,2,0.45056120886600004,3.42857142857,0.369230769231,False
A7UVK0,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.46153846154,-0.0198412698413,False
A7UVK1,0.28571428571400004,0.0,0.28571428571400004,0.14285714285700002,0.14285714285700002,0.0,0.0,0.0,0.14285714285700002,Cellular_organisms,7,0,1.54982604588,4.7619047619,-0.133333333333,False
A7UVK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,2,-0.0,6.0,,False
A7UVK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,Arthropoda,12,0,0.286835983056,0.651515151515,0.4,False
A7UVK6,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,0.0,0.0,0.0,Euk+Bac,3,1,0.636514168295,1.5,-1.0,False
A7UVK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,4,0,-0.0,0.0,0.0,False
A7UVK8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,3,0,-0.0,0.0,0.0,False
A7UVK9,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.0,0.0,0.7272727272730001,Arthropoda,11,0,0.585952618304,2.18181818182,-0.0333333333333,False
A7UVL2,0.0,0.0,0.0,0.375,0.0,0.625,0.0,0.0,0.0,Eumetazoa,8,0,0.661563238158,2.67857142857,5.0,False
A7UVL3,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,1.12820512821,0.18650793650800002,False
A7UVL4,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.08333333333330001,0.0,0.08333333333330001,0.08333333333330001,Eukaryota,12,1,1.09861228867,3.48717948718,0.18253968254,False
A7UVL5,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,Euk+Bac,10,0,1.05492016799,2.13333333333,-0.25,False
A7UVL7,0.0,0.0,0.0,0.875,0.0,0.125,0.0,0.0,0.0,Eukaryota,8,0,0.37677016125600005,1.5,0.0,False
A7UVL9,0.0,0.0,0.0,0.583333333333,0.166666666667,0.25,0.0,0.0,0.0,Eukaryota,12,0,0.9596147939120001,2.19696969697,0.858064516129,False
A7UVM0,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,0.0,0.0,0.0,Opisthokonta,3,1,1.09861228867,3.16666666667,-0.33333333333299997,False
A7UVM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,2,0,-0.0,0.0,,False
A7UVM7,0.0,0.0,0.0,0.0,0.33333333333299997,0.444444444444,0.0,0.0,0.222222222222,Eumetazoa,9,1,1.06085694716,2.66666666667,-0.06,False
A7UVM9,0.0,0.0,0.0,0.33333333333299997,0.166666666667,0.25,0.0,0.0,0.25,Eukaryota,12,0,1.35797785499,4.04545454545,-0.34444444444399996,False
A7UVN1,0.0,0.0,0.0,0.615384615385,0.23076923076900002,0.0,0.0,0.0,0.153846153846,Eukaryota,13,0,0.925129083572,3.53846153846,0.742063492063,False
A7UVN3,0.0,0.0,0.0,0.538461538462,0.0769230769231,0.153846153846,0.0,0.0,0.23076923076900002,Eukaryota,13,0,1.15698764435,3.79487179487,1.4246031746,False
A7UVN4,0.0,0.0,0.0,0.75,0.08333333333330001,0.0,0.08333333333330001,0.0,0.08333333333330001,Eukaryota,12,0,0.836988216786,2.83333333333,0.12222222222200001,False
A7UVN5,0.0,0.0,0.75,0.0,0.08333333333330001,0.08333333333330001,0.0,0.0,0.08333333333330001,Euk+Bac,12,0,0.836988216786,3.48484848485,-0.33333333333299997,True
A7UVN6,0.0,0.0,0.0,0.181818181818,0.0,0.8181818181820001,0.0,0.0,0.0,Eumetazoa,11,0,0.474139313058,1.63636363636,-0.3,False
A7UVN8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,3,0,-0.0,0.666666666667,,False
A7UVP0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,11,0,-0.0,0.0,0.0,False
A7UVP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
A7UVP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
A7UVP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,1,-0.0,6.0,,False
A7UVP4,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.5,Arthropoda,10,1,1.02965301406,5.23636363636,-0.446666666667,False
A7UVP7,0.0,0.0,0.769230769231,0.153846153846,0.0,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,1.92307692308,-0.297619047619,False
A7UVP8,0.769230769231,0.153846153846,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.538461538462,-0.08333333333330001,False
A7UVQ4,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,Arthropoda,4,1,1.0397207708399998,6.6,4.33333333333,False
A7UVQ7,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,Eumetazoa,4,0,1.0397207708399998,4.66666666667,2.66666666667,False
A7UVQ8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,1,-0.0,12.0,,False
A7UVQ9,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.5,Arthropoda,8,1,1.3862943611200003,5.72222222222,1.8625,False
A7UVR1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,10,2,-0.0,0.984848484848,0.0322580645161,False
A7UVR5,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,Eumetazoa,10,1,0.325082973391,1.63636363636,-0.00666666666667,False
A7UVR7,0.0,0.0,0.0,0.444444444444,0.444444444444,0.111111111111,0.0,0.0,0.0,Opisthokonta,9,0,0.9649629230069999,2.11111111111,-0.555555555556,False
A7UVR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,9,0,-0.0,0.0,0.0,False
A8B1H0,0.0,0.0,0.08333333333330001,0.166666666667,0.08333333333330001,0.416666666667,0.0,0.0,0.25,Eumetazoa,12,1,1.4241299173500002,4.76923076923,0.706349206349,False
A8B1J8,0.0,0.2,0.0,0.5,0.1,0.0,0.0,0.0,0.2,Eukaryota,10,0,1.22060726455,4.31111111111,6.55952380952,False
B1Q287,0.0,0.7272727272730001,0.0,0.272727272727,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,11,1,0.585952618304,0.651515151515,0.255299539171,False
B1Q288,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,Eumetazoa,4,2,0.562335144619,0.866666666667,-0.4,False
B1Q291,0.0,0.0,0.0,0.0769230769231,0.0,0.538461538462,0.0,0.0,0.38461538461499994,Eumetazoa,13,0,0.898137003188,2.92307692308,-0.14285714285700002,False
B1Q297,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.6,0.1,Ecdysozoa,10,1,0.897945724857,1.70909090909,-0.134920634921,False
B1Q298,0.0,0.0,0.0,0.0,0.363636363636,0.363636363636,0.0,0.0909090909091,0.181818181818,Opisthokonta,11,0,1.26365443188,2.94545454545,1.34788359788,False
B1Q2A0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
B1Q2A1,0.0,0.0,0.0,0.0,0.5,0.33333333333299997,0.0,0.08333333333330001,0.08333333333330001,Opisthokonta,12,1,1.1269287948,2.48717948718,0.18253968254,False
B1Q2A2,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.897435897436,0.0674603174603,False
D2K8K7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,2,1,-0.0,2.66666666667,-0.5,False
D2K8K8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,8,0,-0.0,0.535714285714,0.520833333333,False
O02350,0.38461538461499994,0.0,0.0769230769231,0.0,0.153846153846,0.23076923076900002,0.0,0.0,0.153846153846,Cellular_organisms,13,0,1.47913280743,5.30769230769,2.48015873016,False
O02491,0.0,0.0,0.0,0.0,0.166666666667,0.583333333333,0.0,0.0,0.25,Eumetazoa,12,1,0.9596147939120001,2.82051282051,-0.126984126984,False
O44248,0.166666666667,0.666666666667,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.8675632284810001,0.820512820513,0.0277777777778,False
O61470,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.435897435897,0.138888888889,False
O62615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,5,0,-0.0,0.6,-0.166666666667,False
O76217,0.0,0.0,0.0,0.125,0.0,0.625,0.0,0.0,0.25,Eumetazoa,8,0,0.900256051269,3.07142857143,-0.458333333333,False
O76483,0.0,0.0,0.307692307692,0.307692307692,0.0,0.153846153846,0.0,0.0,0.23076923076900002,Euk+Bac,13,0,1.3516811946899998,5.25641025641,2.6428571428599996,True
O76732,0.0769230769231,0.0,0.0,0.923076923077,0.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.307692307692,-0.047619047619,False
O76757,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.0,0.0,False
O76760,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.583333333333,0.0,0.0,0.166666666667,Eumetazoa,12,0,1.1187433359899999,3.34848484848,0.33333333333299997,False
O76761,0.0,0.0,0.0,0.166666666667,0.0,0.5,0.0,0.0,0.33333333333299997,Eumetazoa,12,0,1.0114042647100001,3.5,0.760368663594,False
O76762,0.0,0.0,0.0,0.181818181818,0.0,0.636363636364,0.0,0.0,0.181818181818,Eumetazoa,11,1,0.907535294105,3.36363636364,-0.470046082949,False
O77457,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.615384615385,0.111111111111,True
