,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Protostomia,Ecdysozoa,Arthropoda,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q5BIE5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
Q5BIE7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,5,3,-0.0,2.35714285714,2.29166666667,False
Q5BIF0,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.12820512821,0.08333333333330001,False
Q5BIF1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,1,-0.0,6.0,,False
Q5BII6,0.45454545454499995,0.0,0.0909090909091,0.272727272727,0.181818181818,0.0,0.0,0.0,0.0,Cellular_organisms,11,1,1.2406842919499999,2.81818181818,0.204608294931,True
Q5BII9,0.692307692308,0.0,0.307692307692,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.61724176973,0.0,0.0,False
Q5BIL9,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,Euk+Bac,10,0,0.500402423538,1.77777777778,0.23809523809500002,False
Q5D716,0.0,0.0,0.0,0.0,0.181818181818,0.545454545455,0.0,0.0909090909091,0.181818181818,Eumetazoa,11,1,1.16851840574,3.24242424242,0.444444444444,False
Q5EAK6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,9,0,-0.0,0.5,-0.1125,False
Q5ELL7,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.0,0.0,0.666666666667,Arthropoda,6,1,0.8675632284810001,3.04761904762,-0.0909090909091,False
Q5ELU8,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.0,0.0,0.666666666667,Arthropoda,9,0,0.636514168295,2.22222222222,-0.3875,False
Q5JZZ4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,7,2,-0.0,2.27777777778,1.5324675324700001,False
Q5K375,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,Eukaryota,8,0,0.562335144619,0.857142857143,-0.380952380952,False
Q5KTT4,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,1.12820512821,0.18650793650800002,False
Q5LJP6,0.0,0.0,0.166666666667,0.833333333333,0.0,0.0,0.0,0.0,0.0,Eukaryota,6,5,0.45056120886600004,2.07272727273,0.87037037037,False
Q5LJP9,0.08333333333330001,0.25,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.8239592165009999,1.30769230769,0.00396825396825,False
Q5LJT3,0.125,0.25,0.25,0.125,0.0,0.25,0.0,0.0,0.0,Euk+Bac,8,1,1.5595811562600002,3.5,-0.33333333333299997,False
Q5LJU1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,5,0,-0.0,0.0,,False
Q5LJX2,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,Eukaryota,5,0,0.6730116670090001,3.4,0.583333333333,False
Q5LJY8,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,Eukaryota,4,3,0.562335144619,4.19047619048,3.46666666667,False
Q5LJZ2,0.0,0.0,0.0,0.625,0.125,0.0,0.0,0.0,0.25,Eukaryota,8,1,0.900256051269,4.27777777778,0.1625,False
Q5U0S7,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,0.0,Eumetazoa,6,1,0.45056120886600004,2.0,0.583333333333,False
Q5U0V4,0.14285714285700002,0.0,0.14285714285700002,0.714285714286,0.0,0.0,0.0,0.0,0.0,Eukaryota,7,0,0.7963116401739999,1.52380952381,,False
Q5U0V7,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,0.0,0.0,0.0,Eukaryota,9,3,0.34883209584299996,1.36363636364,-0.06666666666669999,False
Q5U0X8,0.14285714285700002,0.0,0.428571428571,0.428571428571,0.0,0.0,0.0,0.0,0.0,Euk+Bac,7,6,1.0042424730500001,0.923076923077,-0.0396825396825,False
Q5U0Y0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.794871794872,0.031746031746,False
Q5U0Z2,0.23076923076900002,0.0769230769231,0.0,0.692307692308,0.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.790267968075,1.0,0.361111111111,False
Q5U110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,12,0,-0.0,0.484848484848,0.18433179723499998,False
Q5U117,0.0,0.0,0.23076923076900002,0.0,0.0,0.23076923076900002,0.0,0.0,0.538461538462,Arthropoda,13,0,1.01009975935,5.23076923077,0.634920634921,False
Q5U124,0.4,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,10,1,0.9433483923289999,2.32727272727,1.5158730158700002,True
Q5U126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,4,0,-0.0,0.5,-0.33333333333299997,False
Q5U127,0.0,0.0,0.181818181818,0.8181818181820001,0.0,0.0,0.0,0.0,0.0,Eukaryota,11,0,0.474139313058,1.38181818182,-0.19576719576699997,False
Q5U154,0.0,0.0,0.166666666667,0.25,0.166666666667,0.166666666667,0.0,0.0,0.25,Arthropoda,12,1,1.5890269151700003,5.28205128205,0.626984126984,False
Q5U156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,8,1,-0.0,1.33333333333,-0.666666666667,False
Q5U179,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,Eukaryota,4,0,0.562335144619,3.16666666667,,False
Q5U191,0.0769230769231,0.0,0.38461538461499994,0.38461538461499994,0.0,0.153846153846,0.0,0.0,0.0,Euk+Bac,13,0,1.22028216627,2.89743589744,0.480158730159,False
Q5U195,0.416666666667,0.0,0.25,0.08333333333330001,0.0,0.0,0.0,0.0,0.25,Cellular_organisms,12,0,1.26500137527,5.21212121212,1.73333333333,True
Q5U199,0.0,0.0,0.307692307692,0.46153846153800004,0.0,0.0769230769231,0.0,0.0,0.153846153846,Eukaryota,13,0,1.2047933096899999,4.33333333333,0.309523809524,False
Q5U1A7,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,Opisthokonta,4,6,1.3862943611200003,4.68888888889,1.47619047619,False
Q5U1B0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,Cellular_organisms,10,1,0.6390318596500001,1.63636363636,1.75925925926,True
Q5UEC4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,5,1,-0.0,0.866666666667,,False
Q60GL7,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.769230769231,0.138888888889,False
Q6AWD5,0.0,0.0,0.0,0.307692307692,0.307692307692,0.38461538461499994,0.0,0.0,0.0,Eumetazoa,13,0,1.0928305535299998,1.87179487179,0.17460317460299998,False
Q6AWF1,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,0.0,Eumetazoa,3,3,0.636514168295,3.13333333333,-1.4,False
Q6AWF2,0.0,0.0,0.25,0.0,0.33333333333299997,0.25,0.0,0.166666666667,0.0,Opisthokonta,12,1,1.35797785499,4.05128205128,-0.52380952381,False
Q6AWG9,0.0,0.0,0.0,0.0,0.0909090909091,0.636363636364,0.0,0.0,0.272727272727,Eumetazoa,11,1,0.859967281036,2.77272727273,0.011111111111099999,False
Q6AWJ4,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,Eumetazoa,6,0,0.636514168295,2.2,0.888888888889,False
Q6AWJ9,0.0,0.0,0.0,0.2,0.1,0.7,0.0,0.0,0.0,Eumetazoa,10,2,0.8018185525429999,2.30303030303,1.53333333333,False
Q6AWM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ecdysozoa,1,1,-0.0,3.0,,False
Q6AWN0,0.153846153846,0.0,0.46153846153800004,0.38461538461499994,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,1.0123308390999999,1.41025641026,0.19444444444400003,False
Q6AWN7,0.0,0.0,0.0,0.0,0.0,0.888888888889,0.0,0.0,0.111111111111,Eumetazoa,9,1,0.34883209584299996,0.8,-0.28571428571400004,False
Q6AWP4,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,0.0,Opisthokonta,9,1,0.636514168295,1.06666666667,0.12,False
Q6AWQ3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,4,6,-0.0,4.93333333333,2.2857142857099997,False
Q6GKZ1,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,Eumetazoa,12,1,0.636514168295,3.15384615385,0.337301587302,False
Q6GV06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,3,1,-0.0,3.0,-2.0,False
Q6IDD9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,Eumetazoa,10,2,0.500402423538,1.81818181818,0.5087557603689999,False
Q6IDE2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,Arthropoda,8,1,0.562335144619,2.0,0.0,False
Q6IDF5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,Eumetazoa,10,0,0.6931471805600001,1.86666666667,-0.24,False
Q6IDH2,0.636363636364,0.0,0.0909090909091,0.0,0.0,0.0909090909091,0.0,0.0,0.181818181818,Cellular_organisms,11,1,1.0335620542100001,4.48484848485,4.07741935484,False
Q6IG52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,6,0,-0.0,0.0,0.0,False
Q6IG91,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,Eukaryota,5,0,0.500402423538,1.4,,False
Q6IGE3,0.0,0.0,0.0,0.846153846154,0.0,0.0769230769231,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.5359610497089999,2.02564102564,-0.107142857143,False
Q6IGI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,7,0,-0.0,0.0,0.0,False
Q6IGM6,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,Eukaryota,10,0,0.610864302055,1.86666666667,-0.24,False
Q6IGM9,0.0,0.0,0.0,0.307692307692,0.153846153846,0.46153846153800004,0.0,0.0,0.0769230769231,Eumetazoa,13,0,1.2047933096899999,2.76923076923,-0.170634920635,False
Q6IGN6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,Eumetazoa,10,0,0.6931471805600001,2.33333333333,-0.3,False
Q6IGP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ecdysozoa,1,1,-0.0,2.0,,False
Q6IGP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ecdysozoa,2,0,-0.0,0.0,,False
Q6IGS3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Opisthokonta,1,1,-0.0,1.0,,False
Q6IH25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,4,0,-0.0,0.0,0.0,False
Q6IHC3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,3,1,-0.0,4.0,0.0,False
Q6IHH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ecdysozoa,1,0,-0.0,None,,False
Q6IHK7,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,Eukaryota,3,1,0.636514168295,2.5,-1.6666666666699999,False
Q6IHY3,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,Euk+Bac,5,4,0.950270539233,3.88888888889,-0.222222222222,False
Q6IHY4,0.0,0.0,0.0,0.222222222222,0.0,0.444444444444,0.0,0.0,0.33333333333299997,Eumetazoa,9,0,1.06085694716,3.72222222222,-0.5,False
Q6IHY5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,Arthropoda,10,1,0.610864302055,2.47272727273,1.52666666667,False
Q6II06,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.6870920273800001,1.53846153846,0.638888888889,False
Q6IIA4,0.0,0.0,0.0,0.636363636364,0.0,0.363636363636,0.0,0.0,0.0,Eukaryota,11,2,0.655481773901,2.79487179487,0.805555555556,False
Q6III4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,2,0,-0.0,0.0,,False
Q6IKC0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,3,0,-0.0,0.0,0.0,False
Q6IL42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,4,0,-0.0,0.0,0.0,False
Q6IM52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,5,0,-0.0,0.0,0.0,False
Q6J5K9,0.08333333333330001,0.0,0.25,0.33333333333299997,0.08333333333330001,0.08333333333330001,0.0,0.0,0.166666666667,Eukaryota,12,0,1.6326309271500001,4.90909090909,0.2,False
Q6NL44,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.5359610497089999,1.12820512821,-0.123015873016,False
Q6NLJ5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
Q6NLJ9,0.0,0.0,0.0,0.555555555556,0.222222222222,0.111111111111,0.0,0.0,0.111111111111,Eukaryota,9,1,1.1490596969700002,2.77777777778,1.36904761905,False
Q6NLL1,0.0,0.0,0.0,0.272727272727,0.0,0.7272727272730001,0.0,0.0,0.0,Eumetazoa,11,0,0.585952618304,1.81818181818,-0.357142857143,False
Q6NLL3,0.5714285714289999,0.0,0.28571428571400004,0.0,0.14285714285700002,0.0,0.0,0.0,0.0,Cellular_organisms,7,4,0.955699891113,3.01818181818,3.67328042328,False
Q6NLM7,0.14285714285700002,0.0,0.0,0.28571428571400004,0.14285714285700002,0.28571428571400004,0.0,0.0,0.14285714285700002,Eumetazoa,7,1,1.54982604588,4.10714285714,3.09523809524,False
Q6NLM8,0.0,0.0,0.0,0.08333333333330001,0.0,0.166666666667,0.0,0.0,0.75,Arthropoda,12,0,0.7214636866930001,2.36363636364,-0.06666666666669999,False
Q6NMT8,0.0,0.0,0.0,0.444444444444,0.0,0.555555555556,0.0,0.0,0.0,Eumetazoa,9,0,0.6869615765970001,2.66666666667,-0.6,False
Q6NMX2,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,Eumetazoa,2,1,0.6931471805600001,5.33333333333,-1.0,False
Q6NMY2,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,Eumetazoa,5,0,0.500402423538,0.8,-0.33333333333299997,False
Q6NN09,0.0,0.0,0.23076923076900002,0.538461538462,0.0769230769231,0.0769230769231,0.0,0.0,0.0769230769231,Eukaryota,13,0,1.26362567212,3.53846153846,0.380952380952,False
Q6NN18,0.0,0.0,0.0,0.714285714286,0.14285714285700002,0.14285714285700002,0.0,0.0,0.0,Eukaryota,7,1,0.7963116401739999,3.67857142857,2.89583333333,False
Q6NN22,0.0,0.0,0.0,0.5,0.0,0.166666666667,0.0,0.0,0.33333333333299997,Eukaryota,6,5,1.0114042647100001,4.72727272727,1.1375661375700001,False
Q6NN29,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.08333333333330001,0.166666666667,Eumetazoa,12,1,1.1988493129100002,2.23076923077,0.119047619048,False
Q6NN40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
Q6NN55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.666666666667,0.25793650793699996,False
Q6NN84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,0,-0.0,None,,False
Q6NN85,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,Eukaryota,10,1,1.02965301406,2.87272727273,-0.395502645503,False
Q6NNB2,0.0,0.0909090909091,0.0,0.7272727272730001,0.0,0.0909090909091,0.0,0.0,0.0909090909091,Eukaryota,11,2,0.885574151577,3.25641025641,0.47619047618999993,False
Q6NNF2,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,Eumetazoa,12,1,0.636514168295,3.02564102564,0.357142857143,False
Q6NNV7,0.2,0.1,0.4,0.1,0.0,0.2,0.0,0.0,0.0,Euk+Bac,10,0,1.47080847632,3.24444444444,-0.011904761904799999,False
Q6NP60,0.0,0.0,0.0,0.0,0.0909090909091,0.8181818181820001,0.0,0.0,0.0909090909091,Eumetazoa,11,2,0.60016607316,2.35897435897,0.666666666667,False
Q6NP69,0.0,0.0,0.25,0.375,0.25,0.0,0.0,0.0,0.125,Eukaryota,8,0,1.32088834315,4.10714285714,1.34871794872,False
Q6NP72,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.3,Eumetazoa,10,0,1.02965301406,2.13333333333,0.06,False
Q6NP91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.74358974359,0.0396825396825,False
Q6NQY9,0.33333333333299997,0.0,0.33333333333299997,0.33333333333299997,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,6,7,1.09861228867,1.25641025641,0.011904761904799999,False
Q6NQZ5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,3,0,-0.0,0.0,0.0,False
Q6NQZ7,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Opisthokonta,4,1,0.6931471805600001,1.8,-0.5,False
Q6NR09,0.0,0.0,0.0,0.0,0.33333333333299997,0.25,0.0,0.0,0.416666666667,Arthropoda,12,0,1.07755632707,3.0303030303,0.666666666667,False
Q6NR22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,6,0,-0.0,0.0,0.0,False
Q6NR28,0.5714285714289999,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,7,4,0.6829081047,3.81818181818,5.97222222222,True
Q6NR30,0.0,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,0.0,0.0,0.33333333333299997,Eumetazoa,3,1,1.09861228867,6.5,2.33333333333,False
Q6NR39,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.28571428571400004,0.28571428571400004,Eukaryota,7,6,1.0789922078799998,4.53846153846,1.92857142857,False
Q6NR46,0.222222222222,0.0,0.33333333333299997,0.444444444444,0.0,0.0,0.0,0.0,0.0,Eukaryota,9,4,1.06085694716,1.17948717949,0.17857142857099997,False
Q6QU65,0.0,0.0,0.0,0.0,0.33333333333299997,0.416666666667,0.0,0.0,0.25,Eumetazoa,12,0,1.07755632707,3.13636363636,1.0444444444399998,False
Q6WSQ9,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,Eumetazoa,10,1,1.02965301406,1.74545454545,0.664021164021,False
Q6WV16,0.0,0.0,0.0,0.125,0.0,0.875,0.0,0.0,0.0,Eumetazoa,8,3,0.37677016125600005,2.36363636364,0.3,False
Q6WV17,0.0,0.0,0.0,0.272727272727,0.181818181818,0.545454545455,0.0,0.0,0.0,Eumetazoa,11,1,0.994923632572,2.90909090909,-0.166666666667,False
Q6WV19,0.0,0.0,0.0,0.0909090909091,0.636363636364,0.272727272727,0.0,0.0,0.0,Opisthokonta,11,1,0.859967281036,1.98484848485,0.155555555556,False
Q6WV20,0.0,0.0,0.0,0.181818181818,0.272727272727,0.0,0.0,0.45454545454499995,0.0909090909091,Ecdysozoa,11,1,1.2406842919499999,4.07575757576,0.2,False
Q6XK19,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.7272727272730001,0.0,0.0,0.0909090909091,Eumetazoa,11,0,0.885574151577,2.29090909091,-0.2,False
Q6XPX3,0.0,0.0,0.0,0.0,0.0,0.45454545454499995,0.0,0.0,0.545454545455,Arthropoda,11,0,0.689009238477,2.69090909091,3.17333333333,False
Q709R6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,2,0,-0.0,0.0,,False
Q70HU3,0.0,0.0,0.0,0.0909090909091,0.181818181818,0.636363636364,0.0,0.0,0.0909090909091,Eumetazoa,11,1,1.0335620542100001,2.06060606061,-0.133333333333,False
Q70PP2,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0909090909091,0.0,0.0,0.0,Eukaryota,11,0,0.60016607316,1.96363636364,-0.21333333333299997,False
Q70PY2,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,Euk+Bac,10,0,0.500402423538,2.84444444444,4.66666666667,True
Q71V44,0.583333333333,0.0,0.08333333333330001,0.33333333333299997,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.887694275799,1.30769230769,0.0555555555556,False
Q767F0,0.307692307692,0.153846153846,0.0,0.0,0.0769230769231,0.23076923076900002,0.0,0.0,0.23076923076900002,Cellular_organisms,13,0,1.5247073930300001,5.51282051282,-0.337301587302,False
Q76NP9,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,Eukaryota,10,0,0.610864302055,2.33333333333,0.357142857143,False
Q76NQ0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.615384615385,-0.0436507936508,False
Q76NQ1,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,Eukaryota,10,0,1.33217904021,2.48888888889,-0.33333333333299997,False
Q76NR0,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.23076923077,0.222222222222,False
Q76NR6,0.636363636364,0.0,0.0909090909091,0.0909090909091,0.0,0.0,0.0,0.0,0.181818181818,Cellular_organisms,11,1,1.0335620542100001,4.71212121212,3.41105990783,False
Q76NS2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,3,6,-0.0,3.55555555556,2.1111111111099996,False
Q7JMV3,0.0,0.0,0.272727272727,0.636363636364,0.0909090909091,0.0,0.0,0.0,0.0,Eukaryota,11,2,0.859967281036,1.82051282051,-0.126984126984,False
Q7JMZ7,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.5359610497089999,1.74358974359,1.38095238095,False
Q7JN04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,9,1,-0.0,2.15555555556,0.1,False
Q7JN06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,2,0,-0.0,0.0,,False
Q7JNE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
Q7JPB9,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,Eukaryota,10,0,0.500402423538,1.95555555556,1.16666666667,False
Q7JPC7,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,Eumetazoa,10,0,0.500402423538,1.97777777778,-0.047619047619,False
Q7JPN9,0.0,0.0,0.125,0.625,0.0,0.25,0.0,0.0,0.0,Eukaryota,8,1,0.900256051269,3.11111111111,2.44444444444,False
Q7JPS2,0.0,0.0,0.0,0.125,0.0,0.875,0.0,0.0,0.0,Eumetazoa,8,0,0.37677016125600005,1.42857142857,-0.49230769230800003,False
Q7JQ02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,2,1,-0.0,0.666666666667,,False
Q7JQ32,0.0,0.0,0.166666666667,0.33333333333299997,0.25,0.08333333333330001,0.0,0.166666666667,0.0,Eukaryota,12,1,1.51710639706,4.17948717949,0.384920634921,False
Q7JQ36,0.0,0.0,0.0,0.153846153846,0.0,0.769230769231,0.0,0.0,0.0769230769231,Eumetazoa,13,0,0.6870920273800001,2.30769230769,0.261904761905,False
Q7JQF1,0.0,0.0,0.0,0.0,0.0769230769231,0.46153846153800004,0.0,0.0769230769231,0.38461538461499994,Eumetazoa,13,0,1.11896886688,2.71794871795,1.69444444444,False
Q7JQF6,0.0909090909091,0.0,0.636363636364,0.0909090909091,0.0,0.0909090909091,0.0,0.0,0.0909090909091,Euk+Bac,11,2,1.1595888143100002,5.38461538462,3.9126984126999997,True
Q7JQG5,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,Eumetazoa,10,0,0.610864302055,1.13333333333,-0.107142857143,False
Q7JQI1,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,Eukaryota,5,7,0.6730116670090001,2.60606060606,3.0666666666699998,False
Q7JQL2,0.0,0.0,0.0,0.23076923076900002,0.0769230769231,0.615384615385,0.0,0.0,0.0769230769231,Eumetazoa,13,0,1.03176711135,2.97435897436,0.107142857143,False
Q7JQL5,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.28205128205,0.111111111111,False
Q7JQN4,0.181818181818,0.0,0.272727272727,0.545454545455,0.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,0.994923632572,1.61538461538,0.00793650793651,False
Q7JQR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,7,0,-0.0,0.0,0.0,False
Q7JQR3,0.0,0.0,0.0,0.769230769231,0.0,0.153846153846,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.6870920273800001,2.97435897436,1.13888888889,False
Q7JQT0,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.25,0.0,0.0,0.583333333333,Arthropoda,12,1,1.07513932401,4.05128205128,0.0436507936508,False
Q7JQT8,0.0,0.0,0.0,0.0,0.0,0.636363636364,0.0,0.0,0.363636363636,Eumetazoa,11,1,0.655481773901,2.4696969697,0.311111111111,False
Q7JQT9,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.82051282051,0.28571428571400004,False
Q7JQV2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,6,4,-0.0,1.73333333333,0.678571428571,False
Q7JQV9,0.0,0.0,0.33333333333299997,0.111111111111,0.0,0.555555555556,0.0,0.0,0.0,Eumetazoa,9,0,0.9368883075390001,4.27777777778,-0.9625,False
Q7JQW6,0.846153846154,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.717948717949,-0.00793650793651,False
Q7JQY8,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,Eumetazoa,5,1,0.950270539233,2.06666666667,-0.14285714285700002,False
Q7JR24,0.0,0.0,0.0,0.363636363636,0.181818181818,0.45454545454499995,0.0,0.0,0.0,Eumetazoa,11,0,1.03619878482,2.72727272727,0.233333333333,False
Q7JR34,0.0,0.0,0.0,0.5,0.166666666667,0.08333333333330001,0.0,0.0,0.25,Eukaryota,12,0,1.1988493129100002,4.27272727273,-0.6,False
