,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
C3XX92,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3XX94,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,7.0,,False
C3XX96,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,1.33333333333,-1.0,False
C3XX99,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,Cellular_organisms,12,1,0.45056120886600004,0.0,0.0,False
C3XXA0,0.0,0.0,0.0,0.1,0.0,0.9,Eumetazoa,10,0,0.325082973391,1.0,0.535714285714,False
C3XXA1,0.0,0.0,0.25,0.75,0.0,0.0,Eukaryota,4,1,0.562335144619,1.8,-0.5,False
C3XXA2,0.0,0.0,0.0,0.14285714285700002,0.14285714285700002,0.714285714286,Eumetazoa,7,0,0.7963116401739999,2.09523809524,-0.416666666667,False
C3XXA3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,0,-0.0,0.5,0.0,False
C3XXA5,0.0,0.0,0.181818181818,0.272727272727,0.45454545454499995,0.0909090909091,Opisthokonta,11,1,1.2406842919499999,3.15151515152,0.155555555556,False
C3XXA6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,4.66666666667,-3.5,False
C3XXA7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,3.0,,False
C3XXA8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,7.0,,False
C3XXA9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,4.66666666667,,False
C3XXB0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,1,-0.0,3.83333333333,-1.6666666666699999,False
C3XXB1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,9,2,-0.0,0.181818181818,-0.0793650793651,False
C3XXB3,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,7,0,-0.0,0.0,,False
C3XXB4,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,11,0,-0.0,0.0,0.0,False
C3XXB5,0.46153846153800004,0.0,0.153846153846,0.38461538461499994,0.0,0.0,Cellular_organisms,13,0,1.0123308390999999,1.02564102564,-0.0555555555556,False
C3XXB6,0.0,0.0,0.0,0.5,0.5,0.0,Opisthokonta,4,1,0.6931471805600001,3.2,,False
C3XXB7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,1.33333333333,2.0,False
C3XXC1,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,Eumetazoa,11,0,0.304636097349,1.12727272727,0.453333333333,False
C3XXC2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,1,-0.0,2.73333333333,-1.0357142857100001,False
C3XXC5,0.0,0.0,0.25,0.75,0.0,0.0,Eukaryota,4,1,0.562335144619,1.8,-0.5,False
C3XXC6,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,1,1,-0.0,3.0,,False
C3XXC7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,2.6,,False
C3XXC8,0.307692307692,0.0,0.46153846153800004,0.23076923076900002,0.0,0.0,Euk+Bac,13,0,1.0579054247,0.923076923077,0.011904761904799999,True
C3XXC9,0.0,0.0,0.0,0.666666666667,0.222222222222,0.111111111111,Eukaryota,9,0,0.848685557726,1.94444444444,-0.555555555556,False
C3XXD0,0.0,0.0,0.0,0.0,0.2,0.8,Eumetazoa,5,1,0.500402423538,2.6,-0.6,False
C3XXD1,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,Cellular_organisms,12,1,0.56608573896,0.153846153846,-0.0238095238095,True
C3XXD2,0.0,0.0,0.0,0.692307692308,0.153846153846,0.153846153846,Eukaryota,13,0,0.8305178252869999,2.12820512821,0.444444444444,False
C3XXD3,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Euk+Bac,12,0,0.286835983056,1.16666666667,0.0,True
C3XXD4,0.0,0.0,0.0,0.615384615385,0.23076923076900002,0.153846153846,Eukaryota,13,0,0.925129083572,1.25641025641,-0.0396825396825,False
C3XXD5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,7,1,-0.0,1.67857142857,0.166666666667,False
C3XXD6,0.0,0.0,0.0,0.0,0.4,0.6,Eumetazoa,5,0,0.6730116670090001,2.0,1.6666666666699999,False
C3XXD8,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Eumetazoa,6,1,0.45056120886600004,2.66666666667,-0.7,False
C3XXD9,0.0,0.0,0.0,0.33333333333299997,0.166666666667,0.5,Eumetazoa,6,0,1.0114042647100001,3.66666666667,3.39285714286,False
C3XXE1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,10,0,-0.0,1.08888888889,0.369047619048,False
C3XXE2,0.14285714285700002,0.14285714285700002,0.28571428571400004,0.28571428571400004,0.14285714285700002,0.0,Euk+Bac,7,0,1.54982604588,2.57142857143,,False
C3XXE3,0.125,0.125,0.25,0.25,0.125,0.125,Euk+Bac,8,0,1.7328679513999998,3.71428571429,4.57142857143,False
C3XXE4,0.14285714285700002,0.14285714285700002,0.28571428571400004,0.28571428571400004,0.14285714285700002,0.0,Euk+Bac,7,0,1.54982604588,2.57142857143,,False
C3XXE5,0.125,0.125,0.25,0.375,0.125,0.0,Eukaryota,8,0,1.49417513829,2.42857142857,-0.5714285714289999,False
C3XXE6,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.615384615385,0.111111111111,True
C3XXE7,0.0,0.0,0.8,0.2,0.0,0.0,Euk+Bac,10,1,0.500402423538,0.836363636364,0.11507936507899999,False
C3XXE8,0.08333333333330001,0.0,0.0,0.416666666667,0.08333333333330001,0.416666666667,Eumetazoa,12,1,1.14370838943,3.51282051282,2.29365079365,False
C3XXF0,0.0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,12,0,0.6931471805600001,1.37878787879,0.531797235023,False
C3XXF1,0.0,0.0,0.0,0.0,1.0,0.0,Opisthokonta,3,0,-0.0,0.0,0.0,False
C3XXF2,0.0,0.0,0.0,0.0,0.6,0.4,Opisthokonta,10,0,0.6730116670090001,1.08888888889,0.011904761904799999,False
C3XXF3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,9,0,-0.0,0.777777777778,0.05,False
C3XXF5,0.0,0.0,0.0,0.0,0.538461538462,0.46153846153800004,Opisthokonta,13,0,0.6901856760189999,1.28205128205,0.111111111111,False
C3XXF6,0.0,0.0,0.0,0.0,0.375,0.625,Eumetazoa,8,0,0.661563238158,1.10714285714,-0.1875,False
C3XXF7,0.0,0.0,0.0,0.153846153846,0.538461538462,0.307692307692,Opisthokonta,13,0,0.983961446001,1.5641025641,-0.035714285714300006,False
C3XXF8,0.0,0.0,0.0,0.153846153846,0.0769230769231,0.769230769231,Eumetazoa,13,0,0.6870920273800001,1.61538461538,-0.25,False
C3XXF9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,3.33333333333,5.0,False
C3XXG0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,0,-0.0,0.0,0.0,False
C3XXG1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,5.0,,False
C3XXG2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,10,0,-0.0,0.0,0.0,False
C3XXG4,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,0,-0.0,1.0,,False
C3XXG5,0.0,0.0769230769231,0.23076923076900002,0.538461538462,0.0,0.153846153846,Eukaryota,13,0,1.15698764435,2.79487179487,1.11507936508,False
C3XXG6,0.0,0.0,0.0,0.0,1.0,0.0,Opisthokonta,13,0,-0.0,0.538461538462,-0.08333333333330001,False
C3XXG7,0.0,0.0,0.0,0.08333333333330001,0.666666666667,0.25,Opisthokonta,12,1,0.8239592165009999,1.30769230769,-0.047619047619,False
C3XXG8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,2.8,7.0,False
C3XXG9,0.0,0.0,0.0,0.14285714285700002,0.0,0.8571428571430001,Eumetazoa,7,0,0.410116318288,2.38095238095,1.1818181818200002,False
C3XXH0,0.0,0.0,0.0,0.2,0.4,0.4,Opisthokonta,5,0,1.05492016799,3.0,0.0,False
C3XXH1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,2.0,,False
C3XXH3,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,12,0,0.636514168295,2.84848484848,-0.103225806452,False
C3XXH6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,1.33333333333,,False
C3XXH7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,0.0,,False
C3XXH8,0.0,0.25,0.0,0.0,0.0,0.75,Eumetazoa,4,1,0.562335144619,4.4,,False
C3XXH9,0.0,0.0,0.23076923076900002,0.0769230769231,0.0769230769231,0.615384615385,Eumetazoa,13,0,1.03176711135,3.58974358974,1.6626984127000002,False
C3XXI0,0.0,0.0,0.0,0.14285714285700002,0.28571428571400004,0.5714285714289999,Eumetazoa,7,1,0.955699891113,3.28571428571,0.964102564103,False
C3XXI3,0.0,0.0,0.0,0.0,0.222222222222,0.777777777778,Eumetazoa,9,0,0.529706199058,0.388888888889,0.0,False
C3XXI4,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,1.23076923077,0.27380952380999996,False
C3XXI5,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,Eukaryota,12,1,0.56608573896,1.02564102564,-0.00396825396825,False
C3XXI6,0.0,0.0,0.0,0.2,0.0,0.8,Eumetazoa,10,0,0.500402423538,2.13333333333,0.6,False
C3XXI7,0.0,0.0,0.75,0.25,0.0,0.0,Euk+Bac,4,0,0.562335144619,1.0,,False
C3XXI8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,0,-0.0,0.857142857143,-0.12307692307700001,False
C3XXJ0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,4.0,-3.0,False
C3XXJ1,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,3,1,0.636514168295,3.83333333333,-0.33333333333299997,False
C3XXJ2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,3.0,,False
C3XXJ3,0.0,0.416666666667,0.0,0.583333333333,0.0,0.0,Eukaryota,12,1,0.6791932659919999,0.512820512821,-0.0793650793651,False
C3XXJ4,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,0.820512820513,-0.07539682539680001,False
C3XXJ5,0.0,0.0,0.3,0.6,0.1,0.0,Eukaryota,10,0,0.897945724857,2.06666666667,-0.14285714285700002,False
C3XXJ6,0.0,0.0,0.0,0.25,0.166666666667,0.583333333333,Eumetazoa,12,0,0.9596147939120001,2.34848484848,-0.155555555556,False
C3XXJ7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,2.66666666667,4.0,False
C3XXJ8,0.0909090909091,0.0,0.363636363636,0.181818181818,0.363636363636,0.0,Opisthokonta,11,0,1.26365443188,2.61818181818,0.9960317460320001,False
C3XXJ9,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,1,1,-0.0,0.0,,False
C3XXK0,0.0,0.0,0.0,0.5,0.0,0.5,Eumetazoa,4,1,0.6931471805600001,5.0,,False
C3XXK1,0.0,0.0,0.23076923076900002,0.46153846153800004,0.0,0.307692307692,Eukaryota,13,0,1.0579054247,3.12820512821,1.8888888888900002,False
C3XXK2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,11,0,-0.0,0.0,0.0,False
C3XXK4,0.0,0.0,0.0909090909091,0.272727272727,0.0909090909091,0.545454545455,Eumetazoa,11,1,1.12095039267,3.77272727273,-0.428571428571,False
C3XXK6,0.0909090909091,0.0,0.0,0.909090909091,0.0,0.0,Eukaryota,11,2,0.304636097349,0.769230769231,-0.119047619048,False
C3XXK7,0.46153846153800004,0.0,0.538461538462,0.0,0.0,0.0,Euk+Bac,13,0,0.6901856760189999,0.0,0.0,False
C3XXK9,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,1.0,0.0515873015873,False
C3XXL0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.286835983056,0.153846153846,-0.0238095238095,False
C3XXL1,0.23076923076900002,0.0769230769231,0.0,0.538461538462,0.0,0.153846153846,Eukaryota,13,0,1.15698764435,2.82051282051,0.492063492063,False
C3XXL3,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,Eukaryota,13,0,0.6870920273800001,1.69230769231,-0.00396825396825,False
C3XXL4,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,Euk+Bac,3,0,0.636514168295,0.0,0.0,False
C3XXL7,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,11,0,-0.0,0.0,0.0,False
C3XXL8,0.0,0.0,0.0,0.14285714285700002,0.0,0.8571428571430001,Eumetazoa,7,0,0.410116318288,2.0,-0.233333333333,False
C3XXM0,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,2,1,-0.0,0.666666666667,,False
C3XXM1,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,5,0,-0.0,0.6,,False
C3XXM2,0.25,0.0,0.0,0.75,0.0,0.0,Eukaryota,4,0,0.562335144619,1.66666666667,1.0,False
C3XXM3,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.07142857142860001,False
C3XXM4,0.0,0.0909090909091,0.363636363636,0.45454545454499995,0.0,0.0909090909091,Eukaryota,11,0,1.16222554492,2.47272727273,0.5,False
C3XXM5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,12,0,-0.0,0.530303030303,0.026728110599099998,False
C3XXM6,0.153846153846,0.0769230769231,0.46153846153800004,0.307692307692,0.0,0.0,Euk+Bac,13,0,1.2047933096899999,1.35897435897,0.305555555556,True
C3XXM7,0.181818181818,0.0,0.272727272727,0.363636363636,0.0,0.181818181818,Eukaryota,11,1,1.34211317891,2.93939393939,1.52811059908,False
C3XXM8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,6,1,-0.0,2.0,1.52727272727,False
C3XXM9,0.0,0.0,0.0,0.14285714285700002,0.0,0.8571428571430001,Eumetazoa,7,0,0.410116318288,1.42857142857,-0.24545454545499998,False
C3XXN0,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
C3XXN1,0.0,0.0,0.0,0.538461538462,0.153846153846,0.307692307692,Eukaryota,13,0,0.983961446001,2.51282051282,0.281746031746,False
C3XXN2,0.0,0.0,0.111111111111,0.33333333333299997,0.0,0.555555555556,Eumetazoa,9,1,0.9368883075390001,3.64444444444,0.047619047619,False
C3XXN3,0.33333333333299997,0.0,0.0,0.666666666667,0.0,0.0,Eukaryota,3,1,0.636514168295,2.5,,False
C3XXN4,0.0,0.0,0.125,0.375,0.25,0.25,Eukaryota,8,0,1.32088834315,3.10714285714,-0.541666666667,False
C3XXN5,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,0.0,Euk+Bac,6,0,0.8675632284810001,2.26666666667,3.2,False
C3XXN6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,2,-0.0,4.0,,False
C3XXN7,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,3,2,0.636514168295,3.2,-1.16666666667,False
C3XXN8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,4.0,,False
C3XXN9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,2,-0.0,4.0,,False
C3XXP0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,3.2,-0.75,False
C3XXP1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,1,-0.0,2.0,,False
C3XXP2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,4.0,,False
C3XXP3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,1,-0.0,1.33333333333,-0.714285714286,False
C3XXP4,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.0,0.0,False
C3XXP5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,0,-0.0,0.8,-0.5,False
C3XXP6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,3.33333333333,,False
C3XXP7,0.0,0.0,0.0,0.0,0.2,0.8,Eumetazoa,5,1,0.500402423538,1.53333333333,-0.8,False
C3XXP8,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,Eumetazoa,6,1,0.45056120886600004,3.52380952381,-0.42727272727300003,False
C3XXP9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,0,-0.0,0.0,0.0,False
C3XXQ0,0.0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,2.66666666667,,False
C3XXQ1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,1.6,-1.0,False
C3XXQ2,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Eumetazoa,6,1,0.45056120886600004,1.33333333333,-0.7,False
C3XXQ3,0.166666666667,0.08333333333330001,0.166666666667,0.33333333333299997,0.08333333333330001,0.166666666667,Eukaryota,12,1,1.6762349391299998,3.12820512821,1.3214285714299998,False
C3XXQ4,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.74358974359,0.40079365079400003,False
C3XXQ5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,4.66666666667,,False
C3XXQ6,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,Eukaryota,12,1,0.636514168295,2.61538461538,-0.0436507936508,False
C3XXQ7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,1.33333333333,,False
C3XXQ9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,12,1,-0.0,1.07692307692,-0.11507936507899999,False
C3XXR0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,7,0,-0.0,0.857142857143,-0.25,False
C3XXR1,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,8,0,-0.0,0.785714285714,0.958333333333,False
C3XXR3,0.0,0.0,0.0,0.7,0.1,0.2,Eukaryota,10,0,0.8018185525429999,2.77777777778,-0.4,False
C3XXR4,0.0,0.0,0.0,0.75,0.0,0.25,Eukaryota,8,0,0.562335144619,2.14285714286,0.833333333333,False
C3XXR5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,0,-0.0,0.5,-0.215384615385,False
C3XXR6,0.0,0.0,0.0,0.125,0.0,0.875,Eumetazoa,8,0,0.37677016125600005,2.21428571429,1.54871794872,False
C3XXR7,0.0,0.0,0.0,0.125,0.0,0.875,Eumetazoa,8,0,0.37677016125600005,1.5,0.0,False
C3XXR9,0.0,0.0,0.0,0.0,0.2,0.8,Eumetazoa,5,1,0.500402423538,3.13333333333,3.4,False
C3XXS0,0.2,0.0,0.4,0.4,0.0,0.0,Euk+Bac,5,0,1.05492016799,1.6,-0.583333333333,False
C3XXS1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,1,-0.0,0.388888888889,0.0,False
C3XXS2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.666666666667,,False
C3XXS3,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,1,1,-0.0,0.0,,False
C3XXS4,0.0,0.0,0.0,0.272727272727,0.45454545454499995,0.272727272727,Opisthokonta,11,1,1.0670895187799998,3.06060606061,0.418433179724,False
C3XXS5,0.4,0.0,0.4,0.2,0.0,0.0,Cellular_organisms,5,0,1.05492016799,0.8,,False
C3XXS6,0.0,0.0,0.33333333333299997,0.166666666667,0.166666666667,0.33333333333299997,Euk+Bac,6,0,1.32966134885,5.0,1.6666666666699999,False
C3XXS8,0.0,0.0,0.0,0.222222222222,0.111111111111,0.666666666667,Eumetazoa,9,0,0.848685557726,3.27777777778,-0.5125,False
C3XXT2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,1,-0.0,3.66666666667,-2.0,False
C3XXT3,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,3,1,0.636514168295,3.16666666667,,False
C3XXT4,0.0,0.0,0.25,0.0,0.25,0.5,Eumetazoa,4,1,1.0397207708399998,4.2,1.33333333333,False
C3XXT5,0.0,0.0,0.4,0.0,0.0,0.6,Eumetazoa,5,1,0.6730116670090001,4.2,0.0,False
C3XXT6,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,0.33333333333299997,Opisthokonta,3,1,1.09861228867,5.33333333333,,False
C3XXT7,0.0,0.14285714285700002,0.0,0.428571428571,0.14285714285700002,0.28571428571400004,Eukaryota,7,1,1.2770342594700002,3.03571428571,0.210256410256,False
C3XXT8,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,Euk+Bac,6,0,0.45056120886600004,1.33333333333,,False
C3XXT9,0.0769230769231,0.0,0.846153846154,0.0,0.0,0.0769230769231,Euk+Bac,13,0,0.5359610497089999,1.38461538462,0.25,True
C3XXU0,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.636363636364,Eumetazoa,11,0,0.859967281036,2.76363636364,-0.14,False
C3XXU1,0.0,0.0,0.111111111111,0.0,0.0,0.888888888889,Eumetazoa,9,1,0.34883209584299996,3.55555555556,-0.77380952381,False
C3XXU2,0.0,0.0,0.0,0.1,0.0,0.9,Eumetazoa,10,0,0.325082973391,1.91111111111,0.56,False
C3XXU3,0.0,0.0,0.0,0.636363636364,0.0,0.363636363636,Eukaryota,11,0,0.655481773901,2.4,0.421957671958,False
C3XXU4,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,0.0,Eukaryota,7,0,0.410116318288,0.571428571429,2.0,False
C3XXU5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,1,-0.0,0.0,,False
C3XXU7,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,3,1,0.636514168295,3.33333333333,0.0,False
C3XXU9,0.0,0.0,0.0,0.25,0.0,0.75,Eumetazoa,4,0,0.562335144619,3.0,,False
C3XXV1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,2.0,1.5,False
C3XXV2,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Eumetazoa,3,1,0.636514168295,3.5,,False
C3XXV3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,4.0,,False
C3XXV6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,0,-0.0,1.0,0.0,False
C3XXV7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,1.33333333333,,False
C3XXV8,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Eumetazoa,3,1,0.636514168295,1.66666666667,,False
C3XXW0,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,6,0,-0.0,0.333333333333,,False
C3XXW1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,3.0,,False
C3XXW2,0.0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,2.0,1.5,False
C3XXW3,0.0,0.0,0.1,0.2,0.1,0.6,Eumetazoa,10,1,1.08889997535,4.07272727273,0.7976190476189999,False
C3XXW5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,12,1,-0.0,1.20512820513,-0.08333333333330001,False
C3XXW6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,9,0,-0.0,0.5,0.0,False
C3XXW7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,0,-0.0,0.428571428571,-0.061538461538500004,False
C3XXW8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,0,-0.0,0.785714285714,0.0307692307692,False
C3XXW9,0.0,0.0,0.0,0.875,0.0,0.125,Eukaryota,8,0,0.37677016125600005,1.5,6.0,False
C3XXX0,0.0,0.0,0.0,0.14285714285700002,0.0,0.8571428571430001,Eumetazoa,7,0,0.410116318288,0.857142857143,-0.25,False
C3XXX3,0.0,0.0,0.0,0.222222222222,0.222222222222,0.555555555556,Eumetazoa,9,1,0.99502699018,3.0,-0.17857142857099997,False
C3XXX4,0.0,0.0,0.0,0.33333333333299997,0.416666666667,0.25,Opisthokonta,12,0,1.07755632707,2.19696969697,0.736405529954,False
C3XXX5,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,2,1,-0.0,0.0,,False
C3XXX7,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Eumetazoa,12,0,0.45056120886600004,1.37878787879,-0.1,False
C3XXX8,0.0,0.0,0.538461538462,0.23076923076900002,0.0,0.23076923076900002,Euk+Bac,13,0,1.01009975935,3.0,0.103174603175,True
C3XXX9,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Eumetazoa,6,0,0.45056120886600004,0.666666666667,0.714285714286,False
C3XXY0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,0,-0.0,0.0,0.0,False
C3XXY1,0.0,0.0,0.166666666667,0.0,0.666666666667,0.166666666667,Opisthokonta,6,1,0.8675632284810001,3.80952380952,1.9,False
C3XXY2,0.0,0.0,0.33333333333299997,0.166666666667,0.5,0.0,Opisthokonta,6,0,1.0114042647100001,3.4,-0.6,False
C3XXY3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.666666666667,-0.5,False
C3XXY5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,7.0,,False
C3XXY6,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
C3XXY7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,10,1,-0.0,0.0,0.0,False
C3XXY8,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,-0.0436507936508,False
C3XXY9,0.0,0.0,0.0,0.4,0.0,0.6,Eumetazoa,10,0,0.6730116670090001,3.24444444444,-0.52380952381,False
C3XXZ0,0.0,0.0,0.0,0.75,0.0,0.25,Eukaryota,4,1,0.562335144619,2.8,7.0,False
C3XXZ1,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
C3XXZ2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,11,1,-0.0,0.333333333333,0.141935483871,False
C3XXZ5,0.0,0.0,0.08333333333330001,0.33333333333299997,0.0,0.583333333333,Eumetazoa,12,1,0.887694275799,3.69230769231,3.4523809523800004,False
C3XXZ6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,10,0,-0.0,0.0,0.0,False
C3XXZ7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,10,0,-0.0,0.4,0.0,False
C3XXZ8,0.0,0.0,0.0,0.75,0.0,0.25,Eukaryota,4,0,0.562335144619,2.0,0.0,False
