,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
F6PXW1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Opisthokonta,12,1,-0.0,0.0,0.0,False
F6PXY7,0.0,0.0,0.0,0.0,0.0,0.45454545454499995,0.545454545455,Vertebrata,11,0,0.689009238477,1.41818181818,-0.19708994709000002,False
F6PXZ6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.384615384615,-0.05952380952380001,False
F6PY15,0.38461538461499994,0.0769230769231,0.153846153846,0.153846153846,0.0,0.0769230769231,0.153846153846,Cellular_organisms,13,0,1.6260206924200002,4.33333333333,0.56746031746,False
F6PY23,0.0,0.0,0.0,0.0,0.181818181818,0.7272727272730001,0.0909090909091,Eumetazoa,11,0,0.7595473914749999,1.05454545455,0.173333333333,False
F6PY31,0.0,0.0,0.0,0.08333333333330001,0.25,0.5,0.166666666667,Eumetazoa,12,1,1.1988493129100002,2.94871794872,0.31746031746,False
F6PY59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.384615384615,-0.00793650793651,False
F6PY82,0.0,0.0,0.23076923076900002,0.46153846153800004,0.0,0.0,0.307692307692,Eukaryota,13,0,1.0579054247,4.84615384615,3.37698412698,False
F6PYB3,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,6,0,0.636514168295,2.46666666667,0.07142857142860001,False
F6PYD2,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,Eumetazoa,12,1,0.45056120886600004,0.794871794872,0.18650793650800002,False
F6PYE9,0.0,0.0,0.0,0.08333333333330001,0.33333333333299997,0.33333333333299997,0.25,Opisthokonta,12,1,1.2860573368700001,3.51282051282,0.694444444444,False
F6PYF8,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,Eumetazoa,13,0,0.271189373042,0.692307692308,0.305555555556,False
F6PYH5,0.0,0.0,0.0,0.0,0.08333333333330001,0.33333333333299997,0.583333333333,Vertebrata,12,1,0.887694275799,3.02564102564,0.7182539682539999,False
F6PYI5,0.0,0.0,0.0,0.0,0.23076923076900002,0.615384615385,0.153846153846,Eumetazoa,13,0,0.925129083572,2.33333333333,1.13492063492,False
F6PYL8,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,0.897435897436,-0.0873015873016,False
F6PYM8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,10,0,-0.0,0.0,0.0,False
F6PYN8,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,Eumetazoa,13,0,0.42932302193099997,1.46153846154,0.599206349206,False
F6PYQ8,0.0,0.0,0.0,0.8,0.0,0.2,0.0,Eukaryota,10,0,0.500402423538,2.66666666667,0.66,False
F6PYS8,0.307692307692,0.0,0.0769230769231,0.0,0.0769230769231,0.38461538461499994,0.153846153846,Eumetazoa,13,0,1.4127446368599998,5.28205128205,1.14285714286,False
F6PYU0,0.08333333333330001,0.0,0.416666666667,0.0,0.166666666667,0.0,0.33333333333299997,Euk+Bac,12,0,1.2366848691399999,5.69696969697,-0.311111111111,False
F6PYV8,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.846153846154,Vertebrata,13,0,0.42932302193099997,1.25641025641,-0.0396825396825,False
F6PYX7,0.0,0.0,0.5,0.0,0.0,0.25,0.25,Euk+Bac,12,0,1.0397207708399998,5.5303030303,3.12903225806,False
F6PYY9,0.23076923076900002,0.153846153846,0.153846153846,0.153846153846,0.23076923076900002,0.0769230769231,0.0,Opisthokonta,13,0,1.7379834485900003,3.10256410256,-0.480158730159,False
F6PZ03,0.0,0.0,0.0,0.0,0.0,0.25,0.75,Vertebrata,12,0,0.562335144619,1.84848484848,-0.277777777778,False
F6PZ16,0.0,0.0,0.0,0.38461538461499994,0.23076923076900002,0.0769230769231,0.307692307692,Eukaryota,13,0,1.2658567518700001,4.07692307692,3.2380952381,False
F6PZ25,0.307692307692,0.0,0.153846153846,0.0,0.23076923076900002,0.153846153846,0.153846153846,Cellular_organisms,13,0,1.56495725024,4.74358974359,0.14285714285700002,False
F6PZ33,0.0,0.0,0.0,0.0909090909091,0.0,0.272727272727,0.636363636364,Vertebrata,11,1,0.859967281036,3.86363636364,0.351152073733,False
F6PZ81,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Eumetazoa,9,1,0.636514168295,0.933333333333,0.5,False
F6PZ99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.538461538462,-0.08333333333330001,False
F6PZA7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,11,0,-0.0,0.0,0.0,False
F6PZB5,0.46153846153800004,0.0,0.23076923076900002,0.307692307692,0.0,0.0,0.0,Cellular_organisms,13,0,1.0579054247,0.923076923077,0.47619047618999993,False
F6PZD3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,13,0,-0.0,0.666666666667,0.103174603175,False
F6PZF3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
F6PZG2,0.33333333333299997,0.0,0.583333333333,0.08333333333330001,0.0,0.0,0.0,Euk+Bac,12,1,0.887694275799,0.461538461538,-0.07142857142860001,False
F6PZI5,0.0,0.25,0.0,0.0,0.0,0.5,0.25,Eumetazoa,4,1,1.0397207708399998,4.0,-2.5,False
F6PZK2,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.0,0.33333333333299997,Eukaryota,12,1,0.887694275799,4.33333333333,5.05555555556,False
F6PZL1,0.0,0.0,0.307692307692,0.0,0.0,0.307692307692,0.38461538461499994,Vertebrata,13,0,1.0928305535299998,5.28205128205,2.79365079365,False
F6PZM0,0.0,0.0,0.0,0.0769230769231,0.38461538461499994,0.153846153846,0.38461538461499994,Opisthokonta,13,0,1.22028216627,3.4358974359,0.603174603175,False
F6PZQ9,0.0,0.0,0.0769230769231,0.307692307692,0.538461538462,0.0769230769231,0.0,Opisthokonta,13,0,1.09059947378,2.30769230769,-0.253968253968,False
F6PZR7,0.0,0.0,0.0,0.0,0.0,0.125,0.875,Vertebrata,8,0,0.37677016125600005,1.57142857143,0.061538461538500004,False
F6PZS7,0.0,0.0,0.38461538461499994,0.307692307692,0.0,0.0,0.307692307692,Euk+Bac,13,0,1.0928305535299998,5.23076923077,3.9365079365099995,False
F6PZT5,0.0,0.0,0.0,0.2,0.1,0.4,0.3,Eumetazoa,10,1,1.2798542258299999,4.10909090909,2.03306878307,False
F6PZW9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
F6PZY0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
F6Q008,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Vertebrata,12,1,0.45056120886600004,1.92307692308,0.166666666667,False
F6Q042,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.846153846154,-0.0277777777778,False
F6Q052,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.166666666667,0.33333333333299997,Opisthokonta,12,1,1.32966134885,3.58974358974,2.28174603175,False
F6Q061,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.833333333333,0.0,Eumetazoa,12,1,0.56608573896,2.41025641026,0.555555555556,False
F6Q089,0.1,0.0,0.1,0.1,0.0,0.3,0.4,Vertebrata,10,1,1.4184836619499999,5.63636363636,3.29333333333,False
F6Q098,0.692307692308,0.153846153846,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Cellular_organisms,13,0,0.937155853066,0.692307692308,-0.00396825396825,True
F6Q0B6,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,Vertebrata,6,1,0.45056120886600004,3.61904761905,-1.1818181818200002,False
F6Q0C6,0.0,0.0,0.0,0.08333333333330001,0.666666666667,0.08333333333330001,0.166666666667,Opisthokonta,12,1,0.983087758575,2.46153846154,0.392857142857,False
F6Q0F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,1,1,-0.0,1.0,,False
F6Q0G8,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,Eumetazoa,11,0,0.689009238477,1.41818181818,1.3306878306899999,False
F6Q0I8,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Vertebrata,12,1,0.45056120886600004,1.53846153846,0.380952380952,False
F6Q0L0,0.0,0.0,0.0,0.08333333333330001,0.0,0.583333333333,0.33333333333299997,Eumetazoa,12,1,0.887694275799,2.92307692308,1.4047619047600002,False
F6Q0M0,0.0,0.0,0.0,0.25,0.125,0.125,0.5,Vertebrata,8,1,1.21300756598,4.22222222222,0.922077922078,False
F6Q0P8,0.0,0.0,0.0,0.153846153846,0.153846153846,0.46153846153800004,0.23076923076900002,Eumetazoa,13,0,1.27118148026,3.58974358974,-0.246031746032,False
F6Q0Q6,0.0,0.0,0.0,0.08333333333330001,0.0,0.0,0.916666666667,Vertebrata,12,1,0.286835983056,2.69230769231,0.047619047619,False
F6Q0R4,0.166666666667,0.0,0.0,0.25,0.0,0.0,0.583333333333,Vertebrata,12,1,0.9596147939120001,5.61538461538,6.40476190476,False
F6Q0T2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,4,1,-0.0,2.2,-0.5,False
F6Q0U1,0.0,0.0,0.166666666667,0.25,0.0,0.25,0.33333333333299997,Vertebrata,12,0,1.35797785499,5.42424242424,2.97777777778,False
F6Q0V0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,8,1,-0.0,0.555555555556,-0.111111111111,False
F6Q0W8,0.0,0.0,0.0,0.692307692308,0.0,0.307692307692,0.0,Eukaryota,13,0,0.61724176973,2.28205128205,0.214285714286,False
F6Q0Y3,0.0,0.0,0.0,0.0,0.0,0.25,0.75,Vertebrata,12,1,0.562335144619,2.0,0.722222222222,False
F6Q0Z9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.0,0.0,False
F6Q124,0.0,0.0,0.0,0.0,0.166666666667,0.666666666667,0.166666666667,Eumetazoa,12,1,0.8675632284810001,2.74358974359,0.19444444444400003,False
F6Q156,0.0,0.0,0.0,0.0,0.0,0.38461538461499994,0.615384615385,Vertebrata,13,0,0.666278442415,1.87179487179,1.20634920635,False
F6Q166,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,Eumetazoa,12,1,0.6791932659919999,3.17948717949,0.9523809523810001,False
F6Q176,0.0,0.0,0.0,0.0769230769231,0.307692307692,0.538461538462,0.0769230769231,Eumetazoa,13,0,1.09059947378,2.5641025641,-0.0873015873016,False
F6Q197,0.0,0.0,0.0,0.769230769231,0.0,0.23076923076900002,0.0,Eukaryota,13,0,0.5402041423889999,2.25641025641,0.21825396825399998,False
F6Q1A6,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,Eukaryota,12,1,0.45056120886600004,1.61538461538,0.575396825397,False
F6Q1C6,0.0,0.0,0.08333333333330001,0.416666666667,0.0,0.5,0.0,Eumetazoa,12,1,0.918427784993,3.17948717949,0.539682539683,False
F6Q1D5,0.0,0.0,0.0,0.307692307692,0.0,0.38461538461499994,0.307692307692,Eumetazoa,13,0,1.0928305535299998,4.15384615385,1.52380952381,False
F6Q1E4,0.0,0.0,0.0,0.14285714285700002,0.14285714285700002,0.5714285714289999,0.14285714285700002,Eumetazoa,7,1,1.1537419427,3.5,1.4583333333300001,False
F6Q1F4,0.0,0.0,0.0,0.583333333333,0.166666666667,0.25,0.0,Eukaryota,12,1,0.9596147939120001,2.66666666667,-0.154761904762,False
F6Q1G4,0.0,0.0,0.0,0.153846153846,0.615384615385,0.0769230769231,0.153846153846,Opisthokonta,13,0,1.07201696856,2.61538461538,0.420634920635,False
F6Q1K2,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,Eumetazoa,12,1,0.45056120886600004,2.33333333333,0.8769841269840001,False
F6Q1Q7,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,3,2,0.636514168295,5.2,-1.5833333333300001,False
F6Q1X0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eumetazoa,12,1,0.636514168295,1.87179487179,1.1547619047600002,False
F6Q256,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.589743589744,0.011904761904799999,False
F6Q270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,8,0,-0.0,0.428571428571,-0.166666666667,False
F6Q2A6,0.0,0.0,0.0,0.25,0.583333333333,0.0,0.166666666667,Opisthokonta,12,0,0.9596147939120001,2.5,-0.366666666667,False
F6Q2C8,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,Eukaryota,3,2,0.636514168295,4.6,6.916666666669999,False
F6Q2D8,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,Eumetazoa,13,0,0.61724176973,1.89743589744,0.015873015873,False
F6Q2E6,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,Eumetazoa,13,0,0.271189373042,1.53846153846,0.07142857142860001,False
F6Q2I1,0.0,0.0,0.0,0.692307692308,0.0,0.307692307692,0.0,Eukaryota,13,0,0.61724176973,1.84615384615,-0.28571428571400004,False
F6Q2I8,0.0,0.0,0.0,0.5,0.3,0.0,0.2,Eukaryota,10,1,1.02965301406,3.34545454545,1.07333333333,False
F6Q2N3,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,3,1,0.636514168295,4.16666666667,4.0,False
F6Q2S3,0.0,0.0,0.0,0.692307692308,0.153846153846,0.153846153846,0.0,Eukaryota,13,0,0.8305178252869999,2.25641025641,0.8373015873019999,False
F6Q340,0.0,0.0,0.0,0.181818181818,0.0,0.545454545455,0.272727272727,Eumetazoa,11,0,0.994923632572,3.67272727273,2.19444444444,False
F6Q368,0.0,0.0,0.0,0.0,0.23076923076900002,0.46153846153800004,0.307692307692,Eumetazoa,13,0,1.0579054247,2.51282051282,1.21031746032,False
F6Q3A3,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,1.74358974359,-0.269841269841,False
F6Q3K6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,Eumetazoa,10,0,0.325082973391,0.8,0.0,False
F6Q3L5,0.0,0.0,0.6,0.0,0.2,0.0,0.2,Euk+Bac,5,0,0.950270539233,5.6,,False
F6Q3M4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,0.111111111111,False
F6Q411,0.0,0.0,0.0,0.5,0.0,0.25,0.25,Eukaryota,12,1,1.0397207708399998,4.61538461538,5.21825396825,False
F6Q424,0.0,0.0,0.0,0.5,0.1,0.2,0.2,Eukaryota,10,0,1.22060726455,4.44444444444,0.98,False
F6Q483,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,Eumetazoa,12,0,0.6791932659919999,2.15151515152,0.407373271889,False
F6Q4R8,0.0769230769231,0.0769230769231,0.615384615385,0.23076923076900002,0.0,0.0,0.0,Euk+Bac,13,0,1.03176711135,1.38461538462,0.972222222222,False
F6Q4U1,0.0,0.0,0.0,0.111111111111,0.0,0.888888888889,0.0,Eumetazoa,9,1,0.34883209584299996,2.17777777778,0.5,False
F6Q507,0.33333333333299997,0.416666666667,0.0,0.25,0.0,0.0,0.0,Euk_Archaea,12,1,1.07755632707,1.46153846154,0.289682539683,False
F6Q5G5,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,Eumetazoa,12,1,0.45056120886600004,1.46153846154,0.289682539683,False
F6Q5P3,0.0,0.0,0.0,0.38461538461499994,0.46153846153800004,0.0769230769231,0.0769230769231,Opisthokonta,13,0,1.11896886688,2.20512820513,0.17460317460299998,False
F6Q5Q4,0.0,0.0,0.0,0.538461538462,0.0,0.46153846153800004,0.0,Eukaryota,13,0,0.6901856760189999,3.74358974359,3.28968253968,False
F6Q5R6,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,8,0,0.6931471805600001,2.82142857143,2.1076923076900003,False
F6Q5S6,0.0,0.0,0.0,0.23076923076900002,0.0,0.38461538461499994,0.38461538461499994,Eumetazoa,13,0,1.07339428128,3.76923076923,2.3571428571400004,False
F6Q5T7,0.0,0.545454545455,0.0,0.45454545454499995,0.0,0.0,0.0,Euk_Archaea,11,2,0.689009238477,0.794871794872,-0.07142857142860001,False
F6Q5U8,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.272727272727,0.545454545455,Vertebrata,11,1,1.12095039267,4.30303030303,1.05806451613,False
F6Q5V9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,11,0,-0.0,0.763636363636,0.00666666666667,False
F6Q6C7,0.0769230769231,0.0,0.769230769231,0.0,0.0,0.153846153846,0.0,Euk+Bac,13,0,0.6870920273800001,1.97435897436,0.777777777778,True
F6Q6S9,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eumetazoa,12,1,0.636514168295,2.12820512821,0.805555555556,False
F6Q768,0.0,0.0,0.0,0.7272727272730001,0.0909090909091,0.0,0.181818181818,Eukaryota,11,1,0.7595473914749999,3.25757575758,1.02222222222,False
F6Q777,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Eumetazoa,12,1,0.286835983056,0.74358974359,0.0396825396825,False
F6Q787,0.0,0.0,0.0,0.08333333333330001,0.0,0.666666666667,0.25,Eumetazoa,12,1,0.8239592165009999,3.10256410256,0.448412698413,False
F6Q7A9,0.0,0.0,0.0,0.583333333333,0.0,0.0,0.416666666667,Eukaryota,12,1,0.6791932659919999,4.94871794872,6.04365079365,False
F6Q7P3,0.25,0.0,0.166666666667,0.0,0.416666666667,0.08333333333330001,0.08333333333330001,Opisthokonta,12,0,1.4241299173500002,4.33333333333,3.0617511520700003,False
F6Q7Q4,0.0,0.0,0.0,0.0,0.23076923076900002,0.307692307692,0.46153846153800004,Vertebrata,13,0,1.0579054247,2.76923076923,0.448412698413,False
F6Q7R8,0.0,0.0,0.0,0.0909090909091,0.545454545455,0.0909090909091,0.272727272727,Opisthokonta,11,1,1.12095039267,3.68181818182,0.7,False
F6Q7V0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,6,0,-0.0,0.533333333333,,False
F6Q890,0.0,0.0,0.0,0.0,0.0,0.6,0.4,Eumetazoa,5,0,0.6730116670090001,1.8,-0.916666666667,False
F6Q899,0.0,0.0,0.0,0.692307692308,0.0,0.23076923076900002,0.0769230769231,Eukaryota,13,0,0.790267968075,3.05128205128,0.40476190476199997,False
F6Q8A9,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,Eumetazoa,13,0,0.271189373042,0.974358974359,0.15873015873,False
F6Q8B8,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Opisthokonta,12,1,0.6931471805600001,0.846153846154,0.0238095238095,False
F6Q8D6,0.0,0.0,0.0,0.75,0.25,0.0,0.0,Eukaryota,12,1,0.562335144619,1.05128205128,0.45634920634900006,False
F6Q8J8,0.23076923076900002,0.0,0.692307692308,0.0,0.0,0.0769230769231,0.0,Euk+Bac,13,0,0.790267968075,1.23076923077,0.222222222222,False
F6Q9C3,0.0909090909091,0.363636363636,0.0,0.545454545455,0.0,0.0,0.0,Eukaryota,11,1,0.9164648855390001,0.712121212121,0.022222222222199998,False
F6Q9G6,0.0,0.0,0.0,0.692307692308,0.0,0.307692307692,0.0,Eukaryota,13,0,0.61724176973,2.12820512821,-0.17460317460299998,False
F6Q9S0,0.0,0.0,0.0,0.0,0.46153846153800004,0.307692307692,0.23076923076900002,Opisthokonta,13,0,1.0579054247,2.53846153846,-0.18650793650800002,False
F6Q9X3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.666666666667,0.25793650793699996,False
F6Q9Y4,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eumetazoa,3,1,0.636514168295,4.0,,False
F6QA34,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,Eumetazoa,13,0,0.5402041423889999,1.97435897436,1.0873015873,False
F6QA46,0.0,0.0,0.0,0.0,0.08333333333330001,0.75,0.166666666667,Eumetazoa,12,1,0.7214636866930001,2.20512820513,0.6904761904760001,False
F6QA66,0.0,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,Opisthokonta,12,1,1.09861228867,3.17948717949,1.7261904761900002,False
F6QA77,0.166666666667,0.0,0.5,0.166666666667,0.166666666667,0.0,0.0,Euk+Bac,12,1,1.2424533248899998,2.10256410256,-0.27380952380999996,False
F6QA86,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Vertebrata,12,1,0.45056120886600004,1.48717948718,0.18253968254,False
F6QAB0,0.0,0.0,0.0,0.615384615385,0.0,0.0,0.38461538461499994,Eukaryota,13,0,0.666278442415,5.15384615385,2.03968253968,False
F6QAD0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,Eukaryota,10,0,0.325082973391,1.35555555556,0.488095238095,False
F6QAF1,0.0,0.615384615385,0.0,0.38461538461499994,0.0,0.0,0.0,Euk_Archaea,13,0,0.666278442415,0.512820512821,0.230158730159,False
F6QAH7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Eumetazoa,5,0,0.500402423538,2.2,0.75,False
F6QAJ6,0.0,0.0,0.555555555556,0.0,0.0,0.0,0.444444444444,Euk+Bac,9,0,0.6869615765970001,6.33333333333,11.0625,False
F6QAP4,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,0.0,Eukaryota,13,0,0.6870920273800001,1.76923076923,0.861111111111,False
F6QAS3,0.0,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,0.0,Eukaryota,6,1,0.8675632284810001,1.80952380952,,False
F6QAU4,0.0,0.0,0.0,0.538461538462,0.0769230769231,0.153846153846,0.23076923076900002,Eukaryota,13,0,1.15698764435,4.25641025641,3.36507936508,False
F6QAW3,0.0,0.0,0.0,0.23076923076900002,0.0,0.615384615385,0.153846153846,Eumetazoa,13,0,0.925129083572,2.53846153846,0.638888888889,False
F6QAX3,0.0,0.0,0.0,0.0,0.0,0.25,0.75,Vertebrata,12,1,0.562335144619,3.15384615385,0.75,False
F6QAZ7,0.0,0.0,0.38461538461499994,0.46153846153800004,0.153846153846,0.0,0.0,Eukaryota,13,0,1.0123308390999999,2.33333333333,0.928571428571,False
F6QBA2,0.2,0.0,0.0,0.3,0.0,0.0,0.5,Vertebrata,10,0,1.02965301406,6.04444444444,-0.46,False
F6QBC5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,12,1,-0.0,1.69230769231,-0.261904761905,False
F6QBG2,0.0,0.0,0.0,0.38461538461499994,0.0,0.23076923076900002,0.38461538461499994,Vertebrata,13,0,1.07339428128,4.23076923077,0.9960317460320001,False
F6QBH5,0.0,0.0,0.6,0.0,0.2,0.2,0.0,Euk+Bac,5,0,0.950270539233,4.2,-1.5833333333300001,False
F6QBI8,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,Vertebrata,11,1,0.585952618304,3.36363636364,0.503225806452,False
F6QBJ5,0.0,0.0,0.0,0.666666666667,0.25,0.08333333333330001,0.0,Eukaryota,12,1,0.8239592165009999,1.79487179487,-0.07142857142860001,False
F6QBK5,0.307692307692,0.0769230769231,0.38461538461499994,0.0,0.0,0.0,0.23076923076900002,Euk+Bac,13,0,1.2658567518700001,4.30769230769,2.94444444444,True
F6QBM3,0.0,0.0,0.0,0.25,0.0,0.5,0.25,Eumetazoa,4,1,1.0397207708399998,4.6,-1.4166666666699999,False
F6QBP8,0.46153846153800004,0.0,0.538461538462,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.6901856760189999,0.0,0.0,False
F6QBR0,0.33333333333299997,0.08333333333330001,0.166666666667,0.166666666667,0.0,0.0,0.25,Cellular_organisms,12,0,1.51710639706,5.12121212121,5.03410138249,False
F6QCC5,0.545454545455,0.0909090909091,0.181818181818,0.0,0.0,0.0909090909091,0.0909090909091,Cellular_organisms,11,0,1.29454516584,3.12727272727,2.7962962963,True
F6QCE3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
F6QCF2,0.0,0.0,0.0,0.0,0.0,0.23076923076900002,0.769230769231,Vertebrata,13,0,0.5402041423889999,0.538461538462,0.123015873016,False
F6QCI1,0.0,0.0,0.0,0.0,0.272727272727,0.272727272727,0.45454545454499995,Vertebrata,11,1,1.0670895187799998,4.15151515152,1.86666666667,False
F6QD10,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,Vertebrata,11,2,0.585952618304,0.666666666667,0.0515873015873,False
F6QD27,0.0,0.0,0.23076923076900002,0.23076923076900002,0.0,0.538461538462,0.0,Eumetazoa,13,0,1.01009975935,3.38461538462,0.765873015873,False
F6QD50,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,1.74358974359,0.14285714285700002,False
F6QD69,0.0,0.0,0.0,0.0,0.0,0.28571428571400004,0.714285714286,Vertebrata,7,1,0.598269588585,3.85714285714,-1.5,False
F6QD83,0.0,0.0,0.0,0.538461538462,0.0769230769231,0.38461538461499994,0.0,Eukaryota,13,0,0.898137003188,3.05128205128,-0.31746031746,False
F6QDF7,0.0,0.0,0.0,0.25,0.5,0.25,0.0,Opisthokonta,8,0,1.0397207708399998,2.57142857143,1.35384615385,False
F6QDK2,0.23076923076900002,0.0,0.46153846153800004,0.0,0.153846153846,0.0,0.153846153846,Euk+Bac,13,0,1.27118148026,4.0,1.08333333333,False
F6QDL8,0.0,0.0,0.153846153846,0.692307692308,0.0,0.153846153846,0.0,Eukaryota,13,0,0.8305178252869999,2.51282051282,0.642857142857,False
F6QDR3,0.0,0.0,0.0,0.0,0.5714285714289999,0.0,0.428571428571,Opisthokonta,7,0,0.6829081047,3.71428571429,2.4545454545500003,False
F6QDS3,0.0,0.0,0.615384615385,0.0,0.153846153846,0.23076923076900002,0.0,Euk+Bac,13,0,0.925129083572,4.07692307692,0.555555555556,True
F6QDT3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.0,0.0,False
F6QE03,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eumetazoa,9,1,0.636514168295,3.88888888889,0.47619047618999993,False
F6QE24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,11,0,-0.0,0.0,0.0,False
F6QE46,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,Eumetazoa,12,1,0.6791932659919999,2.5641025641,0.325396825397,False
F6QE63,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,Eumetazoa,13,0,0.42932302193099997,1.23076923077,0.480158730159,False
F6QE71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,6,1,-0.0,0.47619047619,,False
F6QE78,0.38461538461499994,0.0,0.153846153846,0.307692307692,0.0,0.153846153846,0.0,Cellular_organisms,13,0,1.30610660909,2.74358974359,0.34920634920599997,False
F6QE88,0.0,0.0,0.23076923076900002,0.46153846153800004,0.0,0.307692307692,0.0,Eukaryota,13,0,1.0579054247,3.12820512821,0.547619047619,False
