,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A7RRR4,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,0,-0.0,0.0,0.0,False
A7RRR7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,6,0,-0.0,0.0,0.0,False
A7RRR8,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Opisthokonta,3,1,0.636514168295,0.666666666667,0.0,False
A7RRR9,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,3,1,0.636514168295,3.16666666667,-2.0,False
A7RRS0,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.33333333333299997,Eukaryota,12,1,0.887694275799,2.53846153846,-0.289682539683,False
A7RRS2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,2,-0.0,2.66666666667,-2.0,False
A7RRS3,0.0,0.0,0.0,0.5714285714289999,0.428571428571,0.0,Eukaryota,7,0,0.6829081047,1.71428571429,,False
A7RRS4,0.0,0.0,0.125,0.125,0.0,0.75,Eumetazoa,8,1,0.7356219397589999,3.05555555556,-0.6875,False
A7RRS5,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,4,0,-0.0,0.0,,False
A7RRS6,0.0,0.0,0.0,0.0,0.25,0.75,Eumetazoa,4,1,0.562335144619,3.2,-0.5,False
A7RRS7,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Eumetazoa,3,1,0.636514168295,3.83333333333,,False
A7RRS8,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,1,2,-0.0,2.66666666667,-2.0,False
A7RRT2,0.25,0.0,0.5,0.25,0.0,0.0,Euk+Bac,4,0,1.0397207708399998,1.5,-1.0,False
A7RRT3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,1,-0.0,0.0,,False
A7RRT4,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,4.0,,False
A7RRT5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,0,-0.0,0.0,0.0,False
A7RRT6,0.0,0.0,0.0,0.46153846153800004,0.153846153846,0.38461538461499994,Eukaryota,13,0,1.0123308390999999,2.25641025641,0.47619047618999993,False
A7RRT7,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.820512820513,0.130952380952,False
A7RRT9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,0.0,,False
A7RRU0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,0.0,,False
A7RRU2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,0.8,-0.33333333333299997,False
A7RRU3,0.0,0.0,0.0,0.45454545454499995,0.45454545454499995,0.0909090909091,Opisthokonta,11,0,0.9347698978579999,2.29090909091,0.0933333333333,False
A7RRU4,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,3,0,0.636514168295,2.66666666667,-2.0,False
A7RRU5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,0.0,0.0,False
A7RRU6,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,Eumetazoa,12,0,0.286835983056,0.166666666667,-0.0506912442396,False
A7RRU7,0.46153846153800004,0.38461538461499994,0.0,0.153846153846,0.0,0.0,Cellular_organisms,13,0,1.0123308390999999,0.820512820513,-0.0238095238095,False
A7RRU8,0.0,0.0,0.0,0.6,0.0,0.4,Eukaryota,10,1,0.6730116670090001,2.90909090909,0.5666666666669999,False
A7RRU9,0.0,0.0,0.0,0.416666666667,0.0,0.583333333333,Eumetazoa,12,1,0.6791932659919999,2.66666666667,-0.206349206349,False
A7RRV1,0.0,0.0,0.846153846154,0.0,0.0769230769231,0.0769230769231,Euk+Bac,13,0,0.5359610497089999,1.84615384615,-0.234126984127,True
A7RRV2,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,Opisthokonta,13,0,0.6901856760189999,1.92307692308,0.785714285714,False
A7RRV3,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,Eukaryota,11,1,0.304636097349,1.45454545455,-0.176958525346,False
A7RRV4,0.833333333333,0.0,0.0,0.166666666667,0.0,0.0,Cellular_organisms,12,1,0.45056120886600004,1.0,-0.103174603175,False
A7RRV5,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,-0.0238095238095,False
A7RRV6,0.0,0.0,0.0,0.272727272727,0.545454545455,0.181818181818,Opisthokonta,11,2,0.994923632572,2.71794871795,-0.214285714286,False
A7RRV7,0.2,0.0,0.2,0.1,0.2,0.3,Eumetazoa,10,0,1.5571130980599999,3.73333333333,0.5714285714289999,False
A7RRV8,0.0,0.0,0.1,0.4,0.2,0.3,Eukaryota,10,0,1.2798542258299999,2.73333333333,-0.3,False
A7RRV9,0.0,0.0,0.769230769231,0.153846153846,0.0,0.0769230769231,Euk+Bac,13,0,0.6870920273800001,2.0,1.08333333333,True
A7RRW0,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,Eumetazoa,9,1,0.34883209584299996,0.755555555556,-0.190476190476,False
A7RRW2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,0.0,0.0,False
A7RRW3,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,2,1,-0.0,2.66666666667,-0.5,False
A7RRW4,0.125,0.0,0.375,0.375,0.0,0.125,Euk+Bac,8,0,1.25548232518,2.71428571429,0.47179487179499996,False
A7RRW5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,11,0,-0.0,0.0,0.0,False
A7RRW6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,9,0,-0.0,0.0,0.0,False
A7RRW7,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,1.25641025641,0.166666666667,False
A7RRW8,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,10,0,-0.0,0.2,-0.107142857143,False
A7RRW9,0.0,0.0,0.0,0.416666666667,0.0,0.583333333333,Eumetazoa,12,0,0.6791932659919999,2.16666666667,2.2,False
A7RRX1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,0,-0.0,0.0,0.0,False
A7RRX2,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.948717948718,-0.0952380952381,False
A7RRX4,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.769230769231,0.138888888889,False
A7RRX5,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,Eukaryota,12,1,0.45056120886600004,0.948717948718,-0.14682539682499998,False
A7RRX6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,9,0,-0.0,0.0,0.0,False
A7RRX8,0.307692307692,0.0,0.538461538462,0.0769230769231,0.0,0.0769230769231,Euk+Bac,13,0,1.09059947378,1.46153846154,-0.0198412698413,True
A7RRY0,0.2,0.0,0.1,0.1,0.4,0.2,Opisthokonta,10,1,1.47080847632,3.27272727273,0.390211640212,False
A7RRY1,0.0,0.0,0.153846153846,0.769230769231,0.0769230769231,0.0,Eukaryota,13,0,0.6870920273800001,1.15384615385,-0.126984126984,False
A7RRY2,0.08333333333330001,0.0,0.33333333333299997,0.0,0.0,0.583333333333,Eumetazoa,12,0,0.887694275799,3.71212121212,2.7419354838700003,False
A7RRY3,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,9,0,-0.0,0.555555555556,0.025974025974,False
A7RRY5,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.75,Eumetazoa,12,1,0.7214636866930001,1.20512820513,-0.134920634921,False
A7RRY6,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,0.769230769231,0.138888888889,False
A7RRY7,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,6,1,0.636514168295,2.7619047619,0.07272727272730001,False
A7RRY8,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,0.00793650793651,False
A7RRY9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,0,-0.0,0.0,0.0,False
A7RRZ0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,2.8,-1.16666666667,False
A7RRZ1,0.0,0.0,1.0,0.0,0.0,0.0,Euk+Bac,10,0,-0.0,0.0,0.0,True
A7RRZ2,0.272727272727,0.0,0.636363636364,0.0909090909091,0.0,0.0,Euk+Bac,11,0,0.859967281036,0.545454545455,-0.23809523809500002,True
A7RRZ5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,0.0,0.0,False
A7RRZ7,0.0,0.0,0.0,0.7,0.0,0.3,Eukaryota,10,0,0.610864302055,2.22222222222,-0.119047619048,False
A7RRZ8,0.5,0.08333333333330001,0.0,0.416666666667,0.0,0.0,Cellular_organisms,12,1,0.918427784993,1.20512820513,0.07142857142860001,False
A7RRZ9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,10,0,-0.0,0.0,0.0,False
A7RS02,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,11,2,-0.0,0.564102564103,0.015873015873,False
A7RS03,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.564102564103,-0.0873015873016,True
A7RS04,0.0,0.0,0.0,0.416666666667,0.33333333333299997,0.25,Eukaryota,12,1,1.07755632707,1.74358974359,0.865079365079,False
A7RS05,0.0769230769231,0.0,0.0,0.923076923077,0.0,0.0,Eukaryota,13,0,0.271189373042,0.307692307692,-0.047619047619,False
A7RS06,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,0,-0.0,None,,False
A7RS07,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,1,-0.0,0.0,0.0,False
A7RS09,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,0,-0.0,0.0,,False
A7RS10,0.0,0.0,0.0,0.181818181818,0.0,0.8181818181820001,Eumetazoa,11,0,0.474139313058,1.30909090909,-0.33862433862400004,False
A7RS11,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Opisthokonta,9,2,0.636514168295,0.545454545455,0.125661375661,False
A7RS12,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,Eukaryota,9,1,0.529706199058,1.53333333333,0.428571428571,False
A7RS13,0.08333333333330001,0.0,0.25,0.666666666667,0.0,0.0,Eukaryota,12,1,0.8239592165009999,1.17948717949,-0.0277777777778,False
A7RS14,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,10,0,-0.0,0.0,0.0,False
A7RS15,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,0,-0.0,0.0,0.0,False
A7RS16,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,0.0,,False
A7RS19,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,0,-0.0,0.0,0.0,False
A7RS21,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,0,-0.0,0.0,,False
A7RS22,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.0,,False
A7RS24,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,Euk+Bac,6,0,0.636514168295,1.6,-0.6,False
A7RS27,0.0,0.0,0.0,0.0,1.0,0.0,Opisthokonta,1,1,-0.0,4.0,,False
A7RS29,0.0,0.0,0.0,0.0,0.5714285714289999,0.428571428571,Opisthokonta,7,1,0.6829081047,0.571428571429,0.0,False
A7RS30,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,9,1,-0.0,1.0,0.0,False
A7RS31,0.0,0.0,0.166666666667,0.0,0.0,0.833333333333,Eumetazoa,6,1,0.45056120886600004,3.33333333333,-1.01818181818,False
A7RS32,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,2.8,-1.75,False
A7RS33,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,2.8,-1.75,False
A7RS34,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.0,0.0,False
A7RS37,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,3,1,0.636514168295,3.33333333333,0.0,False
A7RS38,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,3,1,-0.0,0.666666666667,,False
A7RS39,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,2,2,-0.0,0.666666666667,,False
A7RS40,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,6,0,-0.0,0.533333333333,-0.07142857142860001,False
A7RS41,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,Eukaryota,13,0,0.5402041423889999,1.58974358974,0.8373015873019999,False
A7RS45,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,6,0,-0.0,0.0,0.0,False
A7RS47,0.0,0.0,0.0,0.307692307692,0.0,0.692307692308,Eumetazoa,13,0,0.61724176973,1.38461538462,-0.214285714286,False
A7RS48,0.0,0.0,0.615384615385,0.307692307692,0.0,0.0769230769231,Euk+Bac,13,0,0.8587409130060001,2.10256410256,-0.015873015873,False
A7RS50,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Eumetazoa,6,0,0.636514168295,0.533333333333,-0.07142857142860001,False
A7RS51,0.0,0.0,0.0,0.4,0.4,0.2,Opisthokonta,5,0,1.05492016799,2.2,0.33333333333299997,False
A7RS53,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.0,0.0,False
A7RS56,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.0,,False
A7RS57,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,0,-0.0,None,,False
A7RS59,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,0,-0.0,0.0,,False
A7RS60,0.0,0.0,0.0,0.0,0.25,0.75,Eumetazoa,4,0,0.562335144619,1.0,0.0,False
A7RS62,0.0,0.0,0.0,0.75,0.0,0.25,Eukaryota,4,1,0.562335144619,2.8,3.25,False
A7RS63,0.0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,3.33333333333,-2.5,False
A7RS65,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,3.33333333333,-2.5,False
A7RS66,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,3,1,0.636514168295,3.33333333333,-2.5,False
A7RS67,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,2,-0.0,0.0,0.0,False
A7RS68,0.0,0.0,0.846153846154,0.0,0.0769230769231,0.0769230769231,Euk+Bac,13,0,0.5359610497089999,1.84615384615,-0.234126984127,True
A7RS69,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,9,0,-0.0,0.0,0.0,False
A7RS70,0.0,0.0,0.0,0.538461538462,0.0769230769231,0.38461538461499994,Eukaryota,13,0,0.898137003188,2.5641025641,-0.39682539682499995,False
A7RS71,0.0,0.0,0.0,0.272727272727,0.0,0.7272727272730001,Eumetazoa,11,1,0.585952618304,2.42424242424,-0.294930875576,False
A7RS72,0.0,0.0,0.0,0.0,0.25,0.75,Eumetazoa,4,0,0.562335144619,1.0,0.0,False
A7RS73,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,3,0,-0.0,0.0,0.0,False
A7RS74,0.153846153846,0.0,0.153846153846,0.615384615385,0.0,0.0769230769231,Eukaryota,13,0,1.07201696856,2.12820512821,0.90873015873,False
A7RS75,0.0,0.0,0.0,0.0,0.28571428571400004,0.714285714286,Eumetazoa,7,0,0.598269588585,0.47619047619,-0.138888888889,False
A7RS78,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,12,1,-0.0,0.0,0.0,False
A7RS79,0.538461538462,0.0,0.23076923076900002,0.23076923076900002,0.0,0.0,Cellular_organisms,13,0,1.01009975935,1.05128205128,0.611111111111,False
A7RS80,0.0,0.33333333333299997,0.0,0.0,0.0,0.666666666667,Eumetazoa,3,1,0.636514168295,3.83333333333,-0.33333333333299997,False
A7RS82,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.0,0.0,False
A7RS83,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,Eukaryota,9,0,0.636514168295,2.61111111111,-0.555555555556,False
A7RS84,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,9,0,-0.0,0.0,0.0,False
A7RS85,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.0198412698413,False
A7RS87,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,6,0,-0.0,0.0,0.0,False
A7RS89,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,Eukaryota,12,0,0.286835983056,0.833333333333,0.354838709677,False
A7RS90,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,3.33333333333,,False
A7RS92,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,6,0,-0.0,0.0,0.0,False
A7RS93,0.33333333333299997,0.583333333333,0.0,0.08333333333330001,0.0,0.0,Euk_Archaea,12,1,0.887694275799,0.666666666667,-0.103174603175,False
A7RS97,0.0,0.0,0.0,0.25,0.0,0.75,Eumetazoa,12,1,0.562335144619,2.15384615385,-0.33333333333299997,False
A7RSA0,0.0,0.0,0.5,0.08333333333330001,0.166666666667,0.25,Euk+Bac,12,0,1.1988493129100002,3.62121212121,-0.266666666667,False
A7RSA2,0.0,0.0,0.0,0.5,0.0,0.5,Eumetazoa,2,1,0.6931471805600001,2.66666666667,-2.0,False
A7RSA3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,5.0,,False
A7RSA4,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.512820512821,-0.0793650793651,False
A7RSA5,0.0,0.0,0.0,0.7,0.2,0.1,Eukaryota,10,0,0.8018185525429999,1.8,0.642857142857,False
A7RSA6,0.33333333333299997,0.08333333333330001,0.166666666667,0.166666666667,0.0,0.25,Cellular_organisms,12,0,1.51710639706,3.31818181818,0.295852534562,False
A7RSA7,0.0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,0.666666666667,-0.5,False
A7RSB0,0.0,0.0,0.0,0.38461538461499994,0.0,0.615384615385,Eumetazoa,13,0,0.666278442415,2.20512820513,-0.08333333333330001,False
A7RSB1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,5.0,,False
A7RSB3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,1,-0.0,0.666666666667,-0.4,False
A7RSB4,0.25,0.0,0.416666666667,0.08333333333330001,0.166666666667,0.08333333333330001,Euk+Bac,12,0,1.4241299173500002,2.5303030303,0.635023041475,False
A7RSB6,0.0,0.0,0.5,0.0,0.5,0.0,Opisthokonta,2,1,0.6931471805600001,3.33333333333,5.0,False
A7RSB7,0.0,0.0,1.0,0.0,0.0,0.0,Euk+Bac,1,1,-0.0,0.0,,False
A7RSB8,0.0,0.0,0.0,0.25,0.25,0.5,Eumetazoa,4,1,1.0397207708399998,3.8,0.08333333333330001,False
A7RSB9,0.166666666667,0.583333333333,0.0,0.25,0.0,0.0,Euk_Archaea,12,1,0.9596147939120001,0.923076923077,0.011904761904799999,False
A7RSC1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,6,0,-0.0,0.0,0.0,False
A7RSC2,0.0,0.0909090909091,0.0,0.0909090909091,0.181818181818,0.636363636364,Eumetazoa,11,0,1.0335620542100001,2.03636363636,-0.22666666666700003,False
A7RSC3,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Opisthokonta,11,2,0.585952618304,1.51282051282,-0.18253968254,False
A7RSC4,0.0,0.0,0.0,0.4,0.0,0.6,Eumetazoa,10,0,0.6730116670090001,2.33333333333,0.24,False
A7RSC8,0.0,0.0,0.0,0.25,0.0,0.75,Eumetazoa,4,0,0.562335144619,1.5,-1.0,False
A7RSD3,0.0,0.0,0.0,0.8,0.0,0.2,Eukaryota,10,0,0.500402423538,1.95555555556,-0.261904761905,False
A7RSD4,0.0,0.0,0.6,0.2,0.2,0.0,Euk+Bac,5,0,0.950270539233,2.6,-1.08333333333,False
A7RSD5,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.833333333333,Eumetazoa,12,1,0.56608573896,1.23076923077,-0.035714285714300006,False
A7RSD8,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,8,0,-0.0,0.25,0.4375,False
A7RSD9,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.384615384615,-0.00793650793651,False
A7RSE0,0.0,0.0,0.0,0.0,0.307692307692,0.692307692308,Eumetazoa,13,0,0.61724176973,0.923076923077,-0.0396825396825,False
A7RSE1,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.846153846154,0.0238095238095,True
A7RSE2,0.0,0.0,0.0,0.692307692308,0.307692307692,0.0,Eukaryota,13,0,0.61724176973,1.20512820513,0.277777777778,False
A7RSE3,0.0,0.0,0.0,0.692307692308,0.23076923076900002,0.0769230769231,Eukaryota,13,0,0.790267968075,1.76923076923,-0.170634920635,False
A7RSE4,0.0,0.0909090909091,0.0,0.909090909091,0.0,0.0,Eukaryota,11,0,0.304636097349,0.872727272727,-0.16,False
A7RSE5,0.0,0.0,0.0,0.38461538461499994,0.0769230769231,0.538461538462,Eumetazoa,13,0,0.898137003188,2.30769230769,0.365079365079,False
A7RSE6,0.0,0.0,0.0,0.307692307692,0.23076923076900002,0.46153846153800004,Eumetazoa,13,0,1.0579054247,2.20512820513,0.0198412698413,False
A7RSE7,0.0,0.0,0.0,0.272727272727,0.7272727272730001,0.0,Opisthokonta,11,2,0.585952618304,1.79487179487,-0.22619047619000002,False
A7RSE9,0.0,0.0,0.0,0.0,0.2,0.8,Eumetazoa,10,0,0.500402423538,0.555555555556,0.1,False
A7RSF0,0.46153846153800004,0.538461538462,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,0.6901856760189999,0.538461538462,-0.031746031746,False
A7RSF3,0.0,0.0,0.0,0.0,0.25,0.75,Eumetazoa,4,1,0.562335144619,2.0,2.5,False
A7RSF4,0.0,0.0,0.153846153846,0.692307692308,0.153846153846,0.0,Eukaryota,13,0,0.8305178252869999,1.51282051282,0.384920634921,False
A7RSF7,0.0,0.0,0.0,0.6,0.0,0.4,Eukaryota,5,1,0.6730116670090001,3.33333333333,-1.4,False
A7RSF8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,0.0,,False
A7RSG0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
A7RSG2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,1,-0.0,1.5,0.0,False
A7RSG6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,0.0,0.0,False
A7RSG9,0.0,0.0,0.0,0.625,0.125,0.25,Eukaryota,8,1,0.900256051269,2.61111111111,-0.025,False
A7RSH0,0.0,0.0,0.0,0.615384615385,0.153846153846,0.23076923076900002,Eukaryota,13,0,0.925129083572,2.02564102564,-0.313492063492,False
A7RSH1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,12,1,-0.0,1.07692307692,-0.166666666667,False
A7RSH2,0.0,0.0,0.0,0.8181818181820001,0.0,0.181818181818,Eukaryota,11,0,0.474139313058,1.96363636364,-0.286666666667,False
A7RSH3,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,3,1,-0.0,0.666666666667,,False
A7RSH5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,6,1,-0.0,2.0,-1.14545454545,False
A7RSH6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,1,-0.0,2.33333333333,-1.25,False
A7RSH7,0.0,0.0,0.0,0.769230769231,0.0,0.23076923076900002,Eukaryota,13,0,0.5402041423889999,1.97435897436,0.15873015873,False
A7RSH8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,2.0,,False
A7RSI0,0.5,0.08333333333330001,0.33333333333299997,0.08333333333330001,0.0,0.0,Cellular_organisms,12,1,1.1269287948,0.589743589744,0.011904761904799999,False
A7RSI1,0.5,0.25,0.25,0.0,0.0,0.0,Cellular_organisms,8,0,1.0397207708399998,0.428571428571,0.125,False
A7RSI2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,12,0,-0.0,0.0,0.0,False
A7RSI3,0.0,0.0,0.0,0.0,0.28571428571400004,0.714285714286,Eumetazoa,7,0,0.598269588585,0.952380952381,0.888888888889,False
A7RSI4,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.0,,False
A7RSI5,0.0,0.0,0.4,0.1,0.0,0.5,Eumetazoa,10,0,0.9433483923289999,3.82222222222,-0.68,False
A7RSI6,0.0,0.0,0.0,0.3,0.0,0.7,Eumetazoa,10,0,0.610864302055,2.22222222222,-0.32,False
A7RSI7,0.0,0.0,0.0,0.7272727272730001,0.0,0.272727272727,Eukaryota,11,1,0.585952618304,2.13636363636,0.8,False
A7RSI9,0.0,0.0,0.0,0.25,0.25,0.5,Eumetazoa,12,1,1.0397207708399998,2.28205128205,0.575396825397,False
A7RSJ0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,11,2,-0.0,0.0,0.0,False
A7RSJ1,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.75,Eumetazoa,12,1,0.7214636866930001,2.38461538462,0.714285714286,False
A7RSJ2,0.0,0.0,0.0,0.2,0.2,0.6,Eumetazoa,10,0,0.950270539233,1.77777777778,0.32,False
A7RSJ5,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,Eukaryota,13,0,0.42932302193099997,1.12820512821,-0.0198412698413,False
A7RSJ6,0.46153846153800004,0.0,0.38461538461499994,0.0769230769231,0.0,0.0769230769231,Cellular_organisms,13,0,1.11896886688,1.46153846154,0.444444444444,False
A7RSJ7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,0,-0.0,0.0,0.0,False
A7RSJ8,0.0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,1.33333333333,2.0,False
A7RSJ9,0.0,0.0,0.14285714285700002,0.14285714285700002,0.14285714285700002,0.5714285714289999,Eumetazoa,7,1,1.1537419427,3.5,-0.07179487179489999,False
A7RSK0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,11,0,-0.0,0.0,0.0,False
A7RSK1,0.0,0.0,0.75,0.0,0.0,0.25,Euk+Bac,8,0,0.562335144619,3.0,3.5897435897400003,False
A7RSK2,0.0,0.0,0.0,0.615384615385,0.0769230769231,0.307692307692,Eukaryota,13,0,0.8587409130060001,2.28205128205,2.5357142857099997,False
A7RSK3,0.0,0.0,0.111111111111,0.0,0.0,0.888888888889,Eumetazoa,9,1,0.34883209584299996,2.48888888889,0.7,False
A7RSK6,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,Eukaryota,3,1,0.636514168295,3.5,0.0,False
A7RSK7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,0,-0.0,0.0,0.0,False
